EventId,EventTemplate,Occurrences
07c0ce6f,iar  dear 0245b64c,19
831c2df6,"10622 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",3
52b19e69,8243200 double-hummer alignment exceptions,6
d0911d26,program interrupt,49
cba3d36d,42041880 double-hummer alignment exceptions,1
59a427f0,117739240 double-hummer alignment exceptions,1
e10fce40,653612976 double-hummer alignment exceptions,1
4e7e443f,48255046 double-hummer alignment exceptions,1
461fff76,642848112 double-hummer alignment exceptions,1
c958bccb,iar 001067d8 dear ,7
6f4fbf00,ciod: Error creating node map from file   ,29
fe7c3b37,"10650 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",25
c7019584,618560544 double-hummer alignment exceptions,1
67f950f7,iar  dear 02f692fc,23
2c4837d9,iar 00106298 dear ,7
955a6165,iar 00105fcc dear 0244c94c,6
8bfc2afb,31722162 double-hummer alignment exceptions,1
f924973d,111267144 double-hummer alignment exceptions,1
039cdef9,653010432 double-hummer alignment exceptions,1
18e50a09,117880424 double-hummer alignment exceptions,1
3b7d134b,iar 00106858 dear ,13
42df8ce5,625387920 double-hummer alignment exceptions,1
67892635,508191 floating point alignment exceptions,1
d8a20724,121 double-hummer alignment exceptions,7
a80128dd,254402279 double-hummer alignment exceptions,1
27d0599a,109173952 double-hummer alignment exceptions,1
20d263be,28439460 double-hummer alignment exceptions,1
ec39271c,427752 floating point alignment exceptions,1
511da3a3,"10701 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",3
b45ec52a,64 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,1
8475ca3f,15184782 torus sender z+ retransmission error(s) (dcr 0x02f8) detected and corrected over 170 seconds,1
d83cf502,1325908864 double-hummer alignment exceptions,1
c29e56b9,771128784 double-hummer alignment exceptions,1
424ebc12,761871088 double-hummer alignment exceptions,1
da286309,211200 double-hummer alignment exceptions,8
5d05eba5,638376 floating point alignment exceptions,1
0a54ee14,3           over  seconds,10
3eab913c,4330424 double-hummer alignment exceptions,1
005f0da1,33835162 double-hummer alignment exceptions,1
7d1cd554,40995170 double-hummer alignment exceptions,1
81abef5f,34780614 double-hummer alignment exceptions,1
e8f5d388,123643126 double-hummer alignment exceptions,1
895c4928,"10717 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
df8bdcf4,40 floating point alignment exceptions,13
69cb2e4f,11           over  seconds,3
a3b283fb,1184994 floating point alignment exceptions,1
009f31ad,16:00000c00 17:00000001 18:00000000 19:00000000,7
03d0dcc1,768592384 double-hummer alignment exceptions,1
bbe0615b,imprecise machine check...........1,2
a857ae66,16:00000400 17:00000001 18:00000000 19:00000000,9
2e0195df,iar  dear 0245a09c,15
dde6f888,"10758 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",15
f5d34b14,24527679 floating point alignment exceptions,1
7137b70a,iar 00106358 dear ,12
f63755a7,fpr12=0xffffffff ffffffff ffffffff ffffffff,1
362cea35,"10682 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",19
06f36793,"10706 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",41
668f8300,"10637 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
df351e17,"10639 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",4
6614d2b4,56250 floating point alignment exceptions,1
a16151ee,37584 floating point alignment exceptions,7
2ef4acb4,ciod: Error loading /p/gb1/light3/sppm_chkpt/sppm: not a CNK program image,11
6b1eabda,ddr: activating redundant bit steering: rank=0 ,16
edf03be7,32672335 floating point alignment exceptions,1
92752e25,"152 ddr error(s) detected and corrected on rank 0, symbol 23 over 16620 seconds",1
649a51d7,4250400 double-hummer alignment exceptions,2
9473990a,130145566 double-hummer alignment exceptions,1
b0735376,1485200 double-hummer alignment exceptions,1
29f84bc4,255809495 double-hummer alignment exceptions,1
5630f6ae,143825252 double-hummer alignment exceptions,1
d9a22795,255604157 double-hummer alignment exceptions,1
3d09dcc6,"3 ddr errors(s) detected and corrected on rank 0, symbol  bit ",32
842c0e95,758658032 double-hummer alignment exceptions,1
3c7fbb4c,24614223 floating point alignment exceptions,1
71916b1e,640495056 double-hummer alignment exceptions,1
b775dc67,"3686 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",4
dd25b663,"18 ddr errors(s) detected and corrected on rank 0, symbol  bit ",2
165b7dd0,6410229 floating point alignment exceptions,1
ab1f7a08,612751728 double-hummer alignment exceptions,1
49cb74fb,199680 double-hummer alignment exceptions,21
ef417c1f,iar 00106988 dear 02f7bd6c,18
dcc6e964,28242042 double-hummer alignment exceptions,1
fad0818b,"10704 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",12
7d9db406,3446265 floating point alignment exceptions,1
83e74d40,iar 00105e94 dear ,11
121a0d00,"10663 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",8
9708569c,0:000008ce 1:00086000 2:1eeeeeee 3:1feaa770,28
5166d5bc,629313936 double-hummer alignment exceptions,1
5998ce12,253455178 double-hummer alignment exceptions,1
eafa343f,638071728 double-hummer alignment exceptions,1
b97a9ce9,3 torus receiver  input pipe error(s) (dcr  detected and corrected over  seconds,4
2eeb9cbe,149801200 double-hummer alignment exceptions,1
487904ea,754694192 double-hummer alignment exceptions,1
a4b32146,"2550 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",5
8425e78e,"10676 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",29
ce5771f1,115186664 double-hummer alignment exceptions,1
6b705001,257681068 double-hummer alignment exceptions,1
7bd50485,2091 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1
d4920dd1,202 double-hummer alignment exceptions,3
b2ca9236,5047227 floating point alignment exceptions,1
d2f735ca,428994 floating point alignment exceptions,5
463a1d11,254159797 double-hummer alignment exceptions,1
4b1d0004,"While initializing  card iDo machine with LP of  caught java.io.IOException: Could not contact iDo with  and  because java.lang.RuntimeException: Communication error: (DirectIDo for Uninitialized DirectIDo for  is in state = COMMUNICATION_ERROR, sequenceNumberIsOk = false, ExpectedSequenceNumber = 0, Reply Sequence Number = -1, timedOut = true, retries = 200, timeout = 1000, Expected Op Command = 5, Actual Op Reply = -1, Expected Sync Command = 10, Actual Sync Reply = -1)",2
7e979161,iar 00106a7c dear ,11
833aac9d,iar 00106848 dear ,10
fd599e83,8750397 floating point alignment exceptions,1
ee91a9c1,627394176 double-hummer alignment exceptions,1
8c153c11,808320 double-hummer alignment exceptions,4
a807f081,644570352 double-hummer alignment exceptions,1
b3ca5fa7,32581312 double-hummer alignment exceptions,1
ec4761a1,iar 00106648 dear ,3
6e2c3a72,253006437 double-hummer alignment exceptions,1
61a79cbf,39469456 double-hummer alignment exceptions,1
5d7a4f3a,iar 001061cc dear 02f6667c,8
1195fd5a,114 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1
a00520d0,652568592 double-hummer alignment exceptions,1
449c7582,r20=0x40000000 r21=0x40000000 r22=0xffffd000 r23=0x0ffea5c8,1
aa635df1,404700 floating point alignment exceptions,1
0b7d64e7,755788272 double-hummer alignment exceptions,1
7f314e3c,27 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,1
c9fc0361,112400496 double-hummer alignment exceptions,1
2ee80875,616027728 double-hummer alignment exceptions,1
1ac58683,254333595 double-hummer alignment exceptions,1
cfd9be1e,363780 double-hummer alignment exceptions,1
5cd700de,iar 00113898 dear ,32
8e529456,iar 00105e90 dear ,7
7a767f93,618615168 double-hummer alignment exceptions,1
38e02105,367686 floating point alignment exceptions,3
291fa769,30430942 double-hummer alignment exceptions,1
a5a3be6a,148709736 double-hummer alignment exceptions,1
3fd6e0c3,256147040 double-hummer alignment exceptions,1
9a35b8d8,summary...........................1,5
98bc1e8e,253440 double-hummer alignment exceptions,7
1d03a782,1475 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1
d428b32c,760234784 double-hummer alignment exceptions,1
67fd1f86,"10686 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",5
b020c20e,630486912 double-hummer alignment exceptions,1
eb7b06f1,24614205 floating point alignment exceptions,1
830e34cd,163040588 double-hummer alignment exceptions,1
c55aafb2,r04=0x00000010 r05=0x00000010 r06=0x000865b0 r07=0x00007d41,2
eec59f3c,37159652 double-hummer alignment exceptions,1
b6b06fd8,ciod: Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map: Device or resource busy,7
f32770cb,648398640 double-hummer alignment exceptions,1
c26837f5,740943312 double-hummer alignment exceptions,1
0975a0ba,32728020 double-hummer alignment exceptions,1
7fe4e426,"10711 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
1fe9ede9,24594078 floating point alignment exceptions,1
9a0f5669,112633584 double-hummer alignment exceptions,1
13c33c60,43075596 double-hummer alignment exceptions,1
809ee88c,1 L3  error(s) (dcr  detected and corrected over  seconds,5
662df1b5,rts tree/torus link training failed: wanted: A B C X+ X- Y+ Y- Z+ Z- got: A     Y- Z+ Z-,2
eb1789cb,28440262 double-hummer alignment exceptions,1
563ae4bd,data read plb ,6
fc3bdcb6,113993224 double-hummer alignment exceptions,1
87846b3b,737107488 double-hummer alignment exceptions,1
30269c94,133965530 double-hummer alignment exceptions,1
d7d53bad,133035936 double-hummer alignment exceptions,1
293babe0,42051846 double-hummer alignment exceptions,1
96e3d59a,651376224 double-hummer alignment exceptions,1
66a656b7,626927424 double-hummer alignment exceptions,1
699cad26,3 tree receiver  in re-synch state event(s) (dcr  detected,10
7e9c13f2,"14 ddr errors(s) detected and corrected on rank 0, symbol  bit ",3
55c1ad51,141 double-hummer alignment exceptions,11
2532bda7,24607074 floating point alignment exceptions,1
39b81fda,30809404 double-hummer alignment exceptions,1
eb1cda05,iar  dear 0245a07c,14
3efe4871,133793404 double-hummer alignment exceptions,1
29935364,iar 00106578 dear 045e23ac,9
55a9fa2b,39015462 double-hummer alignment exceptions,1
907330a8,"10703 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",3
688615e8,16630434 floating point alignment exceptions,1
6b54c4be,"error threshold, consider replacing the card",1
d0d4cb2d,iar 001067c4 dear ,5
c9fd1ed5,"10770 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",20
88ee8f86,15210183 floating point alignment exceptions,1
0fa58293,44679218 floating point alignment exceptions,1
90b24983,502524 floating point alignment exceptions,6
ad4b7468,133320 floating point alignment exceptions,1
2a9b2bcd,23185743 floating point alignment exceptions,1
5f8d8011,"10655 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",6
847893dd,40804752 double-hummer alignment exceptions,1
13c659a9,12:48004844 13:1eeeeeee 14:ffffffff 15:ffffffff,1
b4f98d32,260853576 double-hummer alignment exceptions,1
bbff5086,407322 floating point alignment exceptions,1
9f3a6e60,0x00000000 0x00000000,2
3370d3a7,132380810 double-hummer alignment exceptions,1
b87b565d,NodeCard power module  is not accessible,5
542df027,732124288 double-hummer alignment exceptions,1
b312478a,39192668 double-hummer alignment exceptions,1
2379a943,memory manager refresh contention................0,1
e9ed63e9,762439264 double-hummer alignment exceptions,1
53bbfd90,"10788 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",3
5e4c5c80,1362870784 double-hummer alignment exceptions,1
4ad976c3,249182641 double-hummer alignment exceptions,1
0cb06164,255057822 double-hummer alignment exceptions,1
6c17de85,150204976 double-hummer alignment exceptions,1
213e3b37,iar 00106360 dear 02f67c2c,9
e3a30670,36153652 double-hummer alignment exceptions,1
411ee7e2,ciod: Error creating node map from file map.dat: Bad address,1
efcff96f,117259776 double-hummer alignment exceptions,1
ca5cd8fc,256896005 double-hummer alignment exceptions,1
e4e9cd4c,fpr0=0xffffffff ffffffff ffffffff ffffffff,1
8190c5c6,21037602 torus sender x+ retransmission error(s) (dcr 0x02f4) detected and corrected over 220 seconds,1
2e37a678,20:00000000 21:1feaa7b0 22:00000000 23:00000000,34
7bdf9fd9,ciod: Unexpected eof at line 8193 of node map file /p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map,2
7b53ebb7,machine check summary.............1,2
3c0c0d61,16:00000000 17:00000001 18:00000000 19:00000000,12
e53284f6,116 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,1
62df011d,iar 00106b90 dear ,19
4609f040,252973439 double-hummer alignment exceptions,1
fb88b8d3,745322432 double-hummer alignment exceptions,1
c7f3e6cf,34758822 double-hummer alignment exceptions,1
079b539d,120129410 double-hummer alignment exceptions,1
599412cd,112732976 double-hummer alignment exceptions,1
df7db2d4,147961420 double-hummer alignment exceptions,1
3246734a,"9008 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
1dc6c1d1,140251518 double-hummer alignment exceptions,1
22214461,633350016 double-hummer alignment exceptions,1
0ce654d2,152797756 double-hummer alignment exceptions,1
17d93c20,2700 torus sender y+ retransmission error(s) (dcr 0x02f6) detected and corrected,1
30cc5512,ciod: for node  read continuation request but ioState is 0,8
4e9e1679,"10732 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",17
3a45395d,258318266 double-hummer alignment exceptions,1
9e7f5e84,26244768 double-hummer alignment exceptions,1
ebcf30ae,iar 00106b0c dear ,15
0fd99f0a,capture valid.........0,1
4336f0f7,"10630 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",8
97b67861,46586336 double-hummer alignment exceptions,1
e9f7aa57,118261584 double-hummer alignment exceptions,1
d9c4ee5f,14029194 floating point alignment exceptions,1
b674cfaa,44 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1
d32a9f75,115467024 double-hummer alignment exceptions,1
582427b4,31071394 double-hummer alignment exceptions,1
8f5f1d88,36570218 double-hummer alignment exceptions,1
84f4d957,iar 00105fe4 dear ,8
e1cfd93d,93750 floating point alignment exceptions,8
f2872809,29341316 double-hummer alignment exceptions,1
e45fd1bc,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,4
952274a2,882 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,1
a81f85a8,140609544 double-hummer alignment exceptions,1
1ed6b1dd,645741072 double-hummer alignment exceptions,1
342f3614,"684 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
63d973cc,plus zero................................0,2
55e799f8,127389048 double-hummer alignment exceptions,1
748de304,"7 ddr errors(s) detected and corrected on rank 0, symbol  bit ",10
481493e4,iar 001063a0 dear ,10
e587299e,32402984 double-hummer alignment exceptions,1
89cfb738,114994128 double-hummer alignment exceptions,1
f04d01f4,130625706 double-hummer alignment exceptions,1
f4854082,"5 ddr errors(s) detected and corrected on rank 0, symbol  bit ",11
316acc23,iar 00106410 dear 0245a0bc,2
7872f40d,112590448 double-hummer alignment exceptions,1
a836688f,33192 floating point alignment exceptions,6
f2e47565,114334584 double-hummer alignment exceptions,1
44e59384,"10746 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",12
4a3c2d4f,Temperature Over Limit on link card,13
ff9084a1,"10666 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",18
0a609b6b,137303238 double-hummer alignment exceptions,1
69ac2f0b,iar  dear 024696cc,4
6adb8a50,"6 ddr errors(s) detected and corrected on rank 0, symbol  bit ",8
7ac2a271,648568752 double-hummer alignment exceptions,1
2f479e43,39994004 double-hummer alignment exceptions,1
897f5703,12277098 floating point alignment exceptions,1
50fa0b46,1432312624 double-hummer alignment exceptions,1
893b78fe,111724872 double-hummer alignment exceptions,1
1736c063,285480 double-hummer alignment exceptions,2
1e0e2b84,"1212 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
08b2a07e,Missing reverse cable: Cable     -->     is present BUT the reverse cable     -->     is missing,8
6831156b,18084690 floating point alignment exceptions,1
dd09cd26,"49 ddr error(s) detected and corrected on rank 0, symbol  over  seconds",2
f2081bba,116395376 double-hummer alignment exceptions,1
772c5e73,255759741 double-hummer alignment exceptions,1
7887d4b2,633568944 double-hummer alignment exceptions,1
1a8c7c35,enable divide-by-zero exceptions.........0,2
178a813e,"37 ddr errors(s) detected and corrected on rank 0, symbol 2, bit 4",1
e734bed4,37290686 double-hummer alignment exceptions,1
71c93043,36597432 double-hummer alignment exceptions,1
0201bda7,22292954 double-hummer alignment exceptions,1
f395f37b,24           over  seconds,3
0ef89434,"10632 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",7
1d95e2ea,248 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,1
8f0e93ef,iar 00106390 dear ,8
e9aa002b,iar 00106344 dear ,7
520817dd,114433472 double-hummer alignment exceptions,1
a0e1db01,115556904 double-hummer alignment exceptions,1
aa3904d9,134683134 double-hummer alignment exceptions,1
990a9013,148045370 double-hummer alignment exceptions,1
879765c9,257014704 double-hummer alignment exceptions,1
c0e7e809,40181626 double-hummer alignment exceptions,1
adbafce0,650419104 double-hummer alignment exceptions,1
4d94e950,258146459 double-hummer alignment exceptions,1
1665a869,data address: 0x6dc2cb74,1
43b8b6a3,"10762 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",11
9b33a6b4,13549050 floating point alignment exceptions,1
59761a26,137110192 double-hummer alignment exceptions,1
a86aa048,1317759616 double-hummer alignment exceptions,1
38a84abc,142064654 double-hummer alignment exceptions,1
4dc79241,113481904 double-hummer alignment exceptions,1
c0d551a9,1350798112 double-hummer alignment exceptions,1
9da62d60,19513903 torus sender z+ retransmission error(s) (dcr 0x02f8) detected and corrected over 207 seconds,1
2bf78295,42790428 double-hummer alignment exceptions,1
c609b4ea,113520832 double-hummer alignment exceptions,1
dff5b730,154111052 double-hummer alignment exceptions,1
5018f333,23093940 floating point alignment exceptions,1
bc3df33d,254919674 double-hummer alignment exceptions,1
06f2ceff,160510490 double-hummer alignment exceptions,1
96b3f38a,161 double-hummer alignment exceptions,4
b1b77766,59489240 floating point alignment exceptions,1
90670cdb,768430896 double-hummer alignment exceptions,1
ead859d4,113829416 double-hummer alignment exceptions,1
7adc92bf,1   error(s) (dcr  detected and corrected,11
566d422a,38555184 double-hummer alignment exceptions,1
952cda93,iar 00105ea4 dear ,7
b1136228,iar 00106ad4 dear ,3
5a8f3c65,20 torus receiver z- input pipe error(s) (dcr 0x02f1) detected and corrected,1
28e0ccb9,39413344 double-hummer alignment exceptions,1
b54e315e,EndServiceAction is restarting the  in midplane  as part of Service Action ,7
647c2ad8,"720 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",2
340aaf66,114951016 double-hummer alignment exceptions,1
2ff8ffc3,115064616 double-hummer alignment exceptions,1
14b9890e,118949912 double-hummer alignment exceptions,1
4072bae1,113704576 double-hummer alignment exceptions,1
3426ca9c,623545632 double-hummer alignment exceptions,1
3e77eeb1,"129 ddr error(s) detected and corrected on rank 0, symbol 25 over 32486 seconds",1
de842d34,1358239120 double-hummer alignment exceptions,1
1b428b91,iar 001066fc dear ,4
d8f0f7f8,1496 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,1
43af6124,"10768 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",7
a33e80d7,632658480 double-hummer alignment exceptions,1
bfad663e,19 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,1
dcaac72a,L3 ecc control register: 00000000,1
57b98f96,256504158 double-hummer alignment exceptions,1
ad9534fd,635035200 double-hummer alignment exceptions,1
5d44db69,instruction address: 0x002ce24c,1
57bee6dc,1391543392 double-hummer alignment exceptions,1
f68aea4c,37415952 double-hummer alignment exceptions,1
833f24dd,110314920 double-hummer alignment exceptions,1
0f84bcf6,36733570 double-hummer alignment exceptions,1
dcd90964,1667166 floating point alignment exceptions,14
80fc438e,4904997 floating point alignment exceptions,1
ba608bd7,1326971344 double-hummer alignment exceptions,1
40a29265,43322498 double-hummer alignment exceptions,1
baa0fb2f,182 double-hummer alignment exceptions,10
7f7a426e,"10628 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
07ef8d2f,iar 00106348 dear ,7
ee521adb,31768146 double-hummer alignment exceptions,1
89b8e3a2,MailboxMonitor::serviceMailboxes() lib_ido_error: -1019 socket closed,2
5ae7ed2c,258729700 double-hummer alignment exceptions,1
10ac5416,29348516 double-hummer alignment exceptions,1
5ab7dccf,27010678 double-hummer alignment exceptions,1
2cfa367f,621680832 double-hummer alignment exceptions,1
7dcf9efe,254737466 double-hummer alignment exceptions,1
99d09408,33181774 double-hummer alignment exceptions,1
a93a3b58,1383691888 double-hummer alignment exceptions,1
3f017cd0,256375243 double-hummer alignment exceptions,1
c0989288,38558972 double-hummer alignment exceptions,1
d91c8737,189477 floating point alignment exceptions,1
0e3f8cfc,36013086 double-hummer alignment exceptions,1
949be389,189591 floating point alignment exceptions,1
228396d8,258153869 double-hummer alignment exceptions,1
ebfcc476,259349067 double-hummer alignment exceptions,1
f920f782,4           over  seconds,8
bf1bc93c,133046484 double-hummer alignment exceptions,1
b190e6b8,255013984 double-hummer alignment exceptions,1
95173bc9,capture first   error address..0,3
76c191b3,113101576 double-hummer alignment exceptions,1
5a45c18d,139412686 double-hummer alignment exceptions,1
58caa406,"58 ddr error(s) detected and corrected on rank 0, symbol 29 over 2486 seconds",1
4f2ed601,115526400 double-hummer alignment exceptions,1
97c7fa7a,639772128 double-hummer alignment exceptions,1
0db62c3e,iar 00106ab8 dear ,14
2fe5360f,2416397 torus sender x- retransmission error(s) (dcr 0x02f5) detected and corrected over 61 seconds,1
a6239925,110840080 double-hummer alignment exceptions,1
19bb1a49,iar 001069d8 dear ,9
93c0bcdf,95264208 floating point alignment exceptions,1
15967c68,115680456 double-hummer alignment exceptions,1
64c9a9f7,112108848 double-hummer alignment exceptions,1
50ae5e75,255881192 double-hummer alignment exceptions,1
2cc01f64,"10760 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",14
7a437c40,8 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,1
60e234c6,"696 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
591eb4b6,1362341632 double-hummer alignment exceptions,1
895dc8f3,27104264 double-hummer alignment exceptions,1
ec3abeca,742595360 double-hummer alignment exceptions,1
a7c1bc71,116827080 double-hummer alignment exceptions,1
dc4206a6,648070176 double-hummer alignment exceptions,1
f5b9ce80,257163597 double-hummer alignment exceptions,1
adbf7a14,"8 ddr errors(s) detected and corrected on rank 0, symbol  bit ",6
40404e55,768933440 double-hummer alignment exceptions,1
aa3cd923,"10606 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",5
a87ff679,4,3
f519ea4c,1360478704 double-hummer alignment exceptions,1
0fe32156,"MidplaneSwitchController::receiveTrain() iap failed: R63-M0-L2-U21-A, status=ffbffbff ec000000",2
23e0a4c6,259448876 double-hummer alignment exceptions,1
cd1e5ab2,253823862 double-hummer alignment exceptions,1
c90fe302,2828121 floating point alignment exceptions,4
b6c26bed,260323375 double-hummer alignment exceptions,1
d1985434,260 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1
42aa1cb3,133932694 double-hummer alignment exceptions,1
8f5b40a1,iar 001066b4 dear ,6
b880c13f,524520 double-hummer alignment exceptions,3
4f027998,"27 ddr errors(s) detected and corrected on rank 0, symbol  bit ",2
a2c9bcb3,120371290 double-hummer alignment exceptions,1
a8d4e009,41350028 double-hummer alignment exceptions,1
7839355b,258573325 double-hummer alignment exceptions,1
f5f4cb88,259814336 double-hummer alignment exceptions,1
cab333a5,762956928 double-hummer alignment exceptions,1
db19d5b0,145368498 double-hummer alignment exceptions,1
2d4c3da8,116079056 double-hummer alignment exceptions,1
3c4c4729,785280 double-hummer alignment exceptions,3
7802f15f,20:00000009 21:ffffffff 22:00000008 ,3
754aff99,615456 floating point alignment exceptions,1
b65de895,140237392 double-hummer alignment exceptions,1
13970aa5,33905546 double-hummer alignment exceptions,1
5f7ad282,ddr: activating redundant bit steering for next allocation: rank=0 ,8
41aea7fd,259049137 double-hummer alignment exceptions,1
9fda55c4,iar  dear 0246a95c,6
b3d0ee2a,113652712 double-hummer alignment exceptions,1
e937bb6e,254429063 double-hummer alignment exceptions,1
51c44932,40377712 double-hummer alignment exceptions,1
ffd6eede,773300448 double-hummer alignment exceptions,1
eea83762,621658128 double-hummer alignment exceptions,1
20269bf3,39001722 double-hummer alignment exceptions,1
67e06fb7,31930476 double-hummer alignment exceptions,1
cb119b61,24654387 floating point alignment exceptions,1
8bc7c0aa,20           over  seconds,2
ad0fa33c,"17 ddr errors(s) detected and corrected on rank 0, symbol  bit ",4
f39c936d,2732007 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,1
aea091f9,"10725 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",2
6931a3b1,115888656 double-hummer alignment exceptions,1
008ba28b,136467376 double-hummer alignment exceptions,1
8acdc7a4,iar 001061c4 dear 02f75cbc,2
da972331,115487880 double-hummer alignment exceptions,1
9af9a701,iar 00106a98 dear ,6
c6d397c0,32080426 double-hummer alignment exceptions,1
928872b3,24567249 floating point alignment exceptions,1
27c166a6,1315337824 double-hummer alignment exceptions,1
b6310787,37218222 double-hummer alignment exceptions,1
e91c3a96,256651532 double-hummer alignment exceptions,1
855c9085,24589650 floating point alignment exceptions,1
ce34fbfa,5580132 floating point alignment exceptions,1
9d534808,no ethernet link,1
78f2ddab,43718244 double-hummer alignment exceptions,1
ae7b9511,iar 003a9280 dear ,13
fced8874,115814192 double-hummer alignment exceptions,1
85bd6088,1389204688 double-hummer alignment exceptions,1
204345ef,113150320 double-hummer alignment exceptions,1
f285bef8,ciod: In packet from node   message code 2 is not 3 or 4294967295  00030000 00000001 00000000),4
f4802ef4,15455850 floating point alignment exceptions,1
85c95988,253601091 double-hummer alignment exceptions,1
