EventId,EventTemplate,Occurrences
ea6f328f,setWriteDBLastDataMinute=25243897,1
aad0e65e,setTodayTotalDetailSteps=1514846340000##319##147668##31610##19177##160445162,1
0ec8d9ad,saveHealthDetailData() saveOneDetailData fail hiHealthData = <*> = <*>,6
6a5f7896,setTodayTotalDetailSteps=1514134980000##0##767037##45591##57350##34317551,1
3fa61814,setTodayTotalDetailSteps=1514806020000##4816##117212##31610##19177##120126820,1
54406818,setTodayTotalDetailSteps=1514854500000##3810##226240##31610##27490##168629164,1
f1ef73a3,setTodayTotalDetailSteps=1514461680000##5689##1194513##83501##84830##233603431,1
83486a12,setTodayTotalDetailSteps=1514806380000##5479##118459##31610##19177##120535354,1
7ac3a81f,setTodayTotalDetailSteps=1514249460000##628##922584##77229##62451##21384107,1
3e14ec9c,REPORT : <*> <*> <*> 540,4
2ad29415,setTodayTotalDetailSteps=1514714460000##9952##54096##31610##10363##28616741,1
22fa9d2b,target init: target10000,1
5e3688ba,setTodayTotalDetailSteps=1514855100000##4150##236692##32208##27809##169236977,1
6dc2e155,setTodayTotalDetailSteps=1514525520000##2631##1290561##83501##100712##297400306,1
5b86f148,setTodayTotalDetailSteps=1514643660000##7690##1515400##84671##106890##85573301,1
a07e88db,setTodayTotalDetailSteps=1514111580000##9331##577617##8661##16256##10936533,1
3dbbf038,setTodayTotalDetailSteps=1514200140000##7018##794509##45591##57350##99494140,1
9350645b,setTodayTotalDetailSteps=1514205300000##9543##847204##45591##60231##104659648,1
d4d57aae,setTodayTotalDetailSteps=1514543100000##3167##1314794##83501##100712##314990841,1
6cb5a261,setTodayTotalDetailSteps=1514334660000##186##1075222##77229##71899##106531881,1
0d23a924,setTodayTotalDetailSteps=1514125860000##16455##764913##36949##54384##25192051,1
5ebecd75,setTodayTotalDetailSteps=1514118960000##13421##712051##31170##33271##18328532,1
bfc856e2,setTodayTotalDetailSteps=1514200200000##7053##796481##45591##57350##99515645,1
266cb280,setTodayTotalDetailSteps=1514261820000##2075##981858##77229##62451##33703951,1
1b3df0d4,setWriteDBLastDataMinute=25245051,1
cd4764f7,setTodayTotalDetailSteps=1514423940000##1057##1144927##77229##73641##195831310,1
d2b697f9,setTodayTotalDetailSteps=1514350560000##4043##1083734##77229##72294##122483754,1
e39f7741,setTodayTotalDetailSteps=1514288040000##4583##1029349##77229##64555##59932232,1
d4686ba8,getStringHuid() who is com.huawei.health,2
f67b4127,setTodayTotalDetailSteps=1514851620000##1799##175784##31610##26503##165733593,1
ad6023b5,setTodayTotalDetailSteps=1514627100000##4447##1391852##84671##102904##69005638,1
0ea4c602,setTodayTotalDetailSteps=1514112720000##9979##605057##8661##22394##12062358,1
78d05ef7,setTodayTotalDetailSteps=1514297040000##4953##1053934##77229##64555##68946224,1
59e957ec,setTodayTotalDetailSteps=1514633820000##6842##1478396##84671##106890##75709428,1
de6fbee5,setTodayTotalDetailSteps=1514215080000##13559##883985##76964##61450##114409892,1
376276e0,setTodayTotalDetailSteps=1514615640000##3838##1383975##84671##101896##57562944,1
11f17c84,setTodayTotalDetailSteps=1514458500000##3836##1176909##77229##76569##230403850,1
40736c72,setTodayTotalDetailSteps=1514112600000##9760##584252##8661##22394##11927861,1
e97b0c5d,setTodayTotalDetailSteps=1514125560000##15873##752035##31825##46326##24913578,1
10d08b7a,setTodayTotalDetailSteps=1514628840000##4929##1416406##84671##102904##70758678,1
d71bc5e9,setTodayTotalDetailSteps=1514207100000##10397##854764##45591##60231##106423637,1
612531b9,setTodayTotalDetailSteps=1514643420000##7247##1487907##84671##106890##85334641,1
dfdafb1a,setTodayTotalDetailSteps=1514903280000##23358##345263##82609##55834##10244058,1
fbdc7cfd,setTodayTotalDetailSteps=1514297100000##5009##1059238##77229##64555##68973729,1
2570aa72,setTodayTotalDetailSteps=1514125800000##16404##763680##31825##54384##25166050,1
1cf6bcf7,setTodayTotalDetailSteps=1514200740000##7780##830083##45591##58974##100090075,1
424bc34b,setTodayTotalDetailSteps=1514633760000##6786##1473106##84671##106890##75651924,1
cdae3f46,setTodayTotalDetailSteps=1514894340000##15156##337448##32208##29341##1271469,1
52663722,setTodayTotalDetailSteps=1514558580000##4698##1347947##84671##101048##515357,1
26db3561,setTodayTotalDetailSteps=1514543160000##3313##1329080##83501##100712##315079339,1
813e3764,setTodayTotalDetailSteps=1514427300000##1304##1145218##77229##73641##199182394,1
f0e97cd3,setTodayTotalDetailSteps=1514525460000##2524##1286613##83501##100712##297344124,1
6554babd,setTodayTotalDetailSteps=1514851680000##1864##176154##31610##26503##165805332,1
9d2273a7,setTodayTotalDetailSteps=1514210940000##12325##875332##54281##61450##110278295,1
582dd7cc,setTodayTotalDetailSteps=1514521500000##1436##1232278##83501##98147##293407434,1
77c5cbf7,setTodayTotalDetailSteps=1514890860000##14277##311932##32208##29341##204982780,1
76809eca,setTodayTotalDetailSteps=1514721240000##10111##56041##31610##10363##35357111,1
aea9cdc7,setTodayTotalDetailSteps=1514290500000##4583##1029349##77229##64555##62418793,1
57a1f16e,setTodayTotalDetailSteps=1514521920000##1834##1262346##83501##100712##293842481,1
daf9a57b,setTodayTotalDetailSteps=1514125860000##16421##764913##32801##54384##25175050,1
6031acdf,setTodayTotalDetailSteps=1514112660000##9906##598175##8661##22394##12015853,1
42fd1467,getWriteDBLastDataMinute,2
9fa6f766,setTodayTotalDetailSteps=1514727600000##11668##92688##31610##18631##41710085,1
37b1a3c1,setTodayTotalDetailSteps=1514908860000##0##363277##87715##57506##15843134,1
7200bd29,setTodayTotalDetailSteps=1514686800000##4134##14586##31610##8911##919600,1
92093737,setTodayTotalDetailSteps=1514846340000##351##151574##31610##19177##160461161,1
c90fb2ef,setTodayTotalDetailSteps=1514118600000##12731##709065##8661##33271##17942938,1
89ddb4b8,setTodayTotalDetailSteps=1514296920000##4737##1033349##77229##64555##68835713,1
38fdc741,setTodayTotalDetailSteps=1514633760000##6809##1475613##84671##106890##75664924,1
d89ba3d9,setWriteDBLastDataMinute=25239467,1
da84f7d2,setTodayTotalDetailSteps=1514284440000##4571##1029349##77229##63891##56326958,1
a47090b5,setTodayTotalDetailSteps=1514643360000##7184##1482254##84671##106890##85298642,1
15215a62,setTodayTotalDetailSteps=1514054820000##0##549659##8661##16256##43564382,1
964a9d5d,setTodayTotalDetailSteps=1514303040000##5514##1074433##77229##71899##74933010,1
a410289f,setTodayTotalDetailSteps=1514802360000##1802##95419##31610##18631##116509302,1
5e736816,setTodayTotalDetailSteps=1514105280000##6340##567902##8661##16256##4608096,1
98cd85ad,setTodayTotalDetailSteps=1514631780000##5762##1452519##84671##106635##73707302,1
5b76665d,setTodayTotalDetailSteps=1514521500000##1419##1232278##83501##96627##293396933,1
193cf2ab,setTodayTotalDetailSteps=1514643780000##7922##1540380##84671##106890##85698322,1
e8abefb0,setTodayTotalDetailSteps=1514261820000##2064##980857##77229##62451##33696450,1
b6afddca,setTodayTotalDetailSteps=1514117520000##11652##668928##8661##25953##16846413,1
77751aa4,setTodayTotalDetailSteps=1514459520000##4396##1187967##81989##76569##231393728,1
0a6b63a1,setTodayTotalDetailSteps=1514057940000##0##549659##8661##16256##46697182,1
37fe6633,setTodayTotalDetailSteps=1514296980000##4813##1039452##77229##64555##68876215,1
93638a5b,setTodayTotalDetailSteps=1514643780000##7888##1536504##84671##106890##85680310,1
af7ce89d,setTodayTotalDetailSteps=1514808120000##5908##132183##31610##19177##122267099,1
b78dc653,setTodayTotalDetailSteps=1514615640000##3840##1384085##84671##101896##57564946,1
1386c7da,setTodayTotalDetailSteps=1514900460000##15732##344919##32208##29341##7438416,1
1486dc66,setTodayTotalDetailSteps=1514375520000##5908##1095517##77229##72294##147386385,1
71ebf1bd,setTodayTotalDetailSteps=1514377860000##7032##1137074##77229##72294##149733134,1
5002ba3b,setTodayTotalDetailSteps=1514117220000##11128##633414##8661##25953##16584044,1
c513fe6c,setTodayTotalDetailSteps=1514208360000##11110##860503##45591##60995##107726961,1
2add3ac6,setTodayTotalDetailSteps=1514112600000##9812##588995##8661##22394##11958858,1
d25ff2f9,setTodayTotalDetailSteps=1514117460000##11591##662084##8661##25953##16815917,1
d92c976d,setTodayTotalDetailSteps=1514555160000##4653##1347929##84281##101048##327028459,1
a9c22a51,setTodayTotalDetailSteps=1514123640000##14756##737085##31825##37951##22967125,1
6cc6087e,setTodayTotalDetailSteps=1514643420000##7246##1487816##84671##106890##85334139,1
2158e545,setTodayTotalDetailSteps=1514873400000##8405##243226##32208##29189##187510724,1
9f2bcda7,setTodayTotalDetailSteps=1514041980000##7198##549659##8661##16256##30729233,1
820d8137,setTodayTotalDetailSteps=1514525280000##2311##1271791##83501##100712##297190798,1
0a43713e,setTodayTotalDetailSteps=1514118540000##12628##703435##8661##33271##17897206,1
3e7126cb,setTodayTotalDetailSteps=1514525400000##2432##1277866##83501##100712##297290624,1
83955379,setTodayTotalDetailSteps=1514211000000##12453##875332##69041##61450##110328298,1
60d29156,setTodayTotalDetailSteps=1514087400000##1731##557945##8661##16256##76112333,1
6c07cbfd,setTodayTotalDetailSteps=1514335080000##399##1078801##77229##71899##106999383,1
adfa0dfe,setTodayTotalDetailSteps=1514939640000##220##363384##87715##57506##46594171,1
e6da4df3,setTodayTotalDetailSteps=1514939640000##244##363384##87715##57506##46602163,1
d8e25866,setTodayTotalDetailSteps=1514643600000##7570##1503112##84671##106890##85513302,1
b53c4640,setTodayTotalDetailSteps=1514643900000##8124##1556640##84671##106890##85805858,1
79fcfe7d,setTodayTotalDetailSteps=1514521440000##1361##1231550##83501##91877##293359438,1
0807b5d6,setTodayTotalDetailSteps=1514688480000##4732##24692##31610##8911##2622075,1
2a409950,setTodayTotalDetailSteps=1514210880000##12204##874132##45591##61450##110236298,1
6f6c71eb,setTodayTotalDetailSteps=1514685360000##2540##10722##0##1987##127255195,1
eb67e2f4,setTodayTotalDetailSteps=1514844420000##0##135535##31610##19177##158536153,1
cc7353e0,setWriteDBLastDataMinute=25243853,1
504e32b2,setTodayTotalDetailSteps=1514722440000##10585##73745##31610##10363##36588634,1
d80c4ae9,setTodayTotalDetailSteps=1514876280000##10269##263280##32208##29189##190409228,1
466cd805,setTodayTotalDetailSteps=1514113080000##10505##613104##8661##23262##12411357,1
b1f3e3f1,setTodayTotalDetailSteps=1514694300000##6621##37871##31610##9589##8411448,1
0664fb9a,setTodayTotalDetailSteps=1514722380000##10480##62871##31610##10363##36527133,1
c137c6dd,setTodayTotalDetailSteps=1514123580000##14700##736461##31825##33271##22934624,1
80235476,setTodayTotalDetailSteps=1514117700000##12013##688627##8661##25953##17024221,1
66147f9b,setTodayTotalDetailSteps=1514125500000##15715##749524##31825##40486##24843060,1
3d0b3c17,setTodayTotalDetailSteps=1514878560000##11574##269201##32208##29341##192698749,1
ff27cc0c,onExtend:1514724961000 23 0 0,1
b6eae2c1,setTodayTotalDetailSteps=1514375460000##5886##1094816##77229##72294##147364764,1
fec08f66,setTodayTotalDetailSteps=1514901780000##19326##345263##61143##36557##8739457,1
a849d03d,setTodayTotalDetailSteps=1514215080000##13575##884544##76964##61450##114419391,1
0f564032,setTodayTotalDetailSteps=1514207100000##10374##853147##45591##60231##106411638,1
02af5afa,setTodayTotalDetailSteps=1514262000000##2407##993707##77229##62451##33901129,1
2b4754ae,setTodayTotalDetailSteps=1514851140000##1744##174125##31610##26503##165303058,1
6b6c55f3,setTodayTotalDetailSteps=1514261520000##1738##962518##77229##62451##33389956,1
abf327af,setTodayTotalDetailSteps=1514891040000##14580##337052##32208##29341##205168090,1
7ae2e141,setWriteDBLastDataMinute=25235433,1
b5047924,setTodayTotalDetailSteps=1514057400000##0##549659##8661##16256##46144183,1
31fd9d04,setTodayTotalDetailSteps=1514375520000##5913##1095555##77229##72294##147387385,1
15ae55b2,setTodayTotalDetailSteps=1514249580000##863##950718##77229##62451##21502604,1
bcdf8b68,setTodayTotalDetailSteps=1514105280000##6350##568312##8661##16256##4614595,1
00c1beed,setTodayTotalDetailSteps=1514123580000##14621##734485##31825##33271##22891624,1
a6e8b181,setTodayTotalDetailSteps=1514805780000##4493##100750##31610##18631##119893532,1
6fa155b7,setTodayTotalDetailSteps=1514105280000##6326##567697##8661##16256##4605594,1
17563ab8,setTodayTotalDetailSteps=1514210940000##12368##875332##58863##61450##110292797,1
02b5bc0b,setTodayTotalDetailSteps=1514437920000##3295##1165956##77229##73641##209819089,1
b973ce13,setTodayTotalDetailSteps=1514118600000##12739##709681##8661##33271##17946936,1
cd843954,setTodayTotalDetailSteps=1514537580000##2770##1294876##83501##100712##309482463,1
b76e7819,setTodayTotalDetailSteps=1514210460000##11978##869162##45591##61450##109794649,1
c300ad8f,setTodayTotalDetailSteps=1514627280000##4513##1394547##84671##102904##69215638,1
4eee1988,setTodayTotalDetailSteps=1514521920000##1834##1262346##83501##100712##293796567,1
8d93583f,setTodayTotalDetailSteps=1514249520000##649##925049##77229##62451##21395610,1
83ea0295,setTodayTotalDetailSteps=1514903400000##23523##358036##87715##55834##10351053,1
9adf944a,setTodayTotalDetailSteps=1514688480000##4695##22532##31610##8911##2605476,1
6cadd2f2,setTodayTotalDetailSteps=1514888820000##13799##300092##32208##29341##202957746,1
04ef65d0,setTodayTotalDetailSteps=1514890920000##14360##321362##32208##29341##205033293,1
887f7999,setTodayTotalDetailSteps=1514776260000##371##93305##31610##18631##90401076,1
2fed2344,setTodayTotalDetailSteps=1514602680000##1270##1350022##84671##101811##44607842,1
c0cf157b,setTodayTotalDetailSteps=1514420700000##0##1143631##77229##73095##192572607,1
d2f91472,setTodayTotalDetailSteps=1514521740000##1759##1255922##83501##100712##293606982,1
ec0b17e4,setTodayTotalDetailSteps=1514455620000##3589##1174449##77229##76569##227534961,1
d92868f2,setTodayTotalDetailSteps=1514200500000##7493##818239##45591##57350##99854712,1
fb894a48,setTodayTotalDetailSteps=1514626980000##4325##1386313##84671##102904##68896686,1
a47cf736,setTodayTotalDetailSteps=1514117640000##11985##685429##8661##25953##17010726,1
550ed2d5,startStepCounter enter...,1
064c0c96,setTodayTotalDetailSteps=1514685240000##2499##10542##0##1987##127141677,1
ce8afa56,setTodayTotalDetailSteps=1514333220000##0##1074433##77229##71899##105125749,1
8e616743,setTodayTotalDetailSteps=1514878140000##11167##268004##32208##29189##192297285,1
3f730a88,setTodayTotalDetailSteps=1514888820000##13775##297572##32208##29341##202943746,1
b0ec6ed6,setTodayTotalDetailSteps=1514774340000##246##93255##31610##18631##88461281,1
6f98c7aa,setTodayTotalDetailSteps=1514900580000##15923##345263##39220##29341##7508439,1
7e9e20f7,setTodayTotalDetailSteps=1514297040000##4952##1053817##77229##64555##68945738,1
10a8f755,setWriteDBLastDataMinute=25247904,1
cbde839d,setTodayTotalDetailSteps=1514863260000##4629##237060##32208##27809##177385632,1
af9f505c,setTodayTotalDetailSteps=1514438160000##3524##1174449##77229##74313##210034352,1
5a2eb226,setTodayTotalDetailSteps=1514607000000##1494##1350315##84671##101811##48886613,1
a0662b0b,setTodayTotalDetailSteps=1514614980000##3504##1379293##84671##101811##56897432,1
3a7816fe,setTodayTotalDetailSteps=1514216700000##14399##921881##76964##62451##116033432,1
b0d3c34d,setTodayTotalDetailSteps=1514845860000##54##135781##31610##19177##159991973,1
fa4f17d8,setTodayTotalDetailSteps=1514215140000##13679##890175##76964##61450##114485419,1
e2281fbd,setTodayTotalDetailSteps=1514852640000##3248##208285##31610##27490##166760592,1
4793c872,setTodayTotalDetailSteps=1514249700000##1052##958354##77229##62451##21604332,1
86e7f9cc,setTodayTotalDetailSteps=1514264880000##2638##1000920##77229##62451##36800496,1
a223933b,setTodayTotalDetailSteps=1514086920000##867##552896##8661##16256##75641519,1
ed622051,setTodayTotalDetailSteps=1514714400000##9860##50060##31610##10363##28529066,1
c45bda12,setTodayTotalDetailSteps=1514628960000##5106##1431850##84671##102904##70857172,1
27990386,setTodayTotalDetailSteps=1514543040000##3080##1306530##83501##100712##314937343,1
5425e517,setTodayTotalDetailSteps=1514688540000##4787##28388##31610##8911##2651578,1
8cc521f3,setWriteDBLastDataMinute=25239497,1
7e0fe070,setTodayTotalDetailSteps=1514284140000##4284##1017075##77229##62451##56059047,1
416e76ba,setTodayTotalDetailSteps=1514711640000##9025##44820##31610##10265##25759138,1
f1587b9d,setTodayTotalDetailSteps=1514521440000##1306##1226545##83501##91877##293324936,1
45f39344,setTodayTotalDetailSteps=1514334660000##180##1074927##77229##71899##106528881,1
05f337d2,setTodayTotalDetailSteps=1514628840000##4888##1416406##84671##102904##70735672,1
8ebb818e,setTodayTotalDetailSteps=1514691180000##5206##37653##31610##8911##5306530,1
a7a17bb7,setTodayTotalDetailSteps=1514125560000##15894##752035##31825##47786##24924077,1
d4fc3034,setTodayTotalDetailSteps=1514890920000##14389##324262##32208##29341##205051297,1
4b4dfcc7,setTodayTotalDetailSteps=1514678760000##206##3662##0##0##120690118,1
29f5d989,setTodayTotalDetailSteps=1514459520000##4397##1188084##81989##76569##231394725,1
8f82e3ad,setTodayTotalDetailSteps=1514609160000##2114##1363735##84671##101811##51042770,1
70215856,setTodayTotalDetailSteps=1514847120000##414##155794##31610##19177##161245581,1
c52bbdaf,setTodayTotalDetailSteps=1514298540000##5375##1074083##77229##68839##70431921,1
616adf8f,setTodayTotalDetailSteps=1514644200000##8686##1590399##84671##106890##86097469,1
b0e48d47,setTodayTotalDetailSteps=1514548440000##4266##1340087##83501##101048##320321121,1
86d3ba22,setTodayTotalDetailSteps=1514541240000##2770##1294876##83501##100712##313131482,1
82c64265,setTodayTotalDetailSteps=1514890620000##14014##302176##32208##29341##204755433,1
2b18ce82,setTodayTotalDetailSteps=1514614980000##3510##1380001##84671##101811##56900433,1
2ba32a6e,setTodayTotalDetailSteps=1514525520000##2656##1293153##83501##100712##297423317,1
1fb9dfaa,setTodayTotalDetailSteps=1514208060000##10856##857904##45591##60365##107372370,1
418575e0,setTodayTotalDetailSteps=1514055120000##0##549659##8661##16256##43827188,1
b2aad2a7,setTodayTotalDetailSteps=1514288820000##4583##1029349##77229##64555##60716445,1
cb66d41b,reload : 0 restar 29,1
9117ee8e,setTodayTotalDetailSteps=1514207340000##10756##856931##45591##60231##106651147,1
162a5238,setTodayTotalDetailSteps=1514909580000##0##363277##87715##57506##16563137,1
53e70668,setTodayTotalDetailSteps=1514631060000##5358##1449825##84671##102904##72967864,1
b8328877,setTodayTotalDetailSteps=1514123520000##14526##733642##31825##33271##22842115,1
ae17d1df,"checkCurrentDay a new day comes , reset basicSyncCondition, currentDay is 20180101 oldDay is 20171231",1
a4e6833c,setTodayTotalDetailSteps=1514686620000##3808##10722##24674##2606##739110,1
6bca9175,setTodayTotalDetailSteps=1514628900000##5006##1421243##84671##102904##70803669,1
7ce45138,setTodayTotalDetailSteps=1514643360000##7181##1482101##84671##106890##85297139,1
c74ef2e1,setTodayTotalDetailSteps=1514722560000##10728##87199##31610##10363##36664634,1
5e139e1a,setTodayTotalDetailSteps=1514123820000##15054##739429##31825##40486##23132494,1
e469bd4a,setWriteDBLastDataMinute=25235167,1
0bc23f67,setTodayTotalDetailSteps=1514616300000##4260##1386313##84671##102484##58185243,1
d2add7c8,setTodayTotalDetailSteps=1514902380000##20944##345263##71092##38482##9329511,1
4966c09b,setTodayTotalDetailSteps=1514215260000##13821##898707##76964##61450##114607413,1
93cb3676,setTodayTotalDetailSteps=1514873460000##8449##243226##32208##29189##187610848,1
a436a022,setTodayTotalDetailSteps=1514688480000##4767##26924##31610##8911##2640580,1
930e05b7,setTodayTotalDetailSteps=1514609100000##2103##1363205##84671##101811##51037270,1
d80b8707,setTodayTotalDetailSteps=1514894520000##15230##337460##32208##29341##1505423,1
4b978b8e,setTodayTotalDetailSteps=1514722440000##10510##65605##31610##10363##36546139,1
ecfb3c18,setTodayTotalDetailSteps=1514200500000##7477##816829##45591##57350##99841717,1
97956e8d,setTodayTotalDetailSteps=1514903280000##23347##345263##81091##55834##10238053,1
24aa4a5c,setTodayTotalDetailSteps=1514627460000##4752##1410075##84671##102904##69342138,1
983a8306,setTodayTotalDetailSteps=1514109600000##8574##572381##8661##16256##8958608,1
5964fc8b,setTodayTotalDetailSteps=1514125500000##15758##751570##31825##40486##24867397,1
5f2da862,setTodayTotalDetailSteps=1514109660000##8615##572573##8661##16256##8975473,1
055a48a3,setTodayTotalDetailSteps=1514685480000##2904##10722##7546##1987##127384131,1
78255c4c,setTodayTotalDetailSteps=1514438160000##3547##1174449##77229##75417##210051848,1
fcbbe91a,setTodayTotalDetailSteps=1514902020000##19997##345263##63681##37475##8984976,1
bcf6bffa,setTodayTotalDetailSteps=1514890860000##14311##316080##32208##29341##205005778,1
660d91ae,setTodayTotalDetailSteps=1514714400000##9885##51468##31610##10363##28538064,1
75cb2a06,setWriteDBLastDataMinute=25236673,1
0766e990,setTodayTotalDetailSteps=1514546100000##4126##1337677##83501##100712##318006620,1
703b46e7,setTodayTotalDetailSteps=1514722500000##10659##81357##31610##10363##36629641,1
e65bfe0c,setTodayTotalDetailSteps=1514377560000##6487##1115001##77229##72294##149438620,1
9d9119bc,setTodayTotalDetailSteps=1514553120000##4266##1340087##83501##101048##325004269,1
5d02c5f8,setTodayTotalDetailSteps=1514702880000##7417##40168##31610##10265##16985191,1
a5df2cb9,setTodayTotalDetailSteps=1514521500000##1380##1232278##83501##92922##293371435,1
afd89a9c,setTodayTotalDetailSteps=1514846280000##206##137814##31610##19177##160391630,1
a6ee8084,setTodayTotalDetailSteps=1514809980000##6140##135535##31610##19177##124099468,1
1de58879,setTodayTotalDetailSteps=1514888700000##13550##282557##32208##29341##202818743,1
85972851,setTodayTotalDetailSteps=1514521500000##1405##1232278##83501##95297##293387934,1
d8aa6f6e,setTodayTotalDetailSteps=1514551020000##4266##1340087##83501##101048##322943452,1
5b9e60fc,setTodayTotalDetailSteps=1514162160000##329##768566##45591##57350##61474038,1
af0e51c3,setTodayTotalDetailSteps=1514427300000##1333##1145218##77229##73641##199189391,1
0e480d6c,setTodayTotalDetailSteps=1514208360000##11078##859920##45591##60995##107706554,1
2f06c39b,setTodayTotalDetailSteps=1514902020000##19991##345263##62831##37475##8982474,1
f50c6390,setTodayTotalDetailSteps=1514688720000##5012##36867##31610##8911##2845150,1
4695534b,setTodayTotalDetailSteps=1514631180000##5515##1452102##84671##105816##73079362,1
8583f1b4,setTodayTotalDetailSteps=1514375520000##5955##1095935##77229##72294##147440385,1
3d2ac976,setTodayTotalDetailSteps=1514112600000##9789##586949##8661##22394##11944852,1
38143f25,setTodayTotalDetailSteps=1514215140000##13678##890067##76964##61450##114484918,1
fcb2c2f9,setTodayTotalDetailSteps=1514199300000##6791##790557##45591##57350##98643610,1
dd77ced3,setTodayTotalDetailSteps=1514846040000##84##136150##31610##19177##160203098,1
ed1833b8,setTodayTotalDetailSteps=1514639400000##6969##1479908##84671##106890##81334987,1
37618651, getStepsTarget= 10000,1
aab57fae,setTodayTotalDetailSteps=1514109660000##8691##573821##8661##16256##9017976,1
653a188b,setTodayTotalDetailSteps=1514722380000##10504##64964##31610##10363##36542637,1
8243a104,setTodayTotalDetailSteps=1514688420000##4607##21184##31610##8911##2579620,1
028aadb8,setTodayTotalDetailSteps=1514123580000##14710##736721##31825##33271##22940129,1
38940abc,setWriteDBLastDataMinute=25242434,1
2ea61bcc,setTodayTotalDetailSteps=1514521380000##1235##1221358##83501##91877##293278932,1
8faca356,setTodayTotalDetailSteps=1514118480000##12475##700315##8661##29053##17796558,1
2102619f,setTodayTotalDetailSteps=1514643480000##7309##1493796##84671##106890##85370141,1
05093e73,setTodayTotalDetailSteps=1514644020000##8371##1567588##84671##106890##85937044,1
