EventId,EventTemplate,Occurrences
a9d25eb5,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.",1
62a029a2,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object,7
f2cc75aa,<*> ERROR: 177: timed out after 15.000s (0 0); mMajorChangePending=0,3
d344a80d,"2017-07-01 19:43:30.789, 30311, 3512df40, [LogMessageLogging]: [aid-types_14000] - Request to send LogMessages of count (6) failed with Error: Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe1351498d0 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://<*>/a/v2/use, NSErrorFailingURLKey=https://<*>/a/v2/use, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://<*>/a/v2/use, NSErrorFailingURLKey=https://<*>/a/v2/use, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",1
84296ac1,-[ABAddressBook save] failed. (<ABAddressBook: <*>,2
5bf14de8,"[QL] No sandbox token for thumbnail request file:///private/var/log/SleepWakeStacks.bin, it will probably fail",1
164db6d5,hibernate_machine_init reading,2
826f708a,"booter start at 1241 ms smc 0 ms, [18, 0, 0] total 353 ms, dsply 0, 0 ms, tramp 1011 ms",1
118b2bf7,WARNING: Type1 font data isn't in the correct format required by the Adobe Type 1 Font Format specification.,1
2691913f,AIDA Notification plugin running,2
cb8d5eeb,<*> : Discoverable mode changed to Contacts Only,4
ecf18144,hibernate_page_list_setall time: <*> ms,3
34f6cd94,IOBluetoothUSBDFU::probe avoid Bluetooth automatic firmware update because USB Bluetooth active,1
cc50f92a,<*> : Scanning mode Contacts Only,9
2dd9503a,2017-07-07 17:02:00.627 GoogleSoftwareUpdateAgent[38375/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Finished with engine thread,1
692ec28f,Service only ran for 3 seconds. Pushing respawn out by 7 seconds.,1
e9d100cb,"<*> <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Done checking for updates for '""<*>""' using engine <*>",3
6f8a284b,2017-07-07 17:01:58.397 ksfetch[38376/0x7fff79824000] [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: 0x10300dd00> { URL: https://<*>/service/update2?cup2hreq=a8d8196e660b430335eb3f61d1367522edc058815760dd5dad99614fdeca135b&cup2key=7:3758763715 }) to folder:/tmp/KSOutOfProcessFetcher.jIW3U0AQ3B/download,1
d57cf32c,"hibernate_machine_init pagesDone <*> sum2 <*> time: <*> ms, disk(0x20000) <*> Mb/s, comp bytes: <*> time: <*> ms <*> Mb/s, crypt bytes: <*> time: <*> ms <*> Mb/s",3
4db5cdfb,Failed to connect (view) outlet from (NSApplication) to (NSColorPickerGridView): missing setter or instance variable,2
4cce1026,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Starting engine thread,2
aa4f0880,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://xpc_ben%40163.com@<*>/principals/users/558548ec28fbd965ade28995b355b70d/] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7f94cda010f0 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://xpc_ben%40163.com@<*>/principals/users/558548ec28fbd965ade28995b355b70d/, NSErrorFailingURLKey=https://xpc_ben%40163.com@<*>/principals/users/558548ec28fbd965ade28995b355b70d/, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://xpc_ben%40163.com@<*>/principals/users/558548ec28fbd965ade28995b355b70d/, NSErrorFailingURLKey=https://xpc_ben%40163.com@<*>/principals/users/558548ec28fbd965ade28995b355b70d/, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",1
17e9f046,2017-07-04 09:42:58.135 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] Finished self update check.,1
de7860f0,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0",1
2e7a9140,(ImportBailout.Error:1331) Asked to exit for Diskarb,2
bca0128e,*** Break on _NSLockError() to debug.,1
500d64c5,IOPolledFilePollersOpen(0) 5 ms,1
616e93b1,[<*>] [WARNING: CalDAVAccountRefreshQueueableOperation :: <*> refresh failed],2
0a37267f,.sdef warning for argument '' of command 'preset textured' in suite 'Drawing Suite': '4034' is not a valid type name.,1
c7c92531,<*> <*> <*> [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] Checking for self update with Engine: <*>,2
0c4cfbde,[<*>] [Failed to refresh <CalManagedSubscriptionInfo: 0x7fa11fe58130> (entity: SubscriptionInfo; id: 0x401eeb <x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/SubscriptionInfo/p1> ; data: {,1
e194959f,IOHibernatePollerOpen(0),1
adf6af98,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, -9806)",1
5e29688c,2017-07-06 09:24:13.423 ksfetch[36727/0x7fff79824000] [lvl=2] main() Fetcher received a download path: /tmp/KSOutOfProcessFetcher.8gWqUun8M3/download,1
3b440594,XPC Activity invoked with state=2,1
60cca9be,Captive: en0: Not probing 'CalVisitor' (cache indicates not captive),3
f79959b4,after trim url = https://<*>/_/chrome/newtab?rlz=1C5CHFA_enHK732HK732&espv=2&ie=UTF-8,1
1fd9e4d5,"2017-07-05 23:51:01.099 GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=2] +[KSCodeSigningVerification verifyBundle:applicationId:error:] KSCodeSigningVerification verifying code signing for '/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle/Contents/MacOS/GoogleSoftwareUpdateDaemon' with the requirement 'anchor apple generic and certificate 1[<*>] exists and certificate leaf[<*>] exists and certificate leaf[subject.OU]=""EQHXZ8M8AV"" and (identifier=""<*>"")'",1
fef4db13,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec 1,1
08c206dc,Uncommited CATransaction. Set CA_DEBUG_TRANSACTIONS=1 in environment to debug.,1
c989df5c,<*> ERROR: >aq> 3177: AQBuffer * <*> has enqueue count of 1,2
ee8ee29b,CCXPCService::setStreamEventHandler Registered for notification callback.,1
02317811,"2017-07-03 20:25:13.626 GoogleSoftwareUpdateAgent[33847/0x7000002a0000] [lvl=2] +[KSCodeSigningVerification verifyBundle:applicationId:error:] KSCodeSigningVerification verifying code signing for '/Applications/Google Chrome.app' with the requirement 'anchor apple generic and certificate 1[<*>] exists and certificate leaf[<*>] exists and certificate leaf[subject.OU]=""EQHXZ8M8AV"" and (identifier=""<*>"")'",1
9ca7e0fb,<*> <*> signalled <*> (err) (FigScheduledReadRequestRead failed) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/FormatHandlers/SampleGeneratorForFormatReader.c line <*>,2
27669af0,Endpoint has been activated through legacy launch(3) APIs. Please switch to XPC or bootstrap_check_in(): <*>,1
846f3d0d,FrameReceiverMessageCallback: KernelFrameDropNotification (Frames are dropping).  The firmware is not returning buffers quickly enough.,2
49a3bab2,Internal name did not resolve to internal address!,1
81c06335,"2017-07-05 10:52:15.997 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, except:'<*>'.",1
94f37b2f,assertion failed: 15G1510: <*> + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,1
d3218a0d,Sandbox: <*>: WebKit(co98m.ap54) plede.WebKny(1)i file-reat(d-data98 /priv54) ate/etc/hosts,1
3740e832,<*>(9854) deny file-read-data /private/etc/hosts,1
3a4651a0,2017-07-01 19:46:26.138 GoogleSoftwareUpdateAgent[31702/0x7000002a0000] [lvl=2] -[KSCheckAction performAction] KSCheckAction checking 1 ticket(s).,1
514ab797,2017-07-05 10:52:15.633 GoogleSoftwareUpdateAgent[35861/0x7fff79824000] [lvl=2] -[KSAgentApp setupLoggerOutput] Agent settings: <KSAgentSettings:0x10022ffb0 bundleID=<*> lastCheck=2017-07-05 06:27:44 +0000 checkInterval=18000.000000 uiDisplayInterval=604800.000000 sleepInterval=1800.000000 jitterInterval=900 maxRunInterval=0.000000 isConsoleUser=1 ticketStorePath=/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore runMode=3 daemonUpdateEngineBrokerServiceName=<*> daemonAdministrationServiceName=<*> logEverything=0 logBufferSize=2048 alwaysPromptForUpdates=0 productIDToUpdate=(null) lastUIDisplayed=(null) alwaysShowStatusItem=0 updateCheckTag=(null) printResults=NO userInitiated=NO>,1
27748d1e,"no application identifier provided, can't use provisioning profiles [pid=35086]",1
19758c41,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0xd000 ****,1
0eeaba1d,Invalid Connection ID 0,1
8e94c473,the url = http://weibo.com/1394698394/EzMYpnGoE?type=comment,1
899c593f,Sandbox: SpotlightNetHelp(352) deny(1) file-read-data /Users/xpc/Library/Input Methods,1
48d570da,"dynamic_cast error 2: One or more of the following type_info's  has hidden visibility.  They should all have public visibility.   N11OfficeSpace11IDataSourceE, N3Art30NativeExecuteActionControlUserE, 22CMsoGalleryUserDefault.",1
9ac7bbe1,could discard act 242131 inact 107014 purgeable 254830 spec 128285 cleaned 0,1
84c12fd5,vm_compressor_flush - starting,1
bb029c6f,"[Accounts] Failed to update account with identifier 74159F5F-8823-439C-86D9-F3A67B109E2B, error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)""",2
1eb58c04,"pages <*> wire <*> act <*> inact 3, cleaned 0 spec <*> zf <*> throt 0, compr <*> xpmapped 40000",2
68ed8e8f,2017-07-03 10:40:44.181 GoogleSoftwareUpdateAgent[33263/0x7fff79824000] [lvl=2] -[KSAgentApp checkForUpdates] Finished update check.,1
e0f0bdda,objc[35391]: Class TSUDurationLocaleSpecificStorage is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,1
dac3e9fe,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://xpc_ben%40163.com@<*>/principals/users/558548ec28fbd965ade28995b355b70d/] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7f8de2305090 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://xpc_ben%40163.com@<*>/principals/users/558548ec28fbd965ade28995b355b70d/, NSErrorFailingURLKey=https://xpc_ben%40163.com@<*>/principals/users/558548ec28fbd965ade28995b355b70d/, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://xpc_ben%40163.com@<*>/principals/users/558548ec28fbd965ade28995b355b70d/, NSErrorFailingURLKey=https://xpc_ben%40163.com@<*>/principals/users/558548ec28fbd965ade28995b355b70d/, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",1
75040252,"Page bounds {{0, 0}, {400, 400}}",1
24563d44,host connection <NSXPCConnection: <*> connection from pid 30298 invalidated,2
f81e9894,Host controller terminated,1
a821084e,"2017-07-07 01:47:39.873 GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Checking for updates for ""<*>"" using engine <KSUpdateEngine:0x10053c8d0",1
2fee169d,***** Received request to scan at 30ms/60ms *****,1
67d51351,[23:50:57.528] FigAtomStreamAdvanceToNextAtomWithType signalled err=-12894 (kFigAtomStream_BadLengthInAtom) (Atom had a bogus length) at /Library/Caches/<*>/Sources/CoreMedia_frameworks/<*>/Sources/Utilities/FigAtomStream.c line 703,1
4f082f09,<*> FigFormatReaderCreateForStreamReturningMatchingContainerLabelType signalled err=-12847 (kFigFormatReaderError_FileNotRecognized) (Unrecognized content) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/FormatHandlers/FigFormatReader_Common.c line 2158,2
af9e631f,Error -60005 creating authorization,1
ce68b075,[00:30:04.543] FigDCP_GetCacheFileVersion signalled err=-12540 (kFigDiskCacheProviderError_InvalidCacheFile) (unsupported file version) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/FigByteStreamPrototypes/FigLimitedDiskCacheProvider.c line 384,1
b8fc6993,69: Could not write data to client PID[11203](Mail) because of error - aborting connection,1
8d0e9f0c,[15:45:00.924] figHttpRequestDidReceiveResponseCallback signalled err=-12660 (kFigHTTPError_Forbidden) (403 Forbidden) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/FigHTTP/FigHTTPRequestCFURLConnection.c line 2110,1
31f2cc88,<INFO> RQD: Persist userinfo data with count 0,1
d960bc67,BuildActDeviceEntry exit,1
8ddbef9a,2017-07-07 10:54:41.860 GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperErrorAvailable:] KSOutOfProcessFetcher helper tool raw STDERR:,1
62836a4a,[21:23:10.828] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,1
3660ea84,vm_compressor_record_warmup (711798 - 722124),1
