EventId,EventTemplate,Occurrences
53d007d9,"[<*>] [Account refresh failed with error: Error Domain=NSURLErrorDomain <*> <*> <*> CalDAVErrFromRefresh=YES, <*> {Error Domain=kCFErrorDomainCFNetwork <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",4
0b08c3d9,<*> FigAtomStreamAdvanceToNextAtomWithType signalled err=-12894 (kFigAtomStream_BadLengthInAtom) (Atom had a bogus length) at /Library/Caches/<*>/Sources/CoreMedia_frameworks/<*>/Sources/Utilities/FigAtomStream.c line 703,2
2e7a9140,(ImportBailout.Error:1331) Asked to exit for Diskarb,5
5109ec4c,Service exited with abnormal code: 1,1
1b3b24d2,"NETWORK: no response from server, reachability, 2, queryRetries, <*>",5
87880e8d,<*> discard act <*> inact <*> purgeable <*> spec <*> cleaned 0,8
e53fcc69,<*> <*> <*> [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {(,4
02c53fa6,<*> completed - took <*> msecs,11
7ad80bd1,"[Accounts] Current connection, <NSXPCConnection: <*> connection from pid <*> doesn't have account access.",7
07f3c862,"BUG in libdispatch client: kevent[EVFILT_MEMORYSTATUS] add: ""Operation not supported"" - 0x2d",1
fce68136,<*> <*> <*> [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: <*> { URL: <*> }) to <*>,7
346ec851,"ARPT: 728312.821876: wl0: Beacon Loss Event, last RSSI[-85]",1
1e37653c,Could not find access page in directory /Applications/PyCharm CE.app/Contents/Resources/PY.help,1
2691913f,AIDA Notification plugin running,4
cae97e7c,[ChromeExistion Version:<*>],7
db8fe793,Failed to stop a scan - central is not powered on: 4,9
c9be5730,moduleFromLegacyDefaults: <ScreenSaverDefaults: 0x7ffcb0730c10>,1
cdd7b18f,"hibernate_alloc_pages act <*> inact <*> anon <*> throt 0, spec <*> wire <*> wireinit 39927",7
c57a9ee2,"[<*>] [CalOperationQueue (x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/ExchangePrincipal/p13): <CalExchangeSyncAccountOperation: 0x7fa11d049260> failed with error Error Domain=NSURLErrorDomain Code=-1009 ""似乎已断开与互联网的连接。"" UserInfo={NSUnderlyingError=0x7fa11fa8c130 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""(null)"" UserInfo={_kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12}}, NSErrorFailingURLStringKey=https://1155092212%<*>@<*>/EWS/Exchange.asmx, NSErrorFailingURLKey=https://1155092212%<*>@<*>/EWS/Exchange.asmx, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=似乎已断开与互联网的连接。}.]",1
e60c49e6,host connection <NSXPCConnection: <*> connection from pid <*> invalidated,12
c35492ee,efi pagecount 72,8
a39a02b2,<*> <*> <*> [lvl=2] -[KSUpdateCheckAction(KSServerUpdateRequestDelegate) serverRequest:fetchedWithResponse:] KSUpdateCheckAction received KSServerUpdateResponse: <*>,3
dbcc5c3f,"no application identifier provided, can't use provisioning profiles [pid=36198]",1
c6b756d6,<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: <*>,5
3b46cd55,childFrame with no value: <_SOAPParserFrame: <*> EWSMailboxTypeTypeDefinition:__NSCFString (Inlined Arrays: (null)),2
4acab0f8,"2017-07-07 <*> <*> [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] This process may be killed if self-update is necessary. In such cases, sub-processes may still be running to complete the self-update.",2
3b5e5eaf,"VDCAssistant:  Found a camera (0x1430000005ac8290) , but was not able to start it up (0x0 -- (os/kern) successful)",8
de24e21c,hibernate_teardown completed - discarded <*>,3
7bb233c9,Couldn't find a requirement string for masquerading client <*>,1
96315708,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> <*> to complete, <*> reads >= <*> sec.",7
b2a94231,hibernate image path: /var/vm/sleepimage,2
450f94da,"2017-07-05 10:52:16.027 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] +[KSCodeSigningVerification verifyBundle:applicationId:error:] KSCodeSigningVerification verifying code signing for '/Applications/Google Chrome.app' with the requirement 'anchor apple generic and certificate 1[<*>] exists and certificate leaf[<*>] exists and certificate leaf[subject.OU]=""EQHXZ8M8AV"" and (identifier=""<*>"")'",1
2fee169d,***** Received request to scan at 30ms/60ms *****,1
820d392f,hciControllerOnline; HID devices? 0,7
72fdae65,full wake <*> (reason <*> <*> ms,8
4b0d7369,00:03:37.301 : BTLE discovered device with hash <011bcf00 00000000 0000>,1
ac18d0cb,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert,4
8fba76bc,"bitmap_size 0x7f0fc, previewSize <*> writing <*> pages @ <*>",3
12fefe7f,ERROR | -[LWBuiltInScreenLockAuthLion closeAuthAndReset:] | Attempted to remove an observer when not observing,3
62c7be01,Service exited due to signal: Killed: 9,1
6d6756e7,No items found in keychain,1
f70e801f,<*> <*> <*> [lvl=2] -[KSUpdateEngine(PrivateMethods) updateFinish] KSUpdateEngine update processing complete.,2
c26f8a37,AppleActuatorHIDEventDriver: message service is terminated,1
0ee0a92a,ARPT: <*> ARPT: Wake Reason: Wake on Scan offload; Disconnect reason: Disassociated due to inactivity,2
8dcff0e5,handle_will_sleep_auth_and_shield_windows: err 0x0,1
ac6d8b5c,"<*> <<< CFByteFlume >>> FigCFHTTPReadResponse: [0x7fbc7af12f80] New network problem detected, error = Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""?????????????"" UserInfo={NSErrorFailingURLStringKey=http://<*>/<*>/stream/5wPghFxoaDQBdZdgIHMvgaFw2huL8GeX.mp4?yx=&refer=weibo_app&Expires=1499243237&ssig=34o4iEpRBW&KID=unistore,video, NSErrorFailingURLKey=http://<*>/<*>/stream/5wPghFxoaDQBdZdgIHMvgaFw2huL8GeX.mp4?yx=&refer=weibo_app&Expires=1499243237&ssig=34o4iEpRBW&KID=unistore,video, _kCFStreamErrorCodeKey=50, _kCFStreamErrorDomainKey=1, NSLocalizedDescription=?????????????}",2
1d70b529,[<*>] [Failed to refresh <CalManagedSubscriptionInfo: 0x7fa11d67f340> (entity: SubscriptionInfo; id: 0x401eeb <x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/SubscriptionInfo/p1> ; data: {,1
46ec34be,"2017-07-04 23:27:41.811 GoogleSoftwareUpdateAgent[35425/0x7000002a0000] [lvl=2] -[KSUpdateEngine updateProductID:] KSUpdateEngine updating product ID: ""<*>""",1
f6b506b5,Unable to start NetBIOS name service:,3
86ca42be,Failed to start scanning,1
477f5228,-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier <*>,3
dae30a09,UNINSTALLED:<*> <*>(7.55) 0A7D0520-B9F7-44FD-9BDA-076567784CDD /Applications/Skype.app/Contents/PlugIns/<*>,1
478b61a8,enabling pid=30298 for plug-in <*>(1.0) <*> <*>,4
3dc31524,<*> <*> <*> [lvl=2] -[KSUpdateCheckAction(PrivateMethods) finishAction] KSUpdateCheckAction found updates: {( )},3
5d93f388,"device_generate_lock_screen_screenshot: authw <*> 0, <*> <*> shield <*> dev [1440,900]",12
40999536,"2017-07-06 14:57:15.523 GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, except:'<*>'.",1
85875cf3,SysAdmChk: Throttling activity execution. memFlags:0x0 thermalLevel:0x1,2
34279c01,06:35:10.611 : Adding my hashes manually,1
6a81335d,<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) launchedHelperTaskForToolPath:error:] KSOutOfProcessFetcher launched '/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle/Contents/MacOS/ksfetch' with process id: <*>,2
6bc08f98,.sdef warning for argument 'textEncoding' of command 'save as' in suite 'Microsoft Word Suite': 'unsigned integer' is not a valid type name.,1
5958dfc0,[<*>] [Coalescing failed operation [<CalDAVAccountRefreshQueueableOperation: <*> Sequence: 0>]],2
af9e631f,Error -60005 creating authorization,1
8fc06651,Sandbox: QQ(10018) deny(1) mach-lookup <*>,3
a5b99dd4,(Volume.Normal:2464) volume:0x7fe11e0bf000 ********** Bootstrapped Creating a default store:0 SpotLoc:(null) SpotVerLoc:(null) occlude:0 /Volumes/Recovery HD,1
14a8f07b,Removed expired problem report: file:///Library/Logs/DiagnosticReports/<*>,1
638e9148,after trim url = <*>,3
0c1adb93,Error: [AppleBluetoothHIDDeviceGen2][_setEventService:]Couldn't copy BD_ADDR,8
f8d66963,Sandbox: <*>(646) deny(1) mach-lookup <*>,1
1807f237,_CGXRemoveWindowFromWindowMovementGroup: window 0x6caf is not attached to window 0x6f10,1
5a5f25d8,extension <*> -> (null),2
3311a963,"Received an unexpected error: Error Domain=NSURLErrorDomain Code=-999 ""已取消"" UserInfo={NSErrorFailingURLKey=https://<*>/EWS/Exchange.asmx, NSLocalizedDescription=已取消, NSErrorFailingURLStringKey=https://<*>/EWS/Exchange.asmx}",1
9d1238ae,<*> <*> <*> [lvl=2] main() Setting up download file handles...,7
cfc82187,"[23:50:57.517] <<< FFR_Common >>> FigFormatReaderCreateForStreamReturningMatchingContainerLabelType: *** Could not find format reader for URL ""file:///Users/xpc/Desktop/%5BKamigami%5D%20Sword%20Art%20Online%20%5BBDrip%201920x1080%20x264%20FLAC%20MKV%20Sub(Chs,Jap)%5D/%5BKamigami%5D%20Sword%20Art%20Online%20-%2002%20%5BBDrip%201920x1080%20x264%20FLAC%5D.mkv"" path ""/Users/xpc/Desktop/[Kamigami] Sword Art Online [BDrip 1920x1080 x264 FLAC MKV Sub(Chs,Jap)]/[Kamigami] Sword Art Online - 02 [BDrip 1920x1080 x264 FLAC].mkv"" extension ""mkv"" FileType '' MIMETYPE ""(null)"" SuggFileName ""(null)"" SuggNameExtension ""(null)""",1
34f6cd94,IOBluetoothUSBDFU::probe avoid Bluetooth automatic firmware update because USB Bluetooth active,2
395a638d,INSTALLED:<*> <*>(7.55) <__NSConcreteUUID <*> <*> /Applications/Skype.app/Contents/PlugIns/<*>,2
157f25bb,21: Could not write data to client PID[77](apsd) because of error - aborting connection,1
5b0c5628,<*> <*> PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,3
71b9734e,Got an XPC error: Connection invalid,3
6292090b,<*> deny file-read-data <*>,2
3f94aa60,2017-07-04 <*> <*> [lvl=2] -[KSCheckAction performAction] KSCheckAction checking 1 ticket(s).,2
b94b8842,Surface test allowed updates after <*> attempts <*> ms),2
588b7b99,Metadata.framework [Error]: void _MDItemMarkAsUsedForPath(CFStringRef): was called with a NULL path,1
31f2cc88,<INFO> RQD: Persist userinfo data with count 0,2
75040252,"Page bounds {{0, 0}, {400, 400}}",3
73698480,(DiskStore.Normal:2382) c001 1.000023,1
5f416bf3,"[<*>] [CalOperationQueue (x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/ExchangePrincipal/p13): <CalExchangeSyncAccountOperation: 0x7fa11d3a85d0> failed with error Error Domain=NSURLErrorDomain Code=-1009 ""似乎已断开与互联网的连接。"" UserInfo={NSUnderlyingError=0x7fa11fa07480 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""(null)"" UserInfo={_kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12}}, NSErrorFailingURLStringKey=https://1155092212%<*>@<*>/EWS/Exchange.asmx, NSErrorFailingURLKey=https://1155092212%<*>@<*>/EWS/Exchange.asmx, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=似乎已断开与互联网的连接。}.]",1
c989df5c,<*> ERROR: >aq> 3177: AQBuffer * <*> has enqueue count of 1,2
0c138af4,<*> <*> <*> [lvl=2] main() ksfetch done fetching.,2
d0b48203,handle_will_sleep_auth_and_shield_windows: Deferring.,4
4c40492b,"[CardDAVPlugin-ERROR] -_handleAddsOrModifies:https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/lists/default/ Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fa1dc509290 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/lists/default/, NSErrorFailingURLKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/lists/default/, _kCFStreamErrorCodeKey=57, _kCFStreamErrorDomainKey=1, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/lists/default/, NSErrorFailingURLKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/lists/default/, _kCFStreamErrorDomainKey=1, _kCFStreamErrorCodeKey=57, NSLocalizedDescription=The Internet connection appears to be offline.}",1
e232b73f,Surface testing disallowed updates for 10 sequential attempts...,2
f513d77c,storeaccountd(345) deny file-write-create /Users/xpc/Library/Caches/<*>,1
730bcd7b,<*> <*> <*> [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,2
e10124b8,tcp_connection_destination_perform_socket_connect 25132 connectx to <*>:80@0 failed: [49] Can't assign requested address,1
d1500c92,<*> <*> <*> [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction running KSServerUpdateRequest: <*>,3
f81e9894,Host controller terminated,3
76515b96,"[23:50:57.528] <<< FFR_Common >>> FigFormatReaderCreateForStreamReturningMatchingContainerLabelType: *** Could not find format reader for URL ""file:///Users/xpc/Desktop/%5BKamigami%5D%20Sword%20Art%20Online%20%5BBDrip%201920x1080%20x264%20FLAC%20MKV%20Sub(Chs,Jap)%5D/%5BKamigami%5D%20Sword%20Art%20Online%20-%2009%20%5BBDrip%201920x1080%20x264%20FLAC%5D.mkv"" path ""/Users/xpc/Desktop/[Kamigami] Sword Art Online [BDrip 1920x1080 x264 FLAC MKV Sub(Chs,Jap)]/[Kamigami] Sword Art Online - 09 [BDrip 1920x1080 x264 FLAC].mkv"" extension ""mkv"" FileType '' MIMETYPE ""(null)"" SuggFileName ""(null)"" SuggNameExtension ""(null)""",1
68d960c9,"[CardDAVPlugin-ERROR] Exception caught while running sync with server: Error Domain=CoreDAVErrorDomain Code=1 ""(null)""",1
700e354b,SecTaskLoadEntitlements failed error=3,1
3d88db85,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,1
e2cff255,2017-07-04 09:42:58.135 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.,1
70217ebd,"DB Query: select * from tb_c2cMsg_2909288299 where flag = 1 and type != 109 and bubbleid > 0 order by time desc, msgRelatedFlag asc, msgId desc limit 1",2
5f345b4f,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller principalPropertiesAtURL:https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7f9d23433f30 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, NSErrorFailingURLKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, NSErrorFailingURLKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",1
d823803b,2017-07-02 20:50:47.640 GoogleSoftwareUpdateAgent[32775/0x7000002a0000] [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] Finished self update check.,1
a158e49e,2017年7月5日 星期三 北美太平洋夏令时间 下午5:39:10,1
81c4f0ae,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller <*> Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" <*> <*> _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, <*> <*> _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}",3
8d60a944,Checking iCDP status for DSID 874161398 (checkWithServer=0),2
dcbf6024,Session <*> created,2
b6923791,"(UID 501) Found 7 plugin types, 47 plugins",1
bca0128e,*** Break on _NSLockError() to debug.,1
3c318f9e,<*> fragManifold_PushBytes signalled err=-16046 (kFigManifoldError_UnexpectedInitData) (Second 'ftyp' atom encountered) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/FormatHandlers/Movie/FigMovieFragmentManifold.c line 1680,3
e2c8dcd3,ARPT: 672076.252792: wl0: wl_update_tcpkeep_seq: mDNSOffloadUserClient::GetKeepaliveData failed,1
0c938ca6,"2017-07-05 16:18:05.619 GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Done checking for updates for '""<*>""' using engine <KSUpdateEngine:0x100246fa0",1
404af4a7,[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,2
08205899,Service only ran for 0 seconds. Pushing respawn out by 10 seconds.,2
efcfb872,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec mp3.(null). Failed codec specific check.,1
e5d5eae1,en0: manual intervention required!,1
73c824ad,.sdef warning for argument '' of command 'update source' in suite 'Microsoft Word Suite': '4018' is not a valid type name.,1
9e788214,ksadmin cannot access the ticket store:<KSUpdateError:0x100615b50,1
041a811a,(DiskStore.Normal:2382) 12001 1.136683,1
a3ed931c,"Service ""<*>"" tried to hijack endpoint ""<*>"" from owner: <*>",2
4faa8aab,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://<*>/dispatcher.arpc, NSErrorFailingURLKey=https://<*>/dispatcher.arpc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://<*>/dispatcher.arpc, NSErrorFailingURLKey=https://<*>/dispatcher.arpc, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}",4
104264df,"2017-07-05 16:18:06.771 GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] -[KSAgentApp uploadStats:] Successfully uploaded stats <KSStatsCollection:0x100315e20 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Stats/Keystone.stats"", count=5, stats={",1
3de5f7c0,"-[NETAWDManager reportStats:metricID:] AWDServerConnection newMetricContainerWithIdentifier failed for metric 2686985, server 0x7faf937117d0, not reporting:",1
4f082f09,<*> FigFormatReaderCreateForStreamReturningMatchingContainerLabelType signalled err=-12847 (kFigFormatReaderError_FileNotRecognized) (Unrecognized content) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/FormatHandlers/FigFormatReader_Common.c line 2158,3
153058c1,CFPasteboardBeginGenerationReturn CFPasteboardBeginGeneration(CFPasteboardRef) : Lock timeout,1
150c5164,"DB Error: 1 ""no such table: tb_c2cMsg_2909288299""",2
1074638d,**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by 300ms  ****,1
5cb60caf,"CoreText: *** Unmapped ""\u1000\u1064\u102C"" <CTFont: 0x7fef88f59990>{name = HelveticaNeue-Bold, size = 16.000000, matrix = 0x0, descriptor = <CTFontDescriptor: 0x7fef8dbb8c50>{attributes = <CFBasicHash 0x7fef88fbf4a0 [0x7fff7abc1440]>{type = mutable dict, count = 1,",1
b91d9fe3,Actually performing action revisions for 22589429328,1
8ed36c7b,[HID] [MT] MTSimpleHIDManager::deviceDidBootload device bootloaded,1
1ec5726e,Performing context menu action,1
c7a9a3ff,2017-07-07 10:54:41.199 GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] No functional system update engine detected. Only user tickets will be processed.,1
daf4250b,Using ticket store: <*> <*>,2
6a07f229,"2017-07-07 17:01:58.313 GoogleSoftwareUpdateAgent[38375/0x7000002a0000] [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Checking for updates for ""<*>"" using engine <KSUpdateEngine:0x10201f000",1
8c8e42a6,[06:04:59.681] <<<< AVCaptureHALDevice >>>> -[AVCaptureHALDevice _removePropertyListeners]: Removing alive observer for device <AVCaptureHALDevice: 0x7f9d508c5600 [VPAUAggregateAudioDevice-0x7f9d41d6f640][VPAUAggregateAudioDevice-0x7f9d41d6f640]> failed (560947818),1
c148ebea,ARPT: 700415.273244: ARPT: Wake Reason: Wake on Scan offload; Disconnect reason: Class 3 frame received from nonassociated STA,1
15525ab7,2017-07-06 20:46:03.798 GoogleSoftwareUpdateAgent[37316/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Checking with local engine: <KSUpdateEngine:0x1005178e0,1
e611702a,en0 EAP-PEAP: successfully authenticated,1
26f857db,"select(29, #########--------------------, 0L, 0L, &0.0) error: Bad file descriptor",1
cc58c8ac,"tcp_connection_destination_write_setup_notsent_lowat 84781 disabling low latency, setsockopt TCP_NOTSENT_LOWAT to 16384 on fd 132 failed: [22] Invalid argument, dumping backtrace:",1
e08c9501,<INFO> RQD: UserInfoUploadHandler clean  1 records,1
c79d6cf7,2017-07-06 00:30:39.049 GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperErrorAvailable:] KSOutOfProcessFetcher helper tool raw STDERR:,1
ca2c9b8b,Killing auth hosts,1
1778e6f4,[21:22:38.054] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,1
feb55f06,DB Path: /Users/xpc/Library/Containers/<*>/Data/Documents/contents/916639562/QQ.db,1
b1d02dee,url host = <*>,1
3114f4d7,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://13957525385%40163.com@<*>/874161398/principal/] Error Domain=NSURLErrorDomain Code=-1003 ""A server with the specified hostname could not be found."" UserInfo={NSUnderlyingError=0x7f9d20d45f80 {Error Domain=kCFErrorDomainCFNetwork Code=-1003 ""A server with the specified hostname could not be found."" UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@<*>/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@<*>/874161398/principal/, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=A server with the specified hostname could not be found.}}, NSErrorFailingURLStringKey=https://13957525385%40163.com@<*>/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@<*>/874161398/principal/, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=A server with the specified hostname could not be found.}",1
d344a80d,"2017-07-01 19:43:30.789, 30311, 3512df40, [LogMessageLogging]: [aid-types_14000] - Request to send LogMessages of count (6) failed with Error: Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe1351498d0 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://<*>/a/v2/use, NSErrorFailingURLKey=https://<*>/a/v2/use, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://<*>/a/v2/use, NSErrorFailingURLKey=https://<*>/a/v2/use, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",1
6ccc0e2e,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller principalPropertiesAtURL:https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/] Error Domain=NSURLErrorDomain Code=-1005 ""The network connection was lost."" UserInfo={NSUnderlyingError=0x7fdb40f77050 {Error Domain=kCFErrorDomainCFNetwork Code=-1005 ""The network connection was lost."" UserInfo={NSErrorFailingURLStringKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, NSErrorFailingURLKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, _kCFStreamErrorCodeKey=-4, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The network connection was lost.}}, NSErrorFailingURLStringKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, NSErrorFailingURLKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-4, NSLocalizedDescription=The network connection was lost.}",1
da777c5b,-------------handle0x210-------------Enter,1
882230ae,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller principalPropertiesAtURL:https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fa3bb001280 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, NSErrorFailingURLKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, _kCFStreamErrorCodeKey=57, _kCFStreamErrorDomainKey=1, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, NSErrorFailingURLKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, _kCFStreamErrorDomainKey=1, _kCFStreamErrorCodeKey=57, NSLocalizedDescription=The Internet connection appears to be offline.}",1
4ce30345,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> tc17 <*>:80,1
