LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,ParameterList
2225,Jul,4,20:54:55,calvisitor-10-105-162-105,QQ,10018,,2017/07/04 20:54:55.114 | I | VoipWrapper  | DAVEngineImpl.cpp:1400:Close             | close video chat. llFriendUIN = 1742124257.,e3d70e64,<*> <*> | I | VoipWrapper | DAVEngineImpl.cpp:1400:Close | close video chat. llFriendUIN = <*>,[]
2226,Jul,1,09:33:13,authorMacBook-Pro,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 438194 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
2227,Jul,7,17:49:37,calvisitor-10-105-160-85,kernel,0,,ARPT: 775617.681893: AirPort_Brcm43xx::powerChange: System Sleep,e61842f1,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,['775617.681893:']
2228,Jul,1,10:08:21,authorMacBook-Pro,corecaptured,31313,,"CCFile::copyFile fileName is [2017-07-01_10,00,00.000733]-AirPortBrcm4360_Logs-003.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-01_10,00,00.000733]-AirPortBrcm4360_Logs-003.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-01_10,08,20.759059]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-01_10,00,00.000733]-AirPortBrcm4360_Logs-003.txt",b8b74f3f,CCFile::copyFile fileName is <*> source <*> dest <*>,"['[2017-07-01_10,00,00.000733]-AirPortBrcm4360_Logs-003.txt,', 'path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-01_10,00,00.000733]-AirPortBrcm4360_Logs-003.txt,', 'path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-01_10,08,20.759059]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-01_10,00,00.000733]-AirPortBrcm4360_Logs-003.txt']"
2229,Jul,7,17:09:30,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: status: off,7a123c93,KeychainGetICDPStatus: status: off,[]
2230,Jul,8,06:45:25,calvisitor-10-105-162-124,sharingd,30299,,06:45:25.699 : Scanning mode Contacts Only,cc50f92a,<*> : Scanning mode Contacts Only,['06:45:25.699']
2231,Jul,7,14:33:34,calvisitor-10-105-160-205,kernel,0,,"en0: channel changed to 124,80",ecd68958,en0: <*> changed to <*>,"['channel', '124,80']"
2232,Jul,2,10:11:39,calvisitor-10-105-163-202,sandboxd,129,[31973],com.apple.Addres(31973) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(31973)']
2233,Jul,4,09:57:03,calvisitor-10-105-162-105,kernel,0,,"PM response took 1999 ms (54, powerd)",c6d1845b,PM response took <*> ms <*> <*>,"['1999', '(54, powerd)']"
2234,Jul,8,05:56:44,authorMacBook-Pro,kernel,0,,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161 165,bbfca46f,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161 165,[]
2235,Jul,7,10:31:23,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 9140 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
2236,Jul,4,11:42:15,calvisitor-10-105-162-105,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",fddcfc77,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",[]
2237,Jul,7,06:48:46,authorMacBook-Pro,corecaptured,37783,,"CCFile::captureLog Received Capture notice id: 1499435325.885178, reason = AuthFail:sts:5_rsn:0",60a574ff,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499435325.885178,', 'AuthFail:sts:5_rsn:0']"
2238,Jul,7,18:09:47,authorMacBook-Pro,configd,53,,network changed: v4(en0!:10.105.160.85) DNS+ Proxy+ SMB,98fe7210,network changed: <*> <*> <*> SMB,"['v4(en0!:10.105.160.85)', 'DNS+ Proxy+']"
2239,Jul,4,11:10:45,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 781 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
2240,Jul,7,04:17:24,calvisitor-10-105-162-178,kernel,0,,Previous sleep cause: 5,3da9e2dc,Previous <*> cause: <*>,"['sleep', '5']"
2241,Jul,4,20:52:59,calvisitor-10-105-162-105,kernel,0,,ARPT: 713066.965144: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:51cf:994c:36cb:1c56,55561498,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,"['713066.965144:', '2607:f140:6000:8:51cf:994c:36cb:1c56']"
2242,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02ac0002': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x02ac0002':""]"
2243,Jul,7,13:42:46,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
2244,Jul,7,19:43:32,calvisitor-10-105-160-85,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 317, items, fQueryRetries, 0, fLastRetryTimestamp, 521171470.7",a12012c8,"NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>","['317,', '0,', '521171470.7']"
2245,Jul,3,13:36:27,calvisitor-10-105-160-237,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 279, items, fQueryRetries, 0, fLastRetryTimestamp, 520806694.0",a12012c8,"NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>","['279,', '0,', '520806694.0']"
2246,Jul,2,13:59:26,calvisitor-10-105-163-202,Safari,9852,,KeychainGetICDPStatus: status: off,7a123c93,KeychainGetICDPStatus: status: off,[]
2247,Jul,5,19:00:43,authorMacBook-Pro,corecaptured,36291,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
2248,Jul,8,06:37:23,calvisitor-10-105-162-124,sharingd,30299,,06:37:23.512 : BTLE scanner Powered Off,b4bf6097,<*> : BTLE scanner Powered <*>,"['06:37:23.512', 'Off']"
2249,Jul,4,05:03:53,airbears2-10-142-110-255,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,04f0e432,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,['1']
2250,Jul,2,19:07:28,calvisitor-10-105-163-202,com.apple.CDScheduler,43,,Thermal pressure state: 1 Memory pressure state: 0,b7aaf5db,Thermal pressure state: <*> Memory pressure state: 0,['1']
2251,Jul,1,11:44:20,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,1ca51907,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,[]
2252,Jul,7,07:59:59,calvisitor-10-105-162-178,kernel,0,,"ARPT: 763759.035596: wl0: Roamed or switched channel, reason #8, bssid 5c:50:15:4c:18:13, last RSSI -73",8f5dffe0,"ARPT: <*> wl0: Roamed or switched channel, reason <*> bssid <*> last RSSI <*>","['763759.035596:', '#8,', '5c:50:15:4c:18:13,', '-73']"
2253,Jul,4,00:48:09,airbears2-10-142-110-255,kernel,0,,ARPT: 697905.845767: ARPT: Wake Reason: Wake on TCP Timeout,98cfb00f,ARPT: <*> ARPT: Wake Reason: Wake on <*> <*>,"['697905.845767:', 'TCP Timeout']"
2254,Jul,1,12:12:26,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31529,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['2']
2255,Jul,3,15:47:21,calvisitor-10-105-160-237,corecaptured,33533,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-03_15,47,20.261880] - AuthFail:sts:5_rsn:0.xml",8dc94ec9,doSaveChannels@286: Will write to: <*> - <*>,"['/Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-03_15,47,20.261880]', 'AuthFail:sts:5_rsn:0.xml']"
2256,Jul,4,14:55:24,calvisitor-10-105-162-105,com.apple.ncplugin.FindMyFriends,35009,,Error in CoreDragRemoveReceiveHandler: -1856,e17e31e5,Error in <*> -1856,['CoreDragRemoveReceiveHandler:']
2257,Jul,1,09:21:53,authorMacBook-Pro,corecaptured,31174,,"CCFile::copyFile fileName is [2017-07-01_09,21,53.914960]-AirPortBrcm4360_Logs-001.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-01_09,21,53.914960]-AirPortBrcm4360_Logs-001.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-01_09,21,52.911845]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-01_09,21,53.914960]-AirPortBrcm4360_Logs-001.txt",b8b74f3f,CCFile::copyFile fileName is <*> source <*> dest <*>,"['[2017-07-01_09,21,53.914960]-AirPortBrcm4360_Logs-001.txt,', 'path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-01_09,21,53.914960]-AirPortBrcm4360_Logs-001.txt,', 'path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-01_09,21,52.911845]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-01_09,21,53.914960]-AirPortBrcm4360_Logs-001.txt']"
2258,Jul,6,17:33:00,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Active',3813df52,Location icon should now be in state <*>,"[""'Active'""]"
2259,Jul,1,11:48:25,calvisitor-10-105-160-95,kernel,0,,en0::IO80211Interface::postMessage bssid changed,b7a2d271,en0::IO80211Interface::postMessage bssid changed,[]
2260,Jul,6,14:09:32,authorMacBook-Pro,corecaptured,37027,,Received Capture Event,3f143fab,Received Capture Event,[]
2261,Jul,3,16:06:07,calvisitor-10-105-160-237,sandboxd,129,[33547],com.apple.Addres(33547) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(33547)']
2262,Jul,6,09:16:53,calvisitor-10-105-163-253,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
2263,Jul,5,21:08:02,calvisitor-10-105-160-210,kernel,0,,hibernate_page_list_setall time: 597 ms,ecf18144,hibernate_page_list_setall time: <*> ms,['597']
2264,Jul,3,16:07:40,authorMacBook-Pro,corecaptured,33544,,Received Capture Event,3f143fab,Received Capture Event,[]
2265,Jul,7,20:32:28,calvisitor-10-105-160-85,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9950712080>.']
2266,Jul,1,20:17:07,calvisitor-10-105-163-202,quicklookd,31687,,Error returned from iconservicesagent: (null),4d69df78,Error returned from iconservicesagent: (null),[]
2267,Jul,2,10:11:14,calvisitor-10-105-163-202,QQ,10018,,FA||Url||taskID[2019353114] dealloc,a507ad97,<*> dealloc,['FA||Url||taskID[2019353114]']
2268,Jul,3,12:13:57,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:13:57.995] <<<< IQ-CA >>>> piqca_setUsePreQueue: (0x7fce1436e200) rejecting report of layer being serviced - IQ has not yet begun to update,9f6d6604,<*> <<<< IQ-CA >>>> piqca_setUsePreQueue: <*> rejecting report of layer being serviced - IQ has not yet begun to update,"['[12:13:57.995]', '(0x7fce1436e200)']"
2269,Jul,5,19:00:46,authorMacBook-Pro,kernel,0,,"ARPT: 728514.194183: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 3026,",8640a5a0,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Normal Sleep, 'ExternalConnected': <*> 'TimeRemaining': <*>",[]
2270,Jul,7,13:38:22,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
2271,Jul,3,18:56:27,authorMacBook-Pro,kernel,0,,en0: 802.11d country code set to 'US'.,7437a69c,en0: 802.11d country code set to <*>,"[""'US'.""]"
2272,Jul,1,09:37:04,calvisitor-10-105-160-95,kernel,0,,"ARPT: 621488.327862: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",a0672ef8,"ARPT: <*> wl0: setup_keepalive: interval <*> retry_interval 30, retry_count 10","['621488.327862:', '900,']"
2273,Jul,1,10:38:28,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '11']"
2274,Jul,4,16:45:57,calvisitor-10-105-162-105,QQ,10018,,button report: 0x80039B7,5faf7ee1,button report: <*>,['0x80039B7']
2275,Jul,2,18:38:31,authorMacBook-Pro,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",7c9ca2b5,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",[]
2276,Jul,1,19:51:02,calvisitor-10-105-163-202,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.31713,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SocialHelper.xpc/Contents/MacOS/com.apple.Safari.SocialHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",b9b132a2,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>","['com.apple.Safari.SocialHelper.xpc', 'com.apple.Safari.SocialHelper', 'com.apple.WebKit.WebContent.xpc']"
2277,Jul,8,03:29:10,authorMacBook-Pro,kernel,0,,"ARPT: 784669.678949: IOPMPowerSource Information: onWake,  SleepType: Standby,  'ExternalConnected': No, 'TimeRemaining': 634,",96561156,"ARPT: <*> IOPMPowerSource Information: onWake, SleepType: Standby, 'ExternalConnected': <*> 'TimeRemaining': <*>",[]
2278,Jul,2,13:06:04,calvisitor-10-105-163-202,sandboxd,129,[32172],com.apple.Addres(32172) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(32172)']
2279,Jul,3,12:24:34,authorMacBook-Pro,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
2280,Jul,7,08:28:41,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16502 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
2281,Jul,3,13:50:14,authorMacBook-Pro,kernel,0,,ARPT: 682068.005841: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,917783b9,ARPT: <*> AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,['682068.005841:']
2282,Jul,5,15:55:35,calvisitor-10-105-162-98,kernel,0,,hibernate_teardown completed - discarded 93950,de24e21c,hibernate_teardown completed - discarded <*>,['93950']
2283,Jul,8,07:16:33,calvisitor-10-105-162-124,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,209c69a9,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,[]
2284,Jul,7,19:35:05,calvisitor-10-105-160-85,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 12365 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
2285,Jul,4,23:26:44,calvisitor-10-105-162-105,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
2286,Jul,7,06:48:45,calvisitor-10-105-162-178,kernel,0,,AirPort: Link Up on awdl0,de1b8e5e,AirPort: Link Up on <*>,['awdl0']
2287,Jul,2,21:14:30,calvisitor-10-105-163-202,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
2288,Jul,2,12:15:23,calvisitor-10-105-163-202,kernel,0,,RTC: PowerByCalendarDate setting ignored,c5de5950,RTC: PowerByCalendarDate setting ignored,[]
2289,Jul,1,19:43:22,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '11']"
2290,Jul,5,20:17:58,calvisitor-10-105-160-210,kernel,0,,"ARPT: 728813.757870: wl0: MDNS: 0 SRV Recs, 0 TXT Recs",8d0bbd5d,"ARPT: <*> wl0: MDNS: 0 SRV Recs, 0 TXT Recs",['728813.757870:']
2291,Jul,5,16:24:29,authorMacBook-Pro,corecaptured,36150,,CCFile::captureLog,4a019d20,CCFile::captureLog,[]
2292,Jul,1,09:31:22,calvisitor-10-105-160-95,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,31fcada6,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,[]
2293,Jul,5,20:30:39,calvisitor-10-105-160-210,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),6995a7cd,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: <*> <*>,['Host (0x01)']
2294,Jul,5,11:55:51,calvisitor-10-105-160-226,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
2295,Jul,5,17:03:07,airbears2-10-142-108-38,corecaptured,36224,,"CCFile::captureLog Received Capture notice id: 1499299387.038314, reason = RoamFail:sts:1_rsn:1",60a574ff,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499299387.038314,', 'RoamFail:sts:1_rsn:1']"
2296,Jul,3,21:31:31,airbears2-10-142-110-255,AddressBookSourceSync,33966,,Unrecognized attribute value: t:AbchPersonItemType,75353338,Unrecognized attribute value: t:AbchPersonItemType,[]
2297,Jul,7,17:02:00,calvisitor-10-105-160-85,GoogleSoftwareUpdateAgent,38375,,2017-07-07 17:02:00.627 GoogleSoftwareUpdateAgent[38375/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Finished with engine thread,2dd9503a,2017-07-07 17:02:00.627 GoogleSoftwareUpdateAgent[38375/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Finished with engine thread,[]
2298,Jul,5,10:57:41,calvisitor-10-105-160-179,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,a5714044,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['0']
2299,Jul,3,16:05:51,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLog,4a019d20,CCFile::captureLog,[]
2300,Jul,1,14:01:19,calvisitor-10-105-160-95,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),6995a7cd,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: <*> <*>,['Host (0x01)']
2301,Jul,2,17:13:42,calvisitor-10-105-163-202,com.apple.WebKit.WebContent,32514,,[17:13:42.740] itemasync_SetProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2306,c95f4a44,<*> <*> signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/Player/FigPlayer_Async.c line <*>,"['[17:13:42.740] itemasync_SetProperty', 'com.apple.xbs', 'CoreMedia-1731.15.207', '2306']"
2302,Jul,2,10:11:12,calvisitor-10-105-163-202,kernel,0,,hibernate image path: /var/vm/sleepimage,b2a94231,hibernate image path: /var/vm/sleepimage,[]
2303,Jul,2,13:03:15,calvisitor-10-105-163-202,QQ,10018,,############################## _getSysMsgList,42e9195d,############################## _getSysMsgList,[]
2304,Jul,3,20:25:14,calvisitor-10-105-161-225,ksfetch,33849,,2017-07-03 20:25:14.516 ksfetch[33849/0x7fff79824000] [lvl=2] main() Fetcher is exiting.,5442533a,<*> <*> <*> [lvl=2] main() Fetcher is exiting.,"['2017-07-03', '20:25:14.516 ksfetch[33849/0x7fff79824000]']"
2305,Jul,4,08:21:09,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 17042 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
2306,Jul,5,21:48:33,calvisitor-10-105-162-81,blued,85,,[BluetoothHIDDeviceController] EventServiceConnectedCallback,9815ad44,[BluetoothHIDDeviceController] <*>,['EventServiceConnectedCallback']
2307,Jul,4,10:27:41,calvisitor-10-105-162-105,kernel,0,,ARPT: 700526.467493: wl0: MDNS: IPV4 Addr: 10.105.162.105,703d433b,ARPT: <*> wl0: <*> <*> <*> <*>,"['700526.467493:', 'MDNS:', 'IPV4 Addr: 10.105.162.105']"
2308,Jul,8,04:16:14,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 25991 failed: 3 - No network route,54c05f44,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['25991']
2309,Jul,4,01:00:25,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4065 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
2310,Jul,2,16:21:17,calvisitor-10-105-163-202,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
2311,Jul,1,11:47:56,calvisitor-10-105-160-95,kernel,0,,Wake reason: ?,53faf4a2,Wake reason: <*>,['?']
2312,Jul,5,10:31:18,calvisitor-10-105-163-10,BezelServices 255.10,94,,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,83801e0d,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,[]
2313,Jul,6,23:19:34,calvisitor-10-105-162-178,QQ,10018,,FA||Url||taskID[2019353714] dealloc,a507ad97,<*> dealloc,['FA||Url||taskID[2019353714]']
2314,Jul,7,18:11:45,calvisitor-10-105-160-85,corecaptured,38477,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,ea92f231,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,[]
2315,Jul,2,13:13:55,calvisitor-10-105-163-202,kernel,0,,Sandbox: com.apple.Addres(32198) deny(1) network-outbound /private/var/run/mDNSResponder,bb15d06c,Sandbox: <*> deny(1) <*> <*>,"['com.apple.Addres(32198)', 'network-outbound /private/var/run/mDNSResponder']"
2316,Jul,3,16:07:32,calvisitor-10-105-160-237,kernel,0,,en0: BSSID changed to 1c:6a:7a:33:6d:1c,ecd68958,en0: <*> changed to <*>,"['BSSID', '1c:6a:7a:33:6d:1c']"
2317,Jul,7,14:04:16,calvisitor-10-105-160-205,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,7562e40d,KeychainGetICDPStatus: keychain: -25300,[]
2318,Jul,4,11:42:28,calvisitor-10-105-162-105,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4875 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
2319,Jul,6,19:17:46,calvisitor-10-105-162-178,kernel,0,,"en0: channel changed to 132,+1",ecd68958,en0: <*> changed to <*>,"['channel', '132,+1']"
2320,Jul,3,08:09:22,authorMacBook-Pro,kernel,0,,Previous sleep cause: 5,3da9e2dc,Previous <*> cause: <*>,"['sleep', '5']"
2321,Jul,4,06:39:29,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 23142 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
2322,Jul,2,15:26:08,calvisitor-10-105-163-202,Safari,9852,,tcp_connection_tls_session_error_callback_imp 2051 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,5d52b3d1,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,['2051']
2323,Jul,8,03:29:10,calvisitor-10-105-162-108,kernel,0,,IOBluetoothUSBDFU::probe,1e98a618,IOBluetoothUSBDFU::probe,[]
