LineId,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
3552,201812-6:59:30:653,Step_LSC,30002312,onExtend:1514847571000 2 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514847571000', '2 0 4']"
3553,20171227-9:10:10:363,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,5fed72bf,getBinderPackageName packageName = com.huawei.health,[]
3554,20171230-19:38:10:679,Step_LSC,30002312,onStandStepChanged 6849,93067dc4,onStandStepChanged <*>,['6849']
3555,20171225-22:10:20:886,HiH_HiHealthBinder,30002312,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",514abfb6,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",[]
3556,20171228-13:11:57:784,Step_StandReportReceiver,30002312,REPORT : 3105 2216 76969 60,c8206319,REPORT : <*> <*> <*> 60,"['3105', '2216 76969']"
3557,20171225-22:11:20:8,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,252628f5,onReceive action: <*>,['android.intent.action.SCREEN_OFF']
3558,20171224-18:51:5:989,Step_LSC,30002312,onStandStepChanged 4727,93067dc4,onStandStepChanged <*>,['4727']
3559,20171229-13:54:6:379,Step_LSC,30002312,onExtend:1514526767000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514526767000', '0 5']"
3560,201812-21:55:32:218,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=152865,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=152865']
3561,20171229-12:30:5:729,Step_LSC,30002312,onExtend:1514521805000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514521805000', '1 0 4']"
3562,20171224-3:34:42:866,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514057580000##0##549659##8661##16256##46321187,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3563,20171230-12:13:8:387,Step_LSC,30002312,onExtend:1514607188000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514607188000', '1 0 4']"
3564,201811-11:8:5:755,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514776020000##342##93305##31610##18631##90129422,66820335,setTodayTotalDetailSteps=1514776020000##342##93305##31610##18631##90129422,[]
3565,201812-14:20:27:385,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40005,time = 1514822400000,statClient = 2,who is 1",2ebd4dc2,"saveStatData() type <*> = <*> = 2,who is 1","['=40005,time', '1514822400000,statClient']"
3566,20171224-22:25:43:15,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=420,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=420']
3567,20171227-20:36:49:267,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=221651,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=221651']
3568,201811-10:11:14:489,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514772600000##233##93255##31610##18631##86718156,72f619d2,setTodayTotalDetailSteps=1514772600000##233##93255##31610##18631##86718156,[]
3569,20171225-21:4:47:156,Step_LSC,30002312,onExtend:1514207086000 2 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514207086000', '2 0 4']"
3570,20171227-19:53:2:151,Step_LSC,30002312,onStandStepChanged 11398,93067dc4,onStandStepChanged <*>,['11398']
3571,20171224-17:12:24:901,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",540df4b1,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",[]
3572,20171226-12:18:20:503,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514261820000##2077##982040##77229##62451##33705451,53b70880,setTodayTotalDetailSteps=1514261820000##2077##982040##77229##62451##33705451,[]
3573,201812-15:30:42:293,Step_LSC,30002312,onStandStepChanged 25781,93067dc4,onStandStepChanged <*>,['25781']
3574,20171225-23:19:13:13,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=406878,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=406878']
3575,20171225-18:56:29:64,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=150,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=150']
3576,20171230-19:37:0:508,Step_StandReportReceiver,30002312,REPORT : 6765 4830 266559 570,366e39b5,REPORT : <*> <*> <*> 570,"['6765', '4830 266559']"
3577,20171228-10:19:15:334,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40002,time = 1514390400000,statClient = 2,who is 1",2ebd4dc2,"saveStatData() type <*> = <*> = 2,who is 1","['=40002,time', '1514390400000,statClient']"
3578,20171230-19:6:43:326,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,252628f5,onReceive action: <*>,['android.intent.action.SCREEN_ON']
3579,20171230-12:51:49:984,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514609400000##2414##1372396##84671##101811##51320549,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3580,20171226-22:30:14:500,Step_StandReportReceiver,30002312,REPORT : 5355 3823 165652 240,5cdf7db4,REPORT : <*> <*> <*> <*>,"['5355', '3823 165652 240']"
3581,20171231-17:51:19:505,Step_StandReportReceiver,30002312,REPORT : 9509 6789 237635 450,e71aa381,REPORT : <*> <*> <*> 450,"['9509', '6789 237635']"
3582,20171225-17:55:28:251,Step_LSC,30002312,onStandStepChanged 17371,93067dc4,onStandStepChanged <*>,['17371']
3583,20171231-7:59:40:389,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
3584,201811-19:15:25:487,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",f257f214,"initUserPrivacy the userPrivacy switch is open, start push user data!",[]
3585,20171227-17:6:32:327,Step_LSC,30002312,onExtend:1514364328000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514364328000', '0 5']"
3586,201811-20:3:49:489,Step_StandReportReceiver,30002312,REPORT : 5916 4224 131922 30,c26e27c9,REPORT : <*> <*> <*> 30,"['5916', '4224 131922']"
3587,20171230-22:26:2:948,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=570,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=570']
3588,20171225-23:18:26:846,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=510,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=510']
3589,20171229-13:54:6:378,Step_LSC,30002312,onExtend:1514526407000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514526407000', '0 5']"
3590,201812-22:29:19:326,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514903280000##23328##345263##78469##55834##10226056,38345d8d,setTodayTotalDetailSteps=1514903280000##23328##345263##78469##55834##10226056,[]
3591,20171224-22:33:34:985,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=386551,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=386551']
3592,20171230-22:26:7:435,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=294888,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=294888']
3593,20171225-22:49:3:776,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514213280000##13173##877105##76964##61450##112594179,9c5913dc,setTodayTotalDetailSteps=1514213280000##13173##877105##76964##61450##112594179,[]
3594,20171231-10:0:26:400,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514685480000##2967##10722##10010##1987##127405659,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3595,20171227-21:4:20:930,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=300,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=300']
3596,20171230-19:35:34:180,Step_LSC,30002312,onStandStepChanged 6606,93067dc4,onStandStepChanged <*>,['6606']
3597,20171230-17:51:17:694,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514627400000##4667##1401171##84671##102904##69296637,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3598,20171225-16:11:3:209,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
3599,20171224-12:1:43:327,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514087940000##2066##564387##8661##16256##76666981,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3600,20171231-10:18:17:952,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=180,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=180']
3601,20171224-15:30:59:422,HiH_DataStatManager,30002312,"new date =20171224, type=40044,60.0,old=60.0",a43e73fc,new date <*> <*>,"['=20171224, type=40044,60.0,old=60.0']"
3602,201812-23:27:12:414,Step_LSC,30002312,onExtend:1514906816000 0 0 0,3e662616,<*> <*> 0 <*>,"['onExtend:1514906816000', '0 0']"
3603,20171227-8:51:3:643,Step_LSC,30002312,onExtend:1514335864000 3 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514335864000', '3 0 4']"
3604,201813-8:36:38:74,Step_LSC,30002312,onExtend:1514939798000 0 0 0,3e662616,<*> <*> 0 <*>,"['onExtend:1514939798000', '0 0']"
3605,201811-18:51:30:786,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=41336,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=41336']
3606,201812-19:1:50:251,Step_LSC,30002312,onStandStepChanged 28887,93067dc4,onStandStepChanged <*>,['28887']
3607,20171229-21:46:17:647,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,5fed72bf,getBinderPackageName packageName = com.huawei.health,[]
3608,201812-8:12:37:395,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514851860000##2173##183161##31610##26503##165998566,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3609,20171225-23:22:53:47,Step_StandReportReceiver,30002312,REPORT : 13848 9887 413281 510,05ac96c0,REPORT : <*> <*> <*> 510,"['13848', '9887 413281']"
3610,20171226-22:26:4:165,Step_LSC,30002312,onStandStepChanged 5042,93067dc4,onStandStepChanged <*>,['5042']
3611,20171226-18:34:55:509,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514284380000##4529##1029349##77229##62451##56299955,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3612,20171229-9:10:37:546,Step_LSC,30002312,onStandStepChanged 19970,93067dc4,onStandStepChanged <*>,['19970']
3613,20171225-8:34:29:704,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,2c4eecd0,<*> checkAppType 0 appID = 1,[]
3614,20171224-18:59:18:333,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,252628f5,onReceive action: <*>,['android.intent.action.SCREEN_ON']
3615,20171231-18:29:0:117,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
3616,20171226-12:16:51:13,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=90,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=90']
3617,20171230-10:11:32:901,Step_LSC,30002312,onExtend:1514599892000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514599892000', '1 0 4']"
3618,20171230-12:46:47:342,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=56685,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=56685']
3619,201812-13:57:45:16,Step_StandReportReceiver,30002312,REPORT : 7428 5303 244694 420,8da2ae0d,REPORT : <*> <*> <*> 420,"['7428', '5303 244694']"
3620,201813-8:56:49:345,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40003,time = 1514908800000,statClient = 2,who is 1",2ebd4dc2,"saveStatData() type <*> = <*> = 2,who is 1","['=40003,time', '1514908800000,statClient']"
3621,20171229-12:28:53:20,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514521620000##1650##1245499##83501##100712##293537475,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3622,201812-8:0:41:423,HiH_DataStatManager,30002312,"new date =20180102, type=40003,35884.259999999995,old=35877.0",a43e73fc,new date <*> <*>,"['=20180102, type=40003,35884.259999999995,old=35877.0']"
3623,20171230-18:19:55:621,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514629080000##5345##1448916##84671##102904##71015071,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3624,20171227-19:52:39:839,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",f257f214,"initUserPrivacy the userPrivacy switch is open, start push user data!",[]
3625,20171224-17:12:27:212,Step_LSC,30002312,onStandStepChanged 2262,93067dc4,onStandStepChanged <*>,['2262']
3626,20171225-20:15:21:305,Step_SPUtils,30002312,setWriteDBLastDataMinute success,f5df7a00,<*> success,['setWriteDBLastDataMinute']
3627,20171224-19:1:42:7,Step_LSC,30002312,onExtend:1514113301000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514113301000', '1 0 4']"
3628,201812-14:59:18:524,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=510,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=510']
3629,201812-15:27:9:401,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,5fed72bf,getBinderPackageName packageName = com.huawei.health,[]
3630,20171229-19:9:39:864,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.SCREEN_ON']
3631,20171231-8:7:49:698,HiH_DataStatManager,30002312,"new date =20171231, type=40002,201.0,old=203.0",a43e73fc,new date <*> <*>,"['=20171231, type=40002,201.0,old=203.0']"
3632,20171226-22:3:41:479,Step_LSC,30002312,onExtend:1514297021000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514297021000', '1 0 4']"
3633,20171231-9:4:7:70,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.SCREEN_ON']
3634,20171231-10:49:33:607,Step_LSC,30002312,onStandStepChanged 1360,93067dc4,onStandStepChanged <*>,['1360']
3635,20171225-20:35:8:997,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=270,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=270']
3636,20171225-21:28:30:977,Step_LSC,30002312,onExtend:1514208511000 33 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514208511000', '33 0 4']"
3637,20171227-19:54:24:964,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514375580000##6002##1098463##77229##72294##147469397,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3638,20171226-22:5:47:984,Step_LSC,30002312,onExtend:1514297148000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514297148000', '1 0 4']"
3639,20171227-20:32:10:701,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514377860000##7037##1137669##77229##72294##149735633,a46dccc0,setTodayTotalDetailSteps=1514377860000##7037##1137669##77229##72294##149735633,[]
3640,20171227-7:53:7:661,Step_LSC,30002312,onExtend:1514331111000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514331111000', '0 5']"
3641,20171229-6:57:22:85,Step_LSC,30002312,onStandStepChanged 18999,93067dc4,onStandStepChanged <*>,['18999']
3642,20171227-21:9:42:586,Step_LSC,30002312,onExtend:1514380183000 0 0 0,3e662616,<*> <*> 0 <*>,"['onExtend:1514380183000', '0 0']"
3643,20171230-17:51:29:228,Step_StandReportReceiver,30002312,REPORT : 4690 3348 161096 300,df5e4b8d,REPORT : <*> <*> <*> 300,"['4690', '3348 161096']"
3644,20171231-14:42:28:426,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 4,app = 1,One Data Type = 2,packageName = com.huawei.health,writeStatType = 0",46c87663,"insertHiHealthData() size = <*> = 1,One Data Type = <*> = com.huawei.health,writeStatType = 0","['4,app', '2,packageName']"
3645,20171230-14:24:3:191,Step_LSC,30002312,onStandStepChanged 3442,93067dc4,onStandStepChanged <*>,['3442']
3646,20171224-11:42:19:524,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514086800000##815##552896##8661##16256##75560839,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3647,20171224-10:43:0:118,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
3648,201812-14:58:51:501,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514876220000##10208##260367##32208##29189##190374726,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3649,201813-9:7:58:477,Step_StandReportReceiver,30002312,REPORT : 885 631 32189 30,c26e27c9,REPORT : <*> <*> <*> 30,"['885', '631 32189']"
3650,20171229-22:38:3:100,Step_SPUtils,30002312,getDiffTotalCalories,53ff7617,getDiffTotalCalories,[]
3651,201812-22:3:54:805,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,2c4eecd0,<*> checkAppType 0 appID = 1,[]
3652,20171224-20:37:24:491,Step_StandReportReceiver,30002312,REPORT : 13355 9535 286064 360,8244695b,REPORT : <*> <*> <*> 360,"['13355', '9535 286064']"
3653,201812-22:31:28:533,Step_LSC,30002312,onExtend:1514903489000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514903489000', '1 0 4']"
3654,20171230-10:15:3:886,Step_LSC,30002312,onStandStepChanged 587,93067dc4,onStandStepChanged <*>,['587']
3655,201812-19:1:28:207,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=660,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=660']
3656,20171231-9:14:8:463,HiH_HiHealthDataInsertStore,30002312,"bulkSaveDetailHiHealthData() size = 14,totalTime = 21",b6e99849,<*> size = <*> = <*>,"['bulkSaveDetailHiHealthData()', '14,totalTime', '21']"
3657,20171230-22:26:13:957,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=570,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=570']
3658,20171229-8:35:56:544,Step_StandReportReceiver,30002312,REPORT : 346 247 7411 0,8b24b6c8,REPORT : <*> <*> <*> 0,"['346', '247 7411']"
3659,201812-21:4:58:346,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.SCREEN_ON']
3660,20171224-21:54:52:575,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=293037,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=293037']
3661,20171226-22:30:39:681,Step_LSC,30002312,onExtend:1514298639000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514298639000', '1 0 4']"
3662,20171224-17:12:32:215,Step_LSC,30002312,onExtend:1514106752000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514106752000', '1 0 4']"
3663,20171230-22:18:47:198,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514643420000##7268##1489818##84671##106890##85347141,74cc2e09,setTodayTotalDetailSteps=1514643420000##7268##1489818##84671##106890##85347141,[]
3664,201812-20:3:24:700,Step_StandReportReceiver,30002312,REPORT : 15172 10832 324984 30,c26e27c9,REPORT : <*> <*> <*> 30,"['15172', '10832 324984']"
3665,20171225-0:27:29:344,Step_LSC,30002312,onExtend:1514132404000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514132404000', '0 5']"
3666,20171231-17:37:14:333,Step_LSC,30002312,onExtend:1514712344000 0 0 0,3e662616,<*> <*> 0 <*>,"['onExtend:1514712344000', '0 0']"
3667,20171225-19:15:30:653,Step_StandReportReceiver,30002312,REPORT : 7379 5268 188233 150,821f0ba3,REPORT : <*> <*> <*> 150,"['7379', '5268 188233']"
3668,201813-9:8:28:963,Step_StandReportReceiver,30002312,REPORT : 908 648 32681 30,c26e27c9,REPORT : <*> <*> <*> 30,"['908', '648 32681']"
3669,20171229-12:22:10:977,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514521260000##1098##1215998##83501##91877##293135932,24d16510,setTodayTotalDetailSteps=1514521260000##1098##1215998##83501##91877##293135932,[]
3670,201811-11:6:24:44,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,252628f5,onReceive action: <*>,['android.intent.action.SCREEN_OFF']
3671,20171227-7:53:7:661,Step_LSC,30002312,onExtend:1514331051000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514331051000', '0 5']"
3672,20171224-10:28:49:419,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,252628f5,onReceive action: <*>,['android.intent.action.SCREEN_OFF']
3673,201812-8:13:3:958,Step_StandReportReceiver,30002312,REPORT : 2212 1579 78632 150,821f0ba3,REPORT : <*> <*> <*> 150,"['2212', '1579 78632']"
3674,20171227-12:57:58:382,HiH_HiSyncControl,30002312,checkInsertStatus stepStatSum or calorieStatSum is enough,c0df8ce6,checkInsertStatus <*> or <*> is enough,"['stepStatSum', 'calorieStatSum']"
3675,20171227-18:0:1:200,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
3676,20171228-13:17:48:452,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=90,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=90']
3677,20171227-19:56:40:838,Step_LSC,30002312,onStandStepChanged 11746,93067dc4,onStandStepChanged <*>,['11746']
3678,20171229-19:9:10:539,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=90,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=90']
3679,20171226-12:16:28:523,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=90,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=90']
3680,20171225-14:2:38:462,Step_FlushableStepDataCache,30002312,InsertEvent success begin:25236354 end:25236358,601c2004,InsertEvent success <*> <*>,['begin:25236354 end:25236358']
3681,20171229-18:25:20:383,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514543040000##3061##1304744##83501##100712##314925339,8ec72680,setTodayTotalDetailSteps=1514543040000##3061##1304744##83501##100712##314925339,[]
3682,20171224-20:12:9:46,Step_LSC,30002312,onStandStepChanged 6502,93067dc4,onStandStepChanged <*>,['6502']
3683,20171224-18:53:36:305,Step_StandReportReceiver,30002312,REPORT : 9987 7130 213921 120,3f605027,REPORT : <*> <*> <*> 120,"['9987', '7130 213921']"
3684,20171226-22:29:44:13,Step_StandReportReceiver,30002312,REPORT : 5307 3789 165181 240,5cdf7db4,REPORT : <*> <*> <*> <*>,"['5307', '3789 165181 240']"
3685,20171230-12:13:44:901,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=46881,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=46881']
3686,20171229-12:25:41:976,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514521440000##1341##1229730##83501##91877##293346434,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3687,20171224-19:3:54:178,Step_LSC,30002312,onExtend:1514113435000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514113435000', '1 0 4']"
3688,20171230-19:36:17:981,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514633700000##6687##1465454##84671##106890##75597434,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3689,20171226-8:45:9:417,Step_StandStepCounter,30002312,flush sensor data,b8f897f8,flush sensor data,[]
3690,20171227-20:40:34:158,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",f257f214,"initUserPrivacy the userPrivacy switch is open, start push user data!",[]
3691,201812-18:56:16:431,Step_LSC,30002312,onStandStepChanged 28672,93067dc4,onStandStepChanged <*>,['28672']
3692,201812-18:27:37:557,Step_StandReportReceiver,30002312,REPORT : 13700 9781 427641 660,94b36ea4,REPORT : <*> <*> <*> 660,"['13700', '9781 427641']"
3693,201812-8:0:41:395,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",540df4b1,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",[]
3694,20171231-17:56:25:931,Step_StandReportReceiver,30002312,REPORT : 9635 6879 240332 450,e71aa381,REPORT : <*> <*> <*> 450,"['9635', '6879 240332']"
3695,201812-19:1:4:252,Step_LSC,30002312,onStandStepChanged 28808,93067dc4,onStandStepChanged <*>,['28808']
3696,20171226-12:18:23:3,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514261820000##2081##982404##77229##62451##33707951,d90f5504,setTodayTotalDetailSteps=1514261820000##2081##982404##77229##62451##33707951,[]
3697,201812-23:53:58:415,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=458441,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=458441']
3698,20171229-13:30:49:628,HiH_HiHealthBinder,30002312,insertHiHealthData() end totalTime = 47,034409f5,insertHiHealthData() end totalTime = <*>,['47']
3699,201812-19:1:7:557,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514890800000##14155##304126##32208##29341##204911282,ff1caeda,setTodayTotalDetailSteps=1514890800000##14155##304126##32208##29341##204911282,[]
3700,201812-6:40:9:496,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514846340000##334##149558##31610##19177##160452661,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3701,20171231-10:22:23:498,HiH_DataStatManager,30002312,"new date =20171231, type=40002,4154.0,old=4238.0",a43e73fc,new date <*> <*>,"['=20171231, type=40002,4154.0,old=4238.0']"
3702,20171224-22:25:32:16,Step_StandReportReceiver,30002312,REPORT : 15678 11194 335822 420,8da2ae0d,REPORT : <*> <*> <*> 420,"['15678', '11194 335822']"
3703,20171225-23:42:53:496,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=435304,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=435304']
3704,20171224-2:26:59:61,Step_LSC,30002312,onExtend:1514051689000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514051689000', '0 5']"
3705,20171230-11:28:36:438,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
3706,20171224-21:55:14:58,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514123640000##14752##737085##31825##37171##22965125,ebd17ec2,setTodayTotalDetailSteps=1514123640000##14752##737085##31825##37171##22965125,[]
3707,20171228-13:12:50:992,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514437860000##3209##1162386##77229##73641##209775422,e0a83abb,getTodayTotalDetailSteps = <*>,[]
3708,20171230-22:30:13:514,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=570,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=570']
3709,20171224-20:15:27:162,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=210']
3710,20171227-18:16:19:695,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514369700000##4891##1085623##77229##72294##141584642,b80571cb,setTodayTotalDetailSteps=1514369700000##4891##1085623##77229##72294##141584642,[]
3711,201812-22:44:46:842,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514904180000##23684##363255##87715##57506##11114573,e0a83abb,getTodayTotalDetailSteps = <*>,[]
