LineId,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
475,20171225-12:2:54:509,Step_StandStepCounter,30002312,flush sensor data,b8f897f8,flush sensor data,[]
476,201812-19:29:9:746,HiH_,30002312,initDataPrivacy the dataPrivacy is true,d35b3c81,<*> the <*> is true,"['initDataPrivacy', 'dataPrivacy']"
477,20171226-18:34:58:521,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=136904,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=136904']
478,20171224-20:11:26:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=179215,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=179215']
479,20171230-10:14:0:733,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
480,20171229-14:21:11:248,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=90,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=90']
481,20171223-22:15:45:656,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127354,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=127354']
482,20171225-0:50:0:165,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
483,201812-8:0:41:441,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,6e805a4c,needAutoSync autoSyncSwitch is open,[]
484,20171229-18:28:9:425,Step_StandReportReceiver,30002312,REPORT : 3337 2382 88192 90,a1e653fe,REPORT : <*> <*> <*> 90,"['3337', '2382 88192']"
485,20171227-12:58:15:647,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514350620000##4072##1083899##77229##72294##122499630,e0a83abb,getTodayTotalDetailSteps = <*>,[]
486,20171225-22:9:27:822,Step_LSC,30002312,onStandStepChanged 24051,93067dc4,onStandStepChanged <*>,['24051']
487,201812-21:12:42:685,Step_LSC,30002312,onStandStepChanged 654,93067dc4,onStandStepChanged <*>,['654']
488,20171230-19:3:5:936,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514631720000##5565##1452168##84671##106635##73605379,e0a83abb,getTodayTotalDetailSteps = <*>,[]
489,20171230-22:18:55:717,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=277649,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=277649']
490,20171224-18:52:52:833,Step_StandReportReceiver,30002312,REPORT : 9918 7081 212443 90,a1e653fe,REPORT : <*> <*> <*> 90,"['9918', '7081 212443']"
491,20171230-18:16:12:270,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=330,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=330']
492,201812-19:1:29:614,Step_StandReportReceiver,30002312,REPORT : 14193 10133 438198 660,94b36ea4,REPORT : <*> <*> <*> 660,"['14193', '10133 438198']"
493,20171224-18:50:11:490,Step_LSC,30002312,onExtend:1514112611000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514112611000 1', '4']"
494,201812-14:59:6:324,Step_LSC,30002312,onStandStepChanged 24893,93067dc4,onStandStepChanged <*>,['24893']
495,20171228-10:16:13:672,Step_LSC,30002312,onExtend:1514427374000 3 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514427374000 3', '4']"
496,20171231-10:48:54:945,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514688420000##4603##20984##31610##8911##2578612,a38e284a,setTodayTotalDetailSteps=1514688420000##4603##20984##31610##8911##2578612,[]
497,20171229-13:30:49:556,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25242088,0,110,0,20002",3996af7c,upLoadOneMinuteDataToEngine <*>,"['time=25242088,0,110,0,20002']"
498,20171225-19:10:50:89,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=180758,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=180758']
499,20171230-12:51:18:995,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=63388,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=63388']
500,20171225-17:52:39:68,Step_StandReportReceiver,30002312,REPORT : 5292 3778 131496 90,a1e653fe,REPORT : <*> <*> <*> 90,"['5292', '3778 131496']"
501,20171229-13:32:13:171,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514525460000##2513##1285535##83501##100712##297337624,e0a83abb,getTodayTotalDetailSteps = <*>,[]
502,201812-15:52:25:924,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514879460000##11817##275052##32208##29341##193589150,e0a83abb,getTodayTotalDetailSteps = <*>,[]
503,20171229-12:25:44:681,Step_LSC,30002312,flushTempCacheToDB by stand,ff274ca0,flushTempCacheToDB by <*>,['stand']
504,20171225-8:46:26:437,Step_LSC,30002312,onStandStepChanged 12289,93067dc4,onStandStepChanged <*>,['12289']
505,20171224-21:51:51:863,HiH_DataStatManager,30002312,"new date =20171224, type=40034,493.3739999999999,old=493.3739999999999",a43e73fc,new date <*> <*>,"['=20171224, type=40034,493.3739999999999,old=493.3739999999999']"
506,201812-18:28:1:52,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=660,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=660']
507,20171230-12:46:54:337,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=60,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=60']
508,20171229-12:26:43:980,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514521500000##1439##1232278##83501##98432##293408936,14e824c0,setTodayTotalDetailSteps=1514521500000##1439##1232278##83501##98432##293408936,[]
509,20171230-12:16:3:95,Step_LSC,30002312,onExtend:1514607363000 2 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514607363000 2', '4']"
510,20171227-21:47:50:761,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514382360000##7391##1143631##77229##73095##154275369,e0a83abb,getTodayTotalDetailSteps = <*>,[]
511,20171229-13:31:33:673,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514525400000##2446##1279196##83501##100712##297298628,dae81ca4,setTodayTotalDetailSteps=1514525400000##2446##1279196##83501##100712##297298628,[]
512,20171229-14:12:59:516,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=76051,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=76051']
513,201812-14:14:3:399,Step_StandReportReceiver,30002312,REPORT : 8513 6078 280510 480,defbd06c,REPORT : <*> <*> <*> 480,"['8513', '6078 280510']"
514,20171224-11:50:51:542,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=36405,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=36405']
515,20171225-22:2:26:39,Step_StandReportReceiver,30002312,REPORT : 11989 8560 362332 510,05ac96c0,REPORT : <*> <*> <*> 510,"['11989', '8560 362332']"
516,20171230-22:22:19:563,Step_LSC,30002312,onExtend:1514643740000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514643740000 1', '4']"
517,20171225-23:41:36:533,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=540,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=540']
518,20171230-19:37:6:985,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514633760000##6777##1472125##84671##106890##75646928,401a43a6,setTodayTotalDetailSteps=1514633760000##6777##1472125##84671##106890##75646928,[]
519,20171229-8:55:44:68,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514508840000##536##1212062##83501##91877##280749023,4df44a6f,setTodayTotalDetailSteps=1514508840000##536##1212062##83501##91877##280749023,[]
520,20171225-20:26:39:626,Step_LSC,30002312,onStandStepChanged 20923,93067dc4,onStandStepChanged <*>,['20923']
521,20171224-20:8:2:997,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514117220000##11025##633414##8661##25953##16534064,559fc4c5,setTodayTotalDetailSteps=1514117220000##11025##633414##8661##25953##16534064,[]
522,20171229-13:32:28:170,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514525460000##2540##1288181##83501##100712##297353125,49dff5a3,setTodayTotalDetailSteps=1514525460000##2540##1288181##83501##100712##297353125,[]
523,20171227-12:22:46:713,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=30,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=30']
524,20171225-21:27:56:335,Step_StandReportReceiver,30002312,REPORT : 11110 7932 334534 480,defbd06c,REPORT : <*> <*> <*> 480,"['11110', '7932 334534']"
525,20171224-11:25:52:236,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=17024,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=17024']
526,20171231-9:51:19:261,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514685000000##2360##10272##0##1987##126898111,e0a83abb,getTodayTotalDetailSteps = <*>,[]
527,20171226-22:28:25:516,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=210']
528,20171226-12:16:20:206,Step_LSC,30002312,onStandStepChanged 1868,93067dc4,onStandStepChanged <*>,['1868']
529,201812-14:14:5:268,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=282030,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=282030']
530,20171225-19:6:35:257,Step_LSC,30002312,onStandStepChanged 18727,93067dc4,onStandStepChanged <*>,['18727']
531,20171227-13:7:35:164,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514351160000##4074##1083944##77229##72294##123060111,da439825,setTodayTotalDetailSteps=1514351160000##4074##1083944##77229##72294##123060111,[]
532,20171226-22:3:32:297,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=210']
533,201812-21:55:41:917,Step_LSC,30002312,onExtend:1514901342000 2 0 3,3e662616,<*> <*> 0 <*>,"['onExtend:1514901342000 2', '3']"
534,20171227-20:12:0:85,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
535,20171226-22:32:31:510,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=270,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=270']
536,20171230-18:16:17:428,Step_LSC,30002312,onStandStepChanged 4996,93067dc4,onStandStepChanged <*>,['4996']
537,20171224-20:13:9:43,Step_LSC,30002312,onStandStepChanged 6623,93067dc4,onStandStepChanged <*>,['6623']
538,20171229-14:44:2:94,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
539,20171231-10:18:52:950,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514686620000##3896##10722##24674##7650##776617,35a0d982,setTodayTotalDetailSteps=1514686620000##3896##10722##24674##7650##776617,[]
540,20171224-19:1:48:86,HiH_DataStatManager,30002312,"new date =20171224, type=40031,7093.59,old=6979.349999999999",a43e73fc,new date <*> <*>,"['=20171224, type=40031,7093.59,old=6979.349999999999']"
541,20171230-12:13:17:711,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=60,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=60']
542,20171229-19:16:53:488,Step_LSC,30002312,onStandStepChanged 23145,93067dc4,onStandStepChanged <*>,['23145']
543,20171226-8:54:41:369,Step_LSC,30002312,onExtend:1514249681000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514249681000 1', '4']"
544,20171229-18:23:56:386,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514542920000##2928##1296966##83501##100712##314840841,e0a83abb,getTodayTotalDetailSteps = <*>,[]
545,20171230-10:13:22:851,HiH_HiHealthBinder,30002312,"initBinder() app = 1, packageName = com.huawei.health",c16e5b32,"initBinder() app = 1, packageName = com.huawei.health",[]
546,201811-19:25:8:484,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
547,20171229-12:26:16:4,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=60,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=60']
548,201812-19:2:9:601,Step_StandReportReceiver,30002312,REPORT : 14261 10182 439655 660,94b36ea4,REPORT : <*> <*> <*> 660,"['14261', '10182 439655']"
549,20171230-11:9:37:528,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=60,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=60']
550,20171226-8:55:31:369,Step_LSC,30002312,onExtend:1514249731000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514249731000 1', '4']"
551,20171230-22:29:30:632,Step_StandReportReceiver,30002312,REPORT : 8476 6051 303198 570,366e39b5,REPORT : <*> <*> <*> 570,"['8476', '6051 303198']"
552,20171231-10:22:23:513,Step_FlushableStepDataCache,30002312,InsertCallBack() onSuccess  type = 0 data=true,bad2447b,InsertCallBack() onSuccess  type = 0 data=true,[]
553,201811-10:28:41:308,Step_LSC,30002312,onExtend:1514773579000 0 0 1,3e662616,<*> <*> 0 <*>,"['onExtend:1514773579000', '0 1']"
554,201812-16:18:8:14,Step_ScreenUtil,30002312,isScreenOn true,dede275d,<*> <*>,['isScreenOn true']
555,20171229-18:28:30:931,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=90,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=90']
556,20171230-17:44:42:277,Step_StandReportReceiver,30002312,REPORT : 4334 3094 153473 300,df5e4b8d,REPORT : <*> <*> <*> 300,"['4334', '3094 153473']"
557,20171230-18:53:39:125,Step_LSC,30002312,onExtend:1514631218000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514631218000 1', '4']"
558,201812-8:23:54:641,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40005,time = 1514822400000,statClient = 2,who is 1",2ebd4dc2,"saveStatData() type <*> = <*> = 2,who is 1","['=40005,time', '1514822400000,statClient']"
559,201811-19:29:39:475,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514806080000##4950##117746##31610##19177##120215130,e0a83abb,getTodayTotalDetailSteps = <*>,[]
560,20171229-12:22:23:675,Step_LSC,30002312,onStandStepChanged 20120,93067dc4,onStandStepChanged <*>,['20120']
561,20171224-21:51:23:541,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514123400000##14328##722082##31825##33271##22734103,e0a83abb,getTodayTotalDetailSteps = <*>,[]
562,20171226-12:17:12:5,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514261760000##1975##972594##77229##62451##33636452,e0a83abb,getTodayTotalDetailSteps = <*>,[]
563,201812-14:14:50:412,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=283872,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=283872']
564,20171231-20:54:3:300,Step_StandReportReceiver,30002312,REPORT : 11392 8133 301315 570,366e39b5,REPORT : <*> <*> <*> 570,"['11392', '8133 301315']"
565,201812-21:53:44:264,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25248343,0,163,0,20003",3996af7c,upLoadOneMinuteDataToEngine <*>,"['time=25248343,0,163,0,20003']"
566,20171230-22:28:31:647,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=570,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=570']
567,20171230-19:35:39:520,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=570,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=570']
568,20171229-17:55:26:415,Step_LSC,30002312,onExtend:1514540921000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514540921000', '0 5']"
569,20171224-20:19:2:468,Step_LSC,30002312,onExtend:1514117943000 0 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514117943000', '0 4']"
570,201812-22:28:17:271,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,5fed72bf,getBinderPackageName packageName = com.huawei.health,[]
571,201812-22:4:9:735,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=270,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=270']
572,20171225-23:20:42:558,Step_StandReportReceiver,30002312,REPORT : 13693 9776 409963 510,05ac96c0,REPORT : <*> <*> <*> 510,"['13693', '9776 409963']"
573,201813-7:30:1:605,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
574,20171226-17:57:10:189,Step_LSC,30002312,onExtend:1514282230000 2 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514282230000 2', '4']"
575,20171229-20:13:31:339,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514549520000##4266##1340087##83501##101048##321416165,ee621039,setTodayTotalDetailSteps=1514549520000##4266##1340087##83501##101048##321416165,[]
576,20171230-14:35:6:29,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=180,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=180']
577,201812-14:35:37:378,Step_LSC,30002312,onExtend:1514874753000 0 0 0,3e662616,<*> <*> 0 <*>,"['onExtend:1514874753000', '0 0']"
578,20171231-20:36:34:399,Step_StandReportReceiver,30002312,REPORT : 10826 7729 272734 480,defbd06c,REPORT : <*> <*> <*> 480,"['10826', '7729 272734']"
579,201812-15:33:9:337,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25247969,0,12,0,20002",3996af7c,upLoadOneMinuteDataToEngine <*>,"['time=25247969,0,12,0,20002']"
580,20171225-21:6:3:490,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=294212,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=294212']
581,20171224-11:51:11:227,Step_LSC,30002312,onExtend:1514087472000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514087472000 1', '4']"
582,20171227-19:57:10:573,Step_LSC,30002312,uploadStaticsToDB failed message=true,161ba043,uploadStaticsToDB failed message=true,[]
583,201811-20:4:6:426,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514808180000##5934##134778##31610##19177##122289093,e0a83abb,getTodayTotalDetailSteps = <*>,[]
584,20171225-20:35:6:656,Step_LSC,30002312,onExtend:1514205306000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514205306000 1', '4']"
585,20171231-10:46:8:520,Step_LSC,30002312,onExtend:1514688368000 0 0 0,3e662616,<*> <*> 0 <*>,"['onExtend:1514688368000', '0 0']"
586,20171230-21:47:8:766,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=570,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=570']
587,20171226-22:3:39:268,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514296920000##4716##1031669##77229##64555##68824216,318e33a7,setTodayTotalDetailSteps=1514296920000##4716##1031669##77229##64555##68824216,[]
588,20171226-19:16:35:411,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,252628f5,onReceive action: <*>,['android.intent.action.SCREEN_OFF']
589,20171224-16:49:20:513,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
590,20171228-18:59:22:21,Step_LSC,30002312,onExtend:1514458761000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514458761000 1', '4']"
591,201812-22:4:6:734,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514901780000##19254##345263##52459##36557##8713464,bf8ef81c,setTodayTotalDetailSteps=1514901780000##19254##345263##52459##36557##8713464,[]
592,20171223-22:17:48:148,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7084##548569##8661##16256##27311970,e0a83abb,getTodayTotalDetailSteps = <*>,[]
593,20171231-20:13:43:157,Step_LSC,30002312,onStandStepChanged 7028,93067dc4,onStandStepChanged <*>,['7028']
594,20171226-22:4:47:770,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514296980000##4847##1042364##77229##64555##68892215,e0a83abb,getTodayTotalDetailSteps = <*>,[]
595,20171231-10:52:12:966,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514688660000##4885##30483##31610##8911##2776130,e0a83abb,getTodayTotalDetailSteps = <*>,[]
596,20171226-21:50:31:322,HiH_,30002312,initUserPrivacy the userPrivacy is true,d35b3c81,<*> the <*> is true,"['initUserPrivacy', 'userPrivacy']"
597,201811-11:45:51:534,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514778120000##512##93533##31610##18631##92263508,e0a83abb,getTodayTotalDetailSteps = <*>,[]
598,20171225-22:9:19:823,Step_LSC,30002312,onStandStepChanged 24035,93067dc4,onStandStepChanged <*>,['24035']
599,20171226-12:17:50:20,Step_StandReportReceiver,30002312,REPORT : 2034 1452 64530 90,a1e653fe,REPORT : <*> <*> <*> 90,"['2034', '1452 64530']"
600,20171224-11:30:8:607,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
601,20171227-18:7:5:906,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=120,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=120']
602,20171224-3:32:38:567,Step_LSC,30002312,onStandStepChanged 3786,93067dc4,onStandStepChanged <*>,['3786']
603,20171227-19:54:10:216,HiH_HiHealthBinder,30002312,insertHiHealthData() end totalTime = 41,034409f5,insertHiHealthData() end totalTime = <*>,['41']
604,20171224-21:51:43:30,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514123400000##14363##725932##31825##33271##22754097,9a832147,setTodayTotalDetailSteps=1514123400000##14363##725932##31825##33271##22754097,[]
605,20171225-13:37:49:407,HiH_HiSyncControl,30002312,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",7c62ae10,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",[]
606,20171226-18:29:9:711,Step_LSC,30002312,onExtend:1514284150000 3 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514284150000 3', '4']"
607,20171224-16:49:30:14,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=28769,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=28769']
608,201812-6:39:19:177,Step_LSC,30002312,onExtend:1514846360000 2 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514846360000 2', '4']"
609,20171229-21:46:17:400,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,3f9b4da2,ifCanSync not! no cloud version,[]
610,20171227-12:57:58:330,Step_LSC,30002312,onExtend:1514350389000 105 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514350389000 105', '4']"
611,20171226-18:35:6:36,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=180,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=180']
612,201812-16:21:35:536,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514881020000##12109##280684##32208##29341##195181564,e0a83abb,getTodayTotalDetailSteps = <*>,[]
613,201811-9:30:38:704,Step_LSC,30002312,onStandStepChanged 8637,93067dc4,onStandStepChanged <*>,['8637']
614,20171231-10:52:9:965,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514688660000##4880##30163##31610##8911##2773632,00e28b2f,setTodayTotalDetailSteps=1514688660000##4880##30163##31610##8911##2773632,[]
615,20171231-17:37:14:523,HiH_HiHealthDataInsertStore,30002312,"saveRealTimeHealthDatasStat() size = 1,totalTime = 25",b6e99849,<*> size = <*> = <*>,"['saveRealTimeHealthDatasStat()', '1,totalTime', '25']"
616,20171224-15:45:45:688,Step_LSC,30002312,onStandStepChanged 196,93067dc4,onStandStepChanged <*>,['196']
617,201812-22:30:0:828,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=446316,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=446316']
618,20171230-22:32:25:573,Step_StandReportReceiver,30002312,REPORT : 8811 6291 310373 570,366e39b5,REPORT : <*> <*> <*> 570,"['8811', '6291 310373']"
619,20171230-22:24:8:915,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=570,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=570']
620,20171229-18:26:37:423,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=90,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=90']
621,20171230-22:32:14:543,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=309944,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=309944']
622,201811-18:50:7:681,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514803560000##1916##95624##31610##18631##117723321,e0a83abb,getTodayTotalDetailSteps = <*>,[]
623,20171223-22:17:25:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128210,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=128210']
624,20171230-22:28:44:303,Step_LSC,30002312,onStandStepChanged 8386,93067dc4,onStandStepChanged <*>,['8386']
625,20171231-10:1:3:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=300,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=300']
626,20171230-12:47:21:19,Step_LSC,30002312,onStandStepChanged 2150,93067dc4,onStandStepChanged <*>,['2150']
627,20171226-12:17:11:4,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514261760000##1974##972502##77229##62451##33635952,4b62603d,setTodayTotalDetailSteps=1514261760000##1974##972502##77229##62451##33635952,[]
628,20171230-15:2:57:349,Step_LSC,30002312,onExtend:1514617139000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514617139000', '0 5']"
629,20171225-22:50:13:680,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514213340000##13271##879239##76964##61450##112663755,e0a83abb,getTodayTotalDetailSteps = <*>,[]
630,201813-9:8:5:136,Step_LSC,30002312,onStandStepChanged 9906,93067dc4,onStandStepChanged <*>,['9906']
631,201811-22:25:25:830,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=138536,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=138536']
632,20171229-12:27:4:523,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=60,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=60']
633,20171227-22:58:5:217,Step_LSC,30002312,onStandStepChanged 12894,93067dc4,onStandStepChanged <*>,['12894']
634,20171230-17:46:22:228,Step_StandReportReceiver,30002312,REPORT : 4441 3170 155765 300,df5e4b8d,REPORT : <*> <*> <*> 300,"['4441', '3170 155765']"
635,201812-19:1:14:88,Step_StandReportReceiver,30002312,REPORT : 14166 10114 437620 660,94b36ea4,REPORT : <*> <*> <*> 660,"['14166', '10114 437620']"
636,20171231-20:13:42:486,HiH_HiHealthDataInsertStore,30002312,"bulkSaveDetailHiHealthData() size = 32,totalTime = 93",b6e99849,<*> size = <*> = <*>,"['bulkSaveDetailHiHealthData()', '32,totalTime', '93']"
637,201811-15:24:1:71,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
638,201813-8:36:39:734,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514939700000##331##363384##92086##57506##46666464,301884d5,setTodayTotalDetailSteps=1514939700000##331##363384##92086##57506##46666464,[]
639,201812-8:26:42:431,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514852700000##3411##222926##31610##27490##166845600,e0a83abb,getTodayTotalDetailSteps = <*>,[]
