EventId,EventTemplate,Occurrences
a7266ed9,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, <*>",9
8fba76bc,"bitmap_size 0x7f0fc, previewSize <*> writing <*> pages @ <*>",20
a69bc4df,"ignored is_io_service_close(0x100000420,IOHIDParamUserClient)",10
d83e3c6f,time set +0.410769 s,1
c59e5993,"2017-07-06 00:30:39.119 GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=3] -[KSAgentUploader fetcher:failedWithError:] Failed to upload stats to <NSMutableURLRequest: 0x10039d4a0> { URL: https://<*>/service/update2 } with error Error Domain=NSURLErrorDomain Code=-1009 ""似乎已断开与互联网的连接。"" UserInfo={NSUnderlyingError=0x10075e360 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""似乎已断开与互联网的连接。"" UserInfo={NSErrorFailingURLStringKey=https://<*>/service/update2, NSErrorFailingURLKey=https://<*>/service/update2, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=似乎已断开与互联网的连接。}}, NSErrorFailingURLStringKey=https://<*>/service/update2, NSErrorFailingURLKey=https://<*>/service/update2, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=似乎已断开与互联网的连接。}",1
47ab2462,payload Data 07 00,4
c5e4fa9e,hibernate_page_list_setall preflight pageCount <*> est comp <*> setfile <*> min 1073741824,20
9243e37f,CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake,38
75040252,"Page bounds {{0, 0}, {400, 400}}",14
54fecb38,Session <*> destroyed,11
73e3024e,"<*> <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Done checking for updates for '""All Products""' using engine <*>",7
838d61b0,en0: DAD complete for <*> - duplicate found.,12
da7ac207,[IOBluetoothHostController::setConfigState] calling registerService,22
69c9a161,storeaccountd(345) deny file-write-create <*>,4
820d392f,hciControllerOnline; HID devices? 0,19
9e788214,ksadmin cannot access the ticket store:<KSUpdateError:0x100615b50,1
2fee169d,***** Received request to scan at 30ms/60ms *****,3
638e9148,after trim url = <*>,15
c967316d,[IOBluetoothFamily][staticBluetoothTransportShowsUp] -- Received Bluetooth Controller register service notification -- <*>,16
3bc1b60e,<*> <*> <*> [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] Finished self update check.,6
c18c3626,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller <*> Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" <*> <*> <*> <*> NSLocalizedDescription=The Internet connection appears to be offline.}}, <*> <*> <*> <*> NSLocalizedDescription=The Internet connection appears to be offline.}",6
aff89988,"StartHardwareStream: creating frame receiver:   640 x  480 (420v)   [30.00,30.00]fps",2
a9285b11,"[<*>] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain <*> ""(null)"" UserInfo={AccountName=163, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash <*> [0x7fff7abc1440]>{type = immutable dict, count = 5,",8
aa236a5a,[EAPOLControl.c:180] EAPOLControlAuthInfoIsValid(): Ignoring SaveCredentialsOnSuccessfulAuthentication since no credentials were specified,3
0c138af4,<*> <*> <*> [lvl=2] main() ksfetch done fetching.,12
6e87a1d5,<*> <*> <*> [lvl=2] -[KSAgentApp setupLoggerOutput] Agent settings: <*> bundleID=<*> <*> <*> +0000 checkInterval=18000.000000 uiDisplayInterval=604800.000000 sleepInterval=1800.000000 jitterInterval=900 maxRunInterval=0.000000 isConsoleUser=1 ticketStorePath=/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore runMode=3 daemonUpdateEngineBrokerServiceName=<*> daemonAdministrationServiceName=<*> logEverything=0 logBufferSize=2048 alwaysPromptForUpdates=0 productIDToUpdate=(null) lastUIDisplayed=(null) alwaysShowStatusItem=0 updateCheckTag=(null) printResults=NO userInitiated=NO>,15
de7860f0,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0",17
492d7cf0,Configuration Notice:,75
153058c1,CFPasteboardBeginGenerationReturn CFPasteboardBeginGeneration(CFPasteboardRef) : Lock timeout,6
f85f1879,<WORKFLOW>: sdk send an request to server[http://<*>/analytics/rqdsync] with <*> and <*> for <*> <*>,10
44f0969e,"notify name ""CKStatusReport"" has been registered 40 times - this may be a leak",1
243118b6,-[WebSocketNetWork <*>,9
ff56e017,the url = <*>,17
73626f62,<*> <<<< CRABS >>>> crabsWaitForLoad: <*> Wait time out - -1001 (msRequestTimeout -1),3
404af4a7,[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,16
f7046139,<*> <*> <*> [lvl=2] -[KSMultiUpdateAction performAction] <*> had no updates to apply.,27
f65ffb04,"<*> scheduler returned false; however, this job is 1 seconds overdue. Running anyway.",12
27669af0,Endpoint has been activated through legacy launch(3) APIs. Please switch to XPC or bootstrap_check_in(): <*>,21
c26f8a37,AppleActuatorHIDEventDriver: message service is terminated,25
fbfe4b2b,"[<*>] [CalOperationQueue (x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/ExchangePrincipal/p13): <*> <*> failed with error Error Domain=NSURLErrorDomain <*> <*> <*> {Error Domain=kCFErrorDomainCFNetwork <*> ""(null)"" <*> <*> NSErrorFailingURLStringKey=https://1155092212%<*>@<*>/EWS/Exchange.asmx, NSErrorFailingURLKey=https://1155092212%<*>@<*>/EWS/Exchange.asmx, <*> <*> <*>",13
504bf88f,<*> : Adding my hashes manually,2
9dae7420,"IO80211AWDLMulticastPeer::transmitSuccess():  Alert.  Expecting to receive tx status for sequence 9659, got 19443",1
74c1cb92,<*> : Hash <011bcf00 00000000 0000> exists in contacts,3
8f967842,Removed expired problem report: <*>,7
48d570da,"dynamic_cast error 2: One or more of the following type_info's  has hidden visibility.  They should all have public visibility.   N11OfficeSpace11IDataSourceE, N3Art30NativeExecuteActionControlUserE, 22CMsoGalleryUserDefault.",1
a2e6d24b,"<*> DNSServiceCreateConnection: 0 registered records, 1 kDNSServiceFlagsShareConnection operation <*>",5
5fe7bc5d,Triggering diganostics messages cleanup,2
176532d4,<IMMacNotificationCenterManager: <*> DND Enabled: YES,17
6eb38f96,.sdef warning for argument '' of command <*> <*> <*> <*> <*> <*> Suite': <*> is not a valid type name.,9
db8d2e3f,disable_update_timeout: UI updates were forcibly disabled by application <*> for over 1.00 seconds. Server has re-enabled them.,3
e8a625d2,ImageIO: CGImageDestinationFinalize image destination does not have enough images,4
f7fd82d7,"<*> <<< CFByteFlume >>> FigCFHTTPReadResponse: <*> New network problem detected, error = Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""?????????????"" <*> <*> <*> _kCFStreamErrorDomainKey=1, NSLocalizedDescription=?????????????}",3
4f082f09,<*> FigFormatReaderCreateForStreamReturningMatchingContainerLabelType signalled err=-12847 (kFigFormatReaderError_FileNotRecognized) (Unrecognized content) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/FormatHandlers/FigFormatReader_Common.c line 2158,3
e4a4019a,<*> <<<< AVCaptureHALDevice >>>> -[AVCaptureHALDevice _removePropertyListeners]: Removing alive observer for device <AVCaptureHALDevice: <*> <*> failed (560947818),2
d0b48203,handle_will_sleep_auth_and_shield_windows: Deferring.,33
4f096b76,"<*> <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Checking for updates for ""All Products"" using engine <*>",8
1074638d,**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by 300ms  ****,15
d8b055ca,<*> <*> file-read-data /private/etc/hosts,6
0eeaba1d,Invalid Connection ID 0,5
48b0490d,"hostControllerOnline - Number of Paired devices = 1, List of Paired devices = (",19
e8988ab8,SpotlightNetHelp(352) deny ipc-posix-shm-read-data CFPBS:186A7:,2
c664458e,"DB Query: select * from <*> where flag = 1 and type != 109 and bubbleid > 0 order by time desc, msgRelatedFlag asc, msgId desc limit 1",9
2694f35b,(DiskStore.Normal:2382) c001 1.010160,1
3311a963,"Received an unexpected error: Error Domain=NSURLErrorDomain Code=-999 ""已取消"" UserInfo={NSErrorFailingURLKey=https://<*>/EWS/Exchange.asmx, NSLocalizedDescription=已取消, NSErrorFailingURLStringKey=https://<*>/EWS/Exchange.asmx}",3
a3b4c6f9,<*> <*> <*> [lvl=2] main() Fetcher received a download path: <*>,13
e9d100cb,"<*> <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Done checking for updates for '""<*>""' using engine <*>",6
78fbea71,ARPT: <*> ARPT: Wake Reason: Wake on Scan offload; Disconnect reason: Class <*> frame received from <*> STA,12
c7c92531,<*> <*> <*> [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] Checking for self update with Engine: <*>,7
d8b76946,"[<*>] [CalOperationQueue (x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/ExchangePrincipal/p13): <CalExchangeSyncFolderItemsOperation: 0x7fa11f9cf9c0> failed with error Error Domain=NSURLErrorDomain Code=-1009 ""似乎已断开与互联网的连接。"" UserInfo={NSUnderlyingError=0x7fa11fe30420 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""(null)"" UserInfo={NSErrorPeerAddressKey=<CFData 0x7fa11fa08050 [0x7fff7abc1440]>{length = 28, capacity = 28, bytes = 0x1c1e01bb00000000260310360102002a ... 0000000200000000}, _kCFStreamErrorCodeKey=57, _kCFStreamErrorDomainKey=1}}, NSErrorFailingURLStringKey=https://1155092212%<*>@<*>/EWS/Exchange.asmx, NSErrorFailingURLKey=https://1155092212%<*>@<*>/EWS/Exchange.asmx, _kCFStreamErrorDomainKey=1, _kCFStreamErrorCodeKey=57, NSLocalizedDescription=似乎已断开与互联网的连接。}.]",1
49f547a1,2017年7月7日 星期五 北美太平洋夏令时间 下午10:46:09,1
805967b8,"<*> <*> CFIndex, CFIndex, CFStringRef, <*> <*> : Lock timeout",10
f609ab2a,handle_will_sleep_auth_and_shield_windows: Reordering authw <*> (lock state: 3),11
04bb0c62,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- <*> ****,16
ae5de759,"DB Error: 1 ""no such table: <*>",3
baff01bf,"<*> <*> <*> [lvl=2] -[KSAgentApp uploadStats:] Successfully uploaded stats <*> path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Stats/Keystone.stats"", <*> stats={",6
3dc31524,<*> <*> <*> [lvl=2] -[KSUpdateCheckAction(PrivateMethods) finishAction] KSUpdateCheckAction found updates: {( )},12
c3d5c79d,DHCP en0: INIT-REBOOT transmit failed,2
e611702a,en0 EAP-PEAP: successfully authenticated,3
eba71aaa,"hibernate_teardown: wired_pages <*> free_pages <*> active_pages <*> inactive_pages <*> speculative_pages 0, cleaned_pages 0, compressor_pages <*>",30
75e58a78,Saved <*> report for <*> version <*> <*> to <*>,3
e958499b,<*> to Dropbox on <*>,4
894a06d3,"[CardDAVPlugin-ERROR] -_handleAddsOrModifies:https://xpc_ben%40163.com@<*>/carddav/558548ec28fbd965ade28995b355b70d/contacts/ Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fa1da6c9ac0 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://xpc_ben%40163.com@<*>/carddav/558548ec28fbd965ade28995b355b70d/contacts/, NSErrorFailingURLKey=https://xpc_ben%40163.com@<*>/carddav/558548ec28fbd965ade28995b355b70d/contacts/, _kCFStreamErrorCodeKey=57, _kCFStreamErrorDomainKey=1, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://xpc_ben%40163.com@<*>/carddav/558548ec28fbd965ade28995b355b70d/contacts/, NSErrorFailingURLKey=https://xpc_ben%40163.com@<*>/carddav/558548ec28fbd965ade28995b355b70d/contacts/, _kCFStreamErrorDomainKey=1, _kCFStreamErrorCodeKey=57, NSLocalizedDescription=The Internet connection appears to be offline.}",1
71b9734e,Got an XPC error: Connection invalid,17
a39a02b2,<*> <*> <*> [lvl=2] -[KSUpdateCheckAction(KSServerUpdateRequestDelegate) serverRequest:fetchedWithResponse:] KSUpdateCheckAction received KSServerUpdateResponse: <*>,11
bd682010,"<*> <*> <*> [lvl=2] +[KSCodeSigningVerification verifyBundle:applicationId:error:] KSCodeSigningVerification verifying code signing for '/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle/Contents/MacOS/GoogleSoftwareUpdateDaemon' with the requirement 'anchor apple generic and certificate 1[<*>] exists and certificate leaf[<*>] exists and certificate leaf[subject.OU]=""EQHXZ8M8AV"" and (identifier=""<*>"")'",5
d12f4965,-[PVTextSearchIndexManager indexForContainer:forSearchBasis:]: elapsed time = <*>,2
0b08c3d9,<*> FigAtomStreamAdvanceToNextAtomWithType signalled err=-12894 (kFigAtomStream_BadLengthInAtom) (Atom had a bogus length) at /Library/Caches/<*>/Sources/CoreMedia_frameworks/<*>/Sources/Utilities/FigAtomStream.c line 703,2
dcbf6024,Session <*> created,2
93b6bd94,assertion failed: 15G1510: libxpc.dylib + <*> [2819674A-621A-3ACB-9657-DF42353D6CFD]: <*>,2
c22b18c4,client <*> plug-in <*> election := 1,4
4956bd4e,magsafeStateChanged state changed old <*> new <*>,5
ef95a242,Running daily periodic task.,4
d6e80949,AirPort: RSN handshake complete on en0,5
3d77cacf,realpath() returned NULL for /var/folders/zz/zyxvpxvq6csfxvn_n00000s0000068/C/<*>,2
abba7daa,"XPC Error while checking if iCDP is enabled for DSID 874161398: Error Domain=NSCocoaErrorDomain Code=4099 ""The connection to service named <*> was invalidated."" UserInfo={NSDebugDescription=The connection to service named <*> was invalidated.}",12
88448d34,-[NETPowerManager powerPolicyForTimeslot:workload:] failed to find policy for workload 6937556 timeslot 1 / 5,1
87c0c275,Unrecognized XSSimpleTypeDefinition: OneOff,3
c494364c,[06:04:59.681] <<<< AVCaptureHALDevice >>>> -[AVCaptureHALDevice _removePropertyListeners]: Removing data sources observer for device <AVCaptureHALDevice: 0x7f9d508c5600 [VPAUAggregateAudioDevice-0x7f9d41d6f640][VPAUAggregateAudioDevice-0x7f9d41d6f640]> failed (560947818),1
31dee761,AutoSubmitPreference is 0,7
13bd7e00,<*> <*> signalled <*> (err) <*> failed) at <*> line <*>,10
f0a9de2e,<*> <*> <*> [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,11
04a9202e,Watch set is now: {(,4
91abc5fa,CoreAnimation: context hosting changed while locked!,1
b2a94231,hibernate image path: /var/vm/sleepimage,17
100aa0eb,(Volume.Normal:2464) <*> ********** Bootstrapped Creating a default store:0 SpotLoc:(null) SpotVerLoc:(null) occlude:0 /Volumes/Recovery HD,3
395a638d,INSTALLED:<*> <*>(7.55) <__NSConcreteUUID <*> <*> /Applications/Skype.app/Contents/PlugIns/<*>,5
4c52ebe6,[21:21:42.450] <<<< FigPlayerSurrogate >>>> surrogatePlayer_respondToLoadingOfItemAssetTypeInternal: Avoiding unexpected additional FigPlayerAddToPlayQueue!,1
1f1a515e,extension <*> -> <*>,7
6c762eb7,<*> <*> <*> [lvl=2] -[KSAgentApp checkForUpdates] <*> update check.,12
4a79c1b5,"<*> <*> <*> [lvl=2] +[KSCodeSigningVerification verifyBundle:applicationId:error:] KSCodeSigningVerification verifying code signing for '/Applications/Google Chrome.app' with the requirement 'anchor apple generic and certificate 1[<*>] exists and certificate leaf[<*>] exists and certificate leaf[subject.OU]=""EQHXZ8M8AV"" and (identifier=""<*>"")'",9
3748693c,(DiskStore.Normal:2382) 20cb1bc <*>,2
6b5077f3,"<*> <*> <*> [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] This process may be killed if self-update is necessary. In such cases, sub-processes may still be running to complete the self-update.",7
55481549,Service exited due to signal: Segmentation fault: 11,1
ca2c9b8b,Killing auth hosts,7
0ee0a92a,ARPT: <*> ARPT: Wake Reason: Wake on Scan offload; Disconnect reason: Disassociated due to inactivity,4
ea2598d6,SecTaskLoadEntitlements failed error=22,4
5731d926,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Checking with local engine: <*>,4
8b4a16d3,SSandbandbox: ox: <*>(le.WebKit(9854) 9854) deny(deny(1) 1fil) filee--rreaead-data /private/etd-c/hdata /osts,1
494f4cd3,"Skipping STATUS for INBOX because CHECK failed with error: Error Domain=NSPOSIXErrorDomain Code=60 ""Operation timed out"" UserInfo={NSHelpAnchor=string:isp set up network send problem connection, NSLocalizedDescription=通过 143 端口连接到服务器“<*>”已超时。}",1
6bab5942,vm_compressor_record_warmup <*> - <*>,3
84296ac1,-[ABAddressBook save] failed. (<ABAddressBook: <*>,9
52be8b49,network changed: v4(en0-:<*>) <*> DNS- Proxy-,9
fa8cbcc5,CCProfileMonitor::profileCallback Entered token:1,25
85875cf3,SysAdmChk: Throttling activity execution. memFlags:0x0 thermalLevel:0x1,7
26b985c2,CoreAnimation: timed out fence 52aab,1
846f3d0d,FrameReceiverMessageCallback: KernelFrameDropNotification (Frames are dropping).  The firmware is not returning buffers quickly enough.,1
504773b9,"[QL] After retry, preview was from a different type for <QLPreview 0x7fbd57d7c1b0 131963 file:///Users/xpc/Desktop/%E6%96%87%E6%A1%A36.docx>",1
6ba5452c,"[<*>] [Sync report for calendar home iCloud, failed with error Error Domain=NSURLErrorDomain Code=-1009 ""似乎已断开与互联网的连接。"" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""似乎已断开与互联网的连接。"" UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@<*>/874161398/calendars/, NSErrorFailingURLKey=https://13957525385%40163.com@<*>/874161398/calendars/, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=似乎已断开与互联网的连接。}}, NSErrorFailingURLStringKey=https://13957525385%40163.com@<*>/874161398/calendars/, NSErrorFailingURLKey=https://13957525385%40163.com@<*>/874161398/calendars/, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=似乎已断开与互联网的连接。}]",6
831edd8e,<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperErrorAvailable:] KSOutOfProcessFetcher helper tool raw STDERR:,13
aca07375,Garcon destroyed (0 alive).,1
a519b76f,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] No functional system update engine detected. Only user tickets will be processed.,3
9f4d67de,"<*> <*> 30311, <*> [CountryConfiguration]: Could not determine current country code: Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://<*>/pep/gcc, NSErrorFailingURLKey=https://<*>/pep/gcc, <*> <*> NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://<*>/pep/gcc, NSErrorFailingURLKey=https://<*>/pep/gcc, <*> <*> NSLocalizedDescription=The Internet connection appears to be offline.}",5
9bd21d2c,[00:31:36.951] figHttpRequestDidReceiveResponseCallback signalled err=-12938 (kFigHTTPError_FileNotFound) (404 File Not Found) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/FigHTTP/FigHTTPRequestCFURLConnection.c line 2115,1
1528f364,->  DNSServiceQueryRecord      0x0000D000  0 <*>. (PTR) PID[53](),3
6acbf2d1,ApplePersistenceIgnoreState: Existing state will not be touched. New state will be written to /var/folders/nt/fvzdv1fn7n1d5bpgqb_wcfxh0000gn/T/<*>/<*>,1
6d6756e7,No items found in keychain,3
94e056e5,"<*> : SDWormholeServer::failedToStartScanningWithError Error Domain=NSMachErrorDomain Code=8 ""(os/kern) no access"" UserInfo={NSLocalizedDescription=wirelessproxd can't start scanning at this time.}",4
31ed9ff7,Finder(4133) System Policy: deny file-write-create /Volumes/Recovery HD/.Trashes/501,1
59e353c6,<*> vtDecompressionDuctCreate signalled err=-12913 (err) (Could not select and open decoder instance) at /Library/Caches/<*>/Sources/CoreMedia_frameworks/<*>/Sources/VideoToolbox/VTDecompressionSession.c line 1296,2
a2f00a21,<*> (Fig) signalled <*>,5
cfd7038f,"<*> view <*> {{0, 0}, <*> 877}}",2
cfdfefd0,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.,5
d0e1e89a,"2017-07-04 10:27:50.737, 280, b168f7a0, [MapsAnnouncements]: Failed to load announcements document: Error Domain=NSURLErrorDomain Code=-1005 ""网络连接已中断。"" UserInfo={NSUnderlyingError=0x7f8ab160e880 {Error Domain=kCFErrorDomainCFNetwork Code=-1005 ""(null)"" UserInfo={_kCFStreamErrorCodeKey=57, _kCFStreamErrorDomainKey=1}}, NSErrorFailingURLStringKey=https://<*>/config/announcements?hardware=MacBookPro11,4&lang=zh-Hans&os=osx&os_build=15G1510&os_version=<*>, NSErrorFailingURLKey=https://<*>/config/announcements?hardware=MacBookPro11,4&lang=zh-Hans&os=osx&os_build=15G1510&os_version=<*>, _kCFStreamErrorDomainKey=1, _kCFStreamErrorCodeKey=57, NSLocalizedDescription=网络连接已中断。}",1
c989df5c,<*> ERROR: >aq> 3177: AQBuffer * <*> has enqueue count of 1,8
49a3bab2,Internal name did not resolve to internal address!,2
49bdfe54,2017-07-06 <*> GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=3] <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> (The Internet connection appears to be offline. <*>,4
2f3c9370,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec <*> Failed codec specific check.,7
372f2e0f,00:04:54.147 : AirDrop server disabled,1
9615b881,<*> mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*> at line 1921,6
802521ab,<INFO> RQD:  UserInfoUploadHandler success finish request with 1 records,2
d8d6ca7c,common_reenable_update: UI updates were finally reenabled by application <*> after <*> seconds <*> (server forcibly re-enabled them after 1.00 seconds [1.00fps]),3
0f7ca4cd,"en0: possible hardware address duplication detected, disabling IPv6 for interface.",2
5af3164a,StopHardwareStream,2
3c318f9e,<*> fragManifold_PushBytes signalled err=-16046 (kFigManifoldError_UnexpectedInitData) (Second 'ftyp' atom encountered) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/FormatHandlers/Movie/FigMovieFragmentManifold.c line 1680,2
1934d8ed,"<*> <*> <*> [lvl=2] -[KSUpdateEngine updateProductID:] KSUpdateEngine updating product ID: ""<*>""",6
a8274058,vm_compressor_fastwake_warmup <*> - <*> - starting,3
227b5237,[bootp_transmit.c:213] bootp_transmit(): bpf_write(en0) failed: Network is down (50),2
4255f0af,setsockopt - IP_ADD_MEMBERSHIP error -1 errno 49 (Can't assign requested address) group <*> on <*>,2
dfa0475c,en0 STOP,1
5109ec4c,Service exited with abnormal code: 1,3
72474979,private/etc/hosts,1
39d88656,"2017-07-06 00:30:39.046 ksfetch[36445/0x7fff79824000] [lvl=2] -[FetchDelegate fetcher:failedWithError:] Fetcher generated error: Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x100776f40 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=http://<*>/service/update2?cup2hreq=1a0ffcef35b0476b0ed0eb432c8d31ea408014829966fd6560490d452a136395&cup2key=7:2835435629, NSErrorFailingURLKey=http://<*>/service/update2?cup2hreq=1a0ffcef35b0476b0ed0eb432c8d31ea408014829966fd6560490d452a136395&cup2key=7:2835435629, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=http://<*>/service/update2?cup2hreq=1a0ffcef35b0476b0ed0eb432c8d31ea408014829966fd6560490d452a136395&cup2key=7:2835435629, NSErrorFailingURLKey=http://<*>/service/update2?cup2hreq=1a0ffcef35b0476b0ed0eb432c8d31ea408014829966fd6560490d452a136395&cup2key=7:2835435629, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",1
f9d3804e,Could not signal service <*>: 113: Could not find specified service,2
1b076fb5,2017-07-05 00:21:00.253 ksinstall[35632/0xa4388000] [lvl=2] -[KeystoneInstallBackend install] Google Software Update attempting to install.,1
690ce990,"<*> <*> 30311, <*> [LogMessageLogging]: <*> - Request to send LogMessages of count (6) failed with Error: Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://<*>/a/v2/use, NSErrorFailingURLKey=https://<*>/a/v2/use, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://<*>/a/v2/use, NSErrorFailingURLKey=https://<*>/a/v2/use, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",3
b5ecac6e,"schedule invalidation <DYTransport 0x7ffe8a606fa0, error: lost transport connection (31)>",1
824571a9,"arp_client_transmit(en0) failed, Network is down (50)",6
110ee137,"*** Assertion failure in +[LUTextAccessor rangeOfTermInString:containingOffset:language:partOfSpeech:], /Library/Caches/<*>/Sources/Lookup/Lookup-168.1/Framework/Classes/LUTextAccessor.m:407",1
bfd4b874,hfs: unmount initiated on Recovery HD on device disk0s3,1
3b440594,XPC Activity invoked with state=2,2
f7146a7c,<*> is deprecated for NSScrollWheel. Please use <*>,2
eadc47ed,"[<*>] [CalOperationQueue (x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/ExchangePrincipal/p13): <*> <*> failed with error Error Domain=NSURLErrorDomain <*> <*> <*> {Error Domain=kCFErrorDomainCFNetwork <*> ""(null)"" UserInfo={NSErrorPeerAddressKey=<CFData <*> [0x7fff7abc1440]>{length = 16, capacity = 16, bytes = <*> _kCFStreamErrorCodeKey=57, _kCFStreamErrorDomainKey=1}}, NSErrorFailingURLStringKey=https://1155092212%<*>@<*>/EWS/Exchange.asmx, NSErrorFailingURLKey=https://1155092212%<*>@<*>/EWS/Exchange.asmx, _kCFStreamErrorDomainKey=1, _kCFStreamErrorCodeKey=57, <*>",2
