EventId,EventTemplate,Occurrences
1b41b68a,ReportType: BgPower,1
e0b351b6,"getStatic,count:<*>,work status:false",36
a797a27a,Get no-perm notification callback <*>,20
b5cf81ac,"<*> <*> <*> uid: <*>, pid: <*>",19
58765b6e,doCheckAccessInternet,9
3f115e27,<*> wakelock uid = <*> pid = <*>,38
9eb3f900,sensor doesn't report lux in 200ms,2
5eb2eca0,<*> the number of Writting and Reading are emtpy,6
955993f6,*** <*> callback for <*>,21
0f805f1b,scheduleLightAlarmLocked(<*>),9
f280333c,handleMessage CHECK_FREEZE_SCREEN_MSG,5
df9220df,<<*><*><*> <*>:<*>:<*>> [ERR] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[ERR] magic[<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,10
e0ce7c20,|SERVICE| DPM_D_REQ_GET_RUNNING_APP_LIST,4
2ad159d3,"a.size3, b.size10",2
20a7fccc,onReceive intent:act:<*>  flag:<*> technology=Li-ion icon-small=<*> max_charging_voltage=<*> health=<*> max_charging_current=<*> status=<*> plugged=<*> present=true charge_counter=<*> level=<*> scale=<*> temperature=<*> voltage=<*> invalid_charger=<*>,19
0015662e,DisplayPowerController Blocking screen on until initial contents have been drawn.,7
de57a9f8,platform_get_backend_index:napb: backend port - <*> device - <*>,8
5df795cc,"ambient lux=<*>.<*>,timeStamp =<*>",31
bc2d6e1d,<*> im app keeps in H for no net!,7
b42ad56c,"mFilterMsgFlag: <*>,msg.arg1: <*>",16
37a6259c,null,5
088abafb,"total<*>,<*><*>,unknown:<*><*>",2
37eec9ca,write chr success,1
c16b9616,"LoginThread{<*>} LoginRequester.getRequestData(LoginRequester.java:<*>) [Aynoffice SSO] --> getStrAnyofficeSsoTicket failed, set no sso login., setAuthType = <*>",5
55535ef9,Exit: start=+5d8h51m1s399ms now=+5d8h51m6s561ms,1
affebb5d,"onCellLocationChanged: cellInfo = [<*>,<*>,-<*>]",13
ffa3344b,onBlurFinish,1
99718fbd,getRingerMode...,5
7ccf3488,P2P: State IDLE -> IDLE,1
31432eb2,HCDN_LOG: [<*><*>:<*>:<*>:<*>]:[InitCURL--<*>]:********init curl env  is <*>********,1
23d3076a,"speed: rxpkt:<*>, <*> txpkt:<*>, txSpd:<*>",11
37dc4215,"flingToHeight: vel=<*>.<*>, <*> target=<*>.<*>, collapseSpeedUpFactor=<*>.<*>, expandBecauseOfFalsing=false",4
6dd708bb,"APS: 2DSDR: <*>, we will clear SDR ratio",31
b1ebc7df,"TotalScanTask:caculateWeight task:HwCustomScanTask, weight is:<*>.<*>",1
642a9679,handleLteCaStatusChange,27
3385d8e1,<*> -> load_dsm_calib_data fopen failed,2
f9e9ac6f,"Permission Denial: broadcasting Intent { act=<*> flg=<*> (has extras) } from null (pid=-<*>, uid=-<*>) requires <*> due to registered receiver BroadcastFilter{<*> u0 ReceiverList{<*> <*> <*><*> remote:<*>}}",6
6a5edb81,mIsEffect:true,1
a270d2df,update Wallpaper with Bokeh.,2
62607d39,Screen turned off...,9
12b21e5d,LOAD QC_HUAWEI_ANTITHEFT_TA_PATH,5
ba52f7fd,"handleError(client=<*>, error = <*>)",7
025a46d3,"NetworkAgentInfo [MOBILE (LTE) - <*>] got DISCONNECTED, was satisfying <*>",2
db496d56,"APS: 2DSDR: <*>(), SDR ratio = <*>.<*>, layer height = <*>, scroll view height = <*>",32
968f7473,"Warning: hw_set_colortemperature is COLOR_TEMP_2_DIMENSION interface, not supported presently.",10
3c4e1ee4,platform_check_codec_backend_cfg:<*>: afe: Codec selected backend: <*> current bit width: <*> sample rate: <*> channels: <*>,5
918d6d71,"mIsNetworkSpeedEnabled = false, mIsAirplaneMode = false, mIsWifiConnected = <*> mIsHasIccCard = true, mIsNetworkValid = <*> mIsDataSwitchEnabled = <*> mIsVsimEnable = false",11
4d74b8f7,<*> TcpCirChannel.shutdown(TcpCirChannel.java:<*>) Login_By_Step-> shut down now connect,20
567e1510,<*>|Alarm uploadStaticsToDB totalSteps=<*>,2
b74a03c7,<*> goes to <*> overtime: <*>,19
50de3de8,listAudioPorts() role <*> type <*> num_ports <*> ports <*>,7
3cfd5964,"doTemperatueWarning, health:<*>",12
5e280f0e,"I/<--- void globalEventCb(locClientHandleType, uint32_t, const locClientEventIndUnionType, void *) line <*> <*>",13
4379bba9,nl80211: Register frame type=<*> (WLAN_FC_STYPE_ACTION) nl_handle=<*> match=<*>,10
2f2c75f5,mime is [audio<*>] at <*>,5
e1d3e04e,Moved to <*>,6
836b1060,updateQsState:false,37
b104eba5,Fingerprint RunningStateChanged. <*>,11
b90ada8f,<*> = <*> <*> = <*>,11
e4c53a24,releaseOneDevice: device <*> owner is <*>,4
50557d35,"onReceive ,intent:Intent { act=<*> flg=<*> cmp=<*>/.<*> (has extras) }",8
2cbd0509,releaseLock: return because sensor listener is held = false,2
bbae2c65,Handling incoming message: { <*> what=<*> arg1=<*> obj=Intent { cmp=<*>/.transaction.TransactionService } target=<*>$ServiceHandler } = EVENT_NEW_INTENT,3
3c00c274,random_mix_pool - hexdump(len=<*>): [REMOVED],58
3ba46ca4,"<*> mRSSI:-<*> HwCHRWifiRSSIGroup [rssi_index=<*>, rtt_tcp_packets=<*>, rtt_tcp_duration=<*>, rtt_lan_duration=<*>, rtt_lan_failures=<*>, rtt_lan_succ=<*>, rtt_lan_max=<*>, rtt_lan_min=<*>,same_area_frequency=<*>,adjacent_area_frequency=<*>]",15
aca8b7e3,<*> pkg:<*>,29
f20df454,fd received!,1
01abe41a,"Launcher.IconCache, cacheLocked Utilities.createIconBitmap entry.title = <*> ComponentName:ComponentInfo{<*><*>.<*>} user:UserHandle{<*>}",10
9cdd203f,SupplicantState = <*>,13
eb951fb8,mma_config File need Update：false,1
a5dc237b,<*> WAPI: ASUE <*>,2
6366ae15,"CtrlSocket Receiver,disable: false locked: <*> action: <*> mSmartKeyguardLevel: normal_level mStartPowerSaving: <*>",21
de91cf54,main{<*>} MultipleGroupAdapter.setDataSource(MultipleGroupAdapter.java:<*>) [groupmemlist] --> setDataSource,4
7cc79ebc,BootBroadcastReceiver:BootBroadcastReceiver action =<*>,3
44a04d68,HandlePowerStatistic:uap.power <*>.<*> uap.uid=<*>,2
35f12158,ImsSenderRxr :  Tag -<*> <*> <*> <*>[SUB0],46
497a4a16,<*> null,27
e7b7d761,gettimer:interval=<*>,18
8f82768d,Daemon:Value read from RTC mseconds on boot = <*>,7
d9b1635d,<*> <*> = <*> <*>,15
db6567ec,nsp_sigAtWWn3rfLZm5A<*>=,1
feba1c35,I/===> int <*> line <*>,27
a36d9040,"Application <*> is im app and connected ok, delay to H!",25
5dcf03c9,Data already loaded <*>,1
96ac8908,<*> - hexdump(len=<*>): <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> ...,10
dd2a6cec,chinaDateTime:半夜11:<*>,7
a13696e2,Display ready!,22
5fb5b136,<*> Control interface command <*>,34
c9aea1d8,"Event: Call TC@<*>: AUDIO_ROUTE, Leaving state QuiescentEarpieceRoute: CSW.hCCC->ICF.pFTO->CAMSM.pM_2002->CARSM.pM_SWITCH_FOCUS@E3A_3_3_2",1
e309bc94,START u0 {act=<*> cat=[<*>] flg=<*> cmp=<*>/.unihome.UniHomeLauncher (has extras)} from uid <*> on display <*>,3
a6cec2a0,showPrimarySecurityScreen(),3
54a77bad,Control interface directory not empty - leaving it behind,2
8f0e9a65,chinaDateTime:下午1:<*>,2
db32a93b,PLog CallLogAdapter <*> <*>,4
5dab9a73,<*> TcpSocket.close(TcpSocket.java:<*>) shutdown <*> <*>: Socket is closed,33
7132c9e6,huawei_common_get_output_device_FM: huawei_audio select fm(<*>) device(<*>)exit,5
f665272f,Displayed <*>/.Settings$WifiSettingsActivity: +1s85ms,1
327c08e9,FpPerformance <*>,2
88522728,channel 'WindowManager (server)' ~ enqueueDispatchEntryLocked: skipping inconsistent motion event,9
404ed64d,enable_audio_route: apply mixer and update path: <*> speaker,6
6ce7aa69,CtrlSocket tryPowerSavingI timer duration = <*>,6
046501fb,loadLibrary  svnapi 、 anyofficesdk ok.,1
dd94765d,<*> <*> type = <*>,31
cb15db70,[PushServiceManager] onSocketConnected connect,1
3f14e709,PowerManagerNotifier Sending wake up broadcast.,7
29e8c83d,"WeatherDynamicUpdater update before : mDrawingData[<*>] = <*> <*>, <*>",26
5c901381,"handleCtrlSocketAction : socket state = false, applistStr = null",2
a405724c,"FpPerformance after onFingerAuthenticated, will wakeup",4
f68ec336,"orderd <*> broadcast:(BroadcastRecord{<*> <*> <*>}) should be proxyed, target:(ResolveInfo{<*> <*> p=<*> m=<*> euid=<*>})",4
6130b63f,updateOtherSubState() simSubId=<*> isNotifyListeners=true isRefresh=false,1
93032403,<*> drop <*>,14
3066e5a8,No config file found <*>,35
998b0e8c,"getOutputForAttr() usage=<*>, content=<*>, tag= flags=<*> session <*> selectedDeviceId <*>",2
1b6e8da5,<*> calling driver setDelay <*> ms,27
4eabbf67,"wpa_driver_nl80211_driver_cmd SETSUSPENDMODE <*> len = <*>, <*>",6
7aadaf7b,Transact:setSystemUIColor to status bar service,11
9b5e16d6,mIntentReceiver begin,22
9083def2,wlan0: Cancelling authentication timeout,3
00c4aab7,DisplayPowerStatesetScreenState: state=<*>,12
33c02fa4,platform_set_parameters: enter: - <*>,11
1fa059f9,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",10
afb7b153,read nv failed retNv = <*>,4
94a6a7e1,tcp.recv{<*>} TcpClientThread.onReceiverWork(TcpClientThread.java:<*>) recv error,14
81a27c5f,"int android::IppAlgoSmartAE::setSaturationComp(qcamera::QCameraParametersIntf *, uint32_t) qParamIntf = <*>, mSaturationCompToDriver = <*>, comp = <*>, mOutPutData.outPutSaturationComp = <*>",6
d8eb81a2,"window.setTimeout(displayTipsArea, <*>);",3
e43c4efc,workerFunction <*>,12
e94b5fd4,"enter into handleScrnOnOffTimeStats, scrnOn = true, mIsPreScrnOn = false, mScrnSwitchTime = <*>, occurTime = <*>, delta = <*>, mScrnOffAccTime = <*>, mScrnOnAccTime = <*>",9
e938abc4,fingerprintd,10
0b15d6ef,<*> receive <*> on <*>,15
491a54ab,Showing window: showInput=true <*> <*> <*> <*> mInputStarted=true mShowInputFlags=<*>,11
3f0c879d,"int android::IppAlgoSmartAE::doSmartAEAlgo(unsigned char *, void *, int, int, int) snapShotMode =<*>, isTornadoOn = <*>",4
ac0c848b,fileNameMLA-AL00_MLA-AL00C00B318-log_D470C2EF_20161218141148841_ALL.zip,1
7c91ddcc,"startActivityMayWait, callerApp: ProcessRecord{<*> <*> intent: Intent { act=<*> <*> <*> <*> <*> }",4
bdd52294,onNewIntent: cursor.count=<*> action=null,3
cde4b72e,"handleTouchEvent:MotionEvent { <*> actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>.<*>, <*> toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }",23
ce4c51b1,oem-qmi: Connection accepted,3
65b66a28,HwCHRWifiUIDWebSpeed [appName=<*> UID=<*>  WEBSENDSEGS=<*>  WEBRESENDSEGS=<*>  WEBRECVSEGS=<*>  WEBERRSEGS=<*>  WEBOUTRSTS=<*>  WEBESTABLISRST=<*>  WEBRTTDURATION=<*>  WEBRTTSEGS=<*>  WEBSNDDUPACKS=<*>  suckTimes=<*> recovage_times=<*>],3
da3b7562,"t=<*>,BT=<*>,DT=<*>,BT1=<*>,DT1=<*>,Bn=false,Dn=false,lx=[<*>.<*><*>],mLx=<*>.<*>,s=<*>.<*>,ss=<*>.<*>,AuIntervened=false,mProximityState=false,bLux=<*>.<*>,dLux=<*>.<*>,bLux1=<*>.<*>,dLux1=<*>.<*>",8
b5ac1799,Sending non-protected broadcast <*> from system uid <*> pkg android,8
fdbb8863,"<*> connect Time:<*> process quit, so close socket(android<*>:-<*>)",2
363d103e,onKeyguardVisibilityChanged(false),2
6e5b4822,"platform_check_backends_match: snd_device1 = speaker, snd_device2 =",5
e226c199,applyModeBackground <*> <*> animate=false,17
38e87be7,HCDN_LOG: [<*><*>:<*>:<*>:<*>]:m_dwMaxBlockCountForPlayFile:<*> m_dwMaxBlockCountForAdFile:<*>,2
2ab4fb33,batch called handle:<*> sample_ns:<*> latency_ns:<*>,28
ba0f2c8a,"mConnMgr is null, bail",3
67606c6a,"total<*>,<*>:<*><*>,<*><*>,unknown:<*><*>",3
14e0a137,ProximitySensor - Proximity wake lock already <*>,8
c69c2940,SND -> {<*> network route add <*> wlan0  ******** <*>  ******** },1
94587282,mEUwGumdgccL238+Mn5O<*>+Y5lFNFWuj3IWmqEOy<*>,1
cf42b0ad,jni_createByCodecName(),1
d7992aaa,from <*> transmit to <*>,4
645d4ef9,Launcher <*> end,6
5eed7083,"x_ois_off=<*>, y_ois_off=<*>, x_srv_off=<*>, y_srv_off=<*>",6
0706c01f,<*> BSS: Add new id <*> BSSID <*> SSID <*> freq <*>,9
166248a6,<html>,2
323622b9,WPA: set own WPA<*> IE - hexdump(len=<*>): <*> <*> <*> <*> <*> 0f ac <*> <*> <*> <*> 0f ac <*> <*> <*> <*> 0f ac <*> <*> <*> <*> <*> c5 0e 8e f9 <*> <*> aa 8f ...,1
5bbdcd5a,updateSystemUiColorLw window=Window{<*> u0 <*> <*>,10
5bda72ce,"<*> ok, pid: [<*>, <*>, <*>]",9
952968bf,"Unable to find carrier package: [], nor systemPackages: []",1
482e1e93,suspendAutohide,31
fb10559a,[qiyi_LOG_INFO MessageDeliver] <*>,3
9b4e00de,enter <*>,11
ef79046d,<*> <*> = <*> <*> = <*> <*> <*> <*>,17
ae5b5dfb,"applying policy NetworkPolicy[NetworkTemplate: matchRule=MOBILE_ALL, matchSubscriberIds=[<*>...]]: cycleDay=<*>, cycleTimezone=Asia<*>, warningBytes=-<*>, limitBytes=-<*>, lastWarningSnooze=-<*>, lastLimitSnooze=-<*>, metered=true, inferred=true to ifaces [rmnet_data0]",2
6d90e73a,"HwCHRWifiRSSIGroup [rssi_index=<*>, rtt_tcp_packets=<*>, rtt_tcp_duration=<*>, rtt_lan_duration=<*>, rtt_lan_failures=<*>, rtt_lan_succ=<*>, rtt_lan_max=<*>, rtt_lan_min=<*>,same_area_frequency=<*>,adjacent_area_frequency=<*>]",2
f1d88716,platform_check_backends_match: Invalid snd_device =,5
c83b8374,start powersaving action!,6
d44d2ce8,Alarm triggering (type <*> or <*>): [Alarm{<*> type <*> when <*> <*>,18
7b2f8312,[ReceiverUtils.reportVersionInfo],3
aae75065,<*> date changed begin,2
5c5ae263,"I/===> int loc_eng_set_position_mode(loc_eng_data_s_type &, LocPosMode &) line <*>",2
a1ae4fd6,Daemon:new time <*>,11
fd055576,<*> failed.,2
294ba00a,windowsVisibleLocked(): ActivityRecord{<*> u0 <*> <*> idle: <*>,12
02ccf554,sensor:<*> <*> uid:<*>,8
fc9e779d,Invalid mac address: 0x555555f110M,1
7dd113c7,"VideoCallPresenter - <*> Error bad state mPrimaryCall=[Call_14, ACTIVE, [Capabilities: CAPABILITY_HOLD CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO], children:[], parent:null, conferenceable:[], videoState:Audio Only, mSessionModificationState:<*>, VideoSettings:(CameraDir:-<*>)] mVideoCall=null",5
eba1ced2,LoginThread{<*>} LoginC.goToStepInStep(LoginC.java:<*>) Login_By_Step->SVNConnect,8
b6673e5b,"<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*>]:s(<*>, <*>),r(<*>, <*>)in 20s;vsock(<*>, <*>, <*>, <*>), sock(<*>, <*>, <*>, <*>), times(<*>, <*>, <*>, <*>), delay(<*>, <*>)ms, m(<*>, <*>)KB, p:<*>, s:<*>, t(<*>, <*>, <*>, <*>), u(<*>, <*>, <*>, <*>), c(<*>, <*>, <*>, <*>), e(<*>, <*>)/(<*>, <*>), k:<*>, d(<*>, <*>), de(<*>), s(connecting, <*>, <*>), SSL(<*>), UDP(<*>), r_d(<*>), s_d(<*>), c_d(<*>), dur(<*> m), vs(<*>, <*>, <*>), sysFM(<*> KB), ls(<*>, <*>),bypass[<*>]:[<*>]",8
a0040f78,sending p2p connection changed broadcast,1
65390881,<*>: No System Permission: <*>,1
eeec1449,querySoundEffectsEnabled...,30
8c24e988,onAcquired(<*>),19
f49f3ba9,[CheckNewVersionThread<*>]HwOucUtility.isWifiOnly = false(hwouc<*>.java:<*>),4
7ea77c3d,"enter into handleScrnOnOffTimeStats, scrnOn = false, mIsPreScrnOn = true, mScrnSwitchTime = <*>, occurTime = <*>, delta = <*>, mScrnOffAccTime = <*>, mScrnOnAccTime = <*>",8
adc7bd63,"getOutputForAttr() device <*>, samplingRate <*>, format <*>, channelMask <*>, flags <*>",2
84893a7c,chinaDateTime:早上7:<*>,4
a81175f2,"Set power mode=<*>, type=<*> flinger=<*>",19
fd48c91a,"rmt_storage_client_thread: <*>: clnt_h=<*> About to block rmt_storage client thread (th_id: <*>) wakelock released: <*>, error no: <*>",2
5f07a7a3,<*> <*> ActivityRecord{<*> u0 <*> <*>,10
3dc84529,VideoPauseController: - <*>,6
4ec45a2e,mAm.startProcessLocked for service: ServiceRecord{<*> u0 euid: <*> <*> appinfo euid: <*>,12
cc8b0f00,SystemUI may crashed at earlier time. <*>,9
aae1da09,"acquire lock=<*>, flags=<*>, tag=""show keyguard"", name=<*>, ws=null, uid=<*>, pid=<*>",2
f9f8143a,[Timer <*> <*> suspend,20
48aa8a68,TencentScanTask:onScanFinished callback called,1
3b4f2d9d,HCDN_LOG: [<*><*>:<*>:<*>:<*>]:open <*>.blf err:No such file or directory,1
127950ad,key:size value:<*>,1
2963eafb,"reportAbnormalLevelA ChrEventInfo: faultID = <*>, sub = <*>, logRequest = <*>, mDate = Sun Dec <*> <*>:<*>:<*> GMT<*>:<*> <*>",2
f1cf316c,ACTION_BATTERY_CHANGED AMP: <*>; Volt: <*>,15
1fe7fcc3,CommonMethodUtil:No package name to uid:-<*>,14
b1ca55af,"ImsSenderRxr : Response data: [<*>, <*>, -<*>, -<*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>, <*>, -<*>, <*>, <*>, <*>, <*>, -<*>, -<*>, <*>, <*>][SUB0]",23
587f874e,"getMccFromFile return null, not exist.",1
40e397aa,LoginThread{<*>} LoginC.doLoginByStep(LoginC.java:<*>) Login_By_Step-> at <*>,31
12adaf18,onReceive broadcast thread began runProcess,3
db287b75,KGSvcFp <*>,22
db45c4c4,* <*>,2
d2d4f7af,handleShow,2
99ef582e,bssid=<*>:<*>:bc:0a:f1:<*>;freq=<*>;level=-<*>;flags=<*>;ssid=wlanaccessv2.<*>;,2
624f3967,AlarmInitReceiver info:OnReceive --> action:<*>,1
ecb46cb1,"<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*>]:Currently process detect response packet when login,detect id is [<*>],ack id is [<*>]!",5
e5b842e5,"save, pid:<*>, tid:<*>, uid:<*>",1
97fdfd5c,<*> New version not available(<*>.java:<*>),5
93ce3ea2,"<*> <*> <*>, <*> <*>, <*> <*>",23
b1a596c5,permit restrict net app: <*>,7
783a9cdb,"setComponentEnabledSetting pkg:<*>, newState:<*>, flags:<*>, userId:<*>, CallingPid:<*>, CallingUid:<*>",6
31f8841b,<*> <*> <*> <*> - hexdump(len=<*>): [REMOVED],3
a0771221,"GNSS provider state = <*>,  GNSS selected to run = <*>,  GNSS onoff_cnt = <*>, GNSS high speed flag = <*>",2
a667532c,"ImsServiceSubHandler : EVENT_DATA_CONNECTION_DRS_OR_RAT_CHANGED, dataRegState=<*>, Ril RAT is <*>",1
fdd7ca0a,JIT profile information will not be recorded: profile file does not exits.,15
206d8370,Blocking screen on until keyguard dismiss done.,3
d8f0cf20,"flush,<*> handle <*>",9
53eb67b9,"P2P: channels: <*>:<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>",9
7a5067bd,"RemainingTimeSceneHelper:updateTimeSceneData,temp_date= <*> temp_number= <*> temp_recordtype= <*>",6
193724d8,"processInd: STEP COUNTER: steps <*>, running_total <*> SAM TS: <*> HAL TS:<*> elapsedRealtimeNano:<*>",8
3ba57597,<*> -> updatePowerStateLocked,12
bf7be13f,AwareMem_Kill: execute: killing count=<*>,10
07dfecc3,"ActivityThread,attachApplication",26
e2b14b53,response code: <*>,2
a7dd12b1,show,7
2794c21f,batch:sensor(<*>) <*> report_rate_f=<*>.000000Hz curr sample rate:<*>.<*> cur rpt rate:<*> max:<*>.<*> min:<*>.<*>,18
0e2022eb,"<*>: Attempt to invoke interface method 'int <*>(int, <*>)' on a null object reference",4
b99a4ec2,DynamicUpdater call updateFolder,11
1a45cd1e,ImsServiceSub : type = <*> status = <*> isValid = true,13
9d930904,AutoCleanConst:auto clean switch on state:true,1
ffeb086b,[PushServiceManager] selfStartWork graySwitch = false mStart = false socketConnected = true,1
e25a614f,FingerprintDaemonProxyEx::setLivenessSwitch,6
b76fe747,ImsServiceSub : Call Type <*> num updates = <*>,9
8db40da1,[query] Query CallLog,5
3cc36594,stopMonitoringMotionLocked(),14
883931c7,e id:<*> <*>,12
92a10578,CablComputeBacklightLevel(): UpdateType = DifferentSceneUpdate,14
b0330266,Launcher.LauncherProvider launcher-restore query - <*>,22
0dec0f0c,CtrlSocket processCtrlSocket pid = <*> cmd = <*> param = <*> ret = <*>,20
1067db15,"int android::IppAlgoSmartAE::doSmartAEAlgo(unsigned char *, void *, int, int, int) <*> <*> <*>",9
3a70ace8,"int android::IppAlgoSmartAE::doSmartAEAlgo(unsigned char *, void *, int, int, <*>",16
d248ddbb,BETA_USER,1
75a5b520,wlan0: Auto connect disabled: do not try to re-connect,3
50bca1ea,curInfo.getName()=<*>,1
b82eb7c7,bool qcamera::QCameraParameters::needProcessHDRData() const KEY_SCENE_MODE:auto,5
17a20180,startActivityLocked doShow= true mLaunchTaskBehind= false,5
5d4545ca,set(null) : type=<*> triggerAtTime=<*> win=<*> tElapsed=<*> maxElapsed=<*> interval=<*> flags=<*>,34
af8ab514,Heartbeat timer.timers{<*>} <*> thread <*>,9
65442398,beforeDrawing,1
5874ec59,"<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*>]:Send ipc msg ok: src task is [<*>], dst task is [<*>], msg type is [<*>]!",3
fc819985,"<*> closed, set alarm to reconnect srv(android<*>:-<*>)",3
2a4685d8,to show tasks size is <*>,14
eda6403b,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*><*>.<*> }",13
de978f54,<*> <*> false false,9
86b8e02a,"ondraw <*>, Rect(<*>, <*> - <*>, <*>)",13
dfc1406f,"check blur style for <*> themeResId : <*>, context : <*>@<*>, Nhwext : <*>, get Blur : disable with , null",5
b5d71439,"static void qcamera::QCamera2HardwareInterface::metadata_stream_cb_routine(mm_camera_super_buf_t*, qcamera::QCameraStream*, void*) pMetaData->ae_params.settled = <*>",5
144ece0c,"logFile.exists() == true, using old file",1
72e8e0f4,scheduleCheckFreezeScreen sendMessageDelayed,15
0cb3da36,"enter loadFun(), <*>",4
4e531719,ServiceNeeded not bring down service:ServiceRecord{<*> u0 euid: <*> <*>,12
ac80de97,power log dlsym ok,11
e5a19090,onEntryRemoved:<*>|<*>|<*>|null|<*>,10
1e2da579,client <*> is authenticating...,12
32641320,fp wakelock: use fast wakeup solution,1
29159901,"I<*> ulp_msg_process_phone_setting_update(const UlpPhoneContextSettings *), context type: <*>",2
b5d63767,nl80211: Supported vendor <*> vendor_id=<*> subcmd=<*>,15
bf690617,Indexing locale 'zh_CN' took <*> millis,1
66484bcf,RSN: Flush PMKSA cache entry for <*>,2
00942174,hw_get_smart_display_supported: end--,7
d243e398,Classify cgroup warning: No such process,10
7dc1b934,Disable records remove token DisableRecord{userId=<*> pkg=<*> what1=<*> what2=<*>} list: [],4
a0c3dfa8,onScreenTurnedOn(),17
8cfe92aa,"QUALCOMM build                   : <*>, Ica15e0da0a",3
2d65a6d4,"AppHiber_Task:  Zram Space may be full, frozenInhandleMsg Return",5
86f99d2e,"<MCT   >< INFO> <*>: mct_pipeline_process_set:  STREAM-OFF success for stream <*>, stream type=<*>",1
46e6a4a5,GlowPadAnswerFragment - Show answer UI: false,4
bea44ca3,<*> --dex-file=<*>.huawei.intelligent<*>.jar --oat-fd=<*> --oat-location=<*>.huawei.intelligent<*>.dex --compiler-filter=speed,1
fe51e6c6,bssid=<*>:<*>:bc:<*>:<*>:<*>;freq=<*>;level=-<*>;flags=<*>;ssid=Huawei-Employee;,1
85761255,<*> Send to server passed!!,18
c6069381,<*> Associated with <*>,3
785eff67,bssid=fc:d7:<*>:a5:e5:dc;freq=<*>;level=-<*>;flags=<*>;ssid=想连wifi，臣妾做不到;,3
83f455f4,Logging <*> results for netId <*>,2
7f814047,wlan0: BSS: Remove id <*> BSSID <*> SSID <*> due to no match in scan,13
985465b2,"VideoCallFragment - onResume: Surface exist, resume videos",4
b071da10,START u0 {cmp=<*>/.<*> (has extras)} from uid <*> on display <*>,2
08a5c467,"getTimeTickInfo:[mMillisUntilFinished:<*>, mHour:<*>, mMinute:<*>, mSecond:<*>]",17
be53de64,DialpadFragment - Notifying dtmf key up.,4
3a1cf6b2,WifiMonitor:wlan0 cnt=<*> dispatchEvent: CTRL-EVENT-STATE-CHANGE <*> state=<*> <*> <*>,4
197cfcfa,start_output_stream: pcm_prepare,7
90142396,couldn't identify event type - WPA: Key negotiation completed with <*> [PTK=CCMP GTK=CCMP],2
61452cca,StatusBarNotifier - Showing notification for first time.,6
629b4a4f,EAP: Status notification: remote certificate verification (param=success),1
9481fff7,"Posting: TetherEvent -- TetherStateChangedEvent{Active=[], Available=[wlan0], Errored=[]}",2
6ffb32a1,cancelNotificationLocked:<*>|<*>|<*>|null|<*>,12
cbe06660,0iclCnPHUT1E3emhvzy3TGfafWVypTjUDf9q1UIHEwDUCDXp3PZXh0iR8EyvzBUVmHnqi21<*>,1
93542be6,updateBarBgColor,6
80bf7913,icon : <*> found in <*>,15
f599c3a5,apply mLp:<*> -> <*>; Height: <*> Flag: <*>,19
b179ff26,onServiceStateChanged subId:<*> isCdma=false,1
fd31cdd4,"CallList - hasAnyLiveCall call = <*> ACTIVE, [Capabilities: CAPABILITY_HOLD CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO], children:[], parent:null, conferenceable:[], videoState:Audio Only, mSessionModificationState:<*>, VideoSettings:(CameraDir:-<*>)]",13
f32e5227,out_standby: enter: stream (<*>) usecase(<*>: <*>,5
01bfa1ce,"writeSummaryFromParcelLocked, IRat:<*>, mWcdmaBandTimeLen:<*>",8
d6aa1f71,"pkg null calling: <*>, pid: <*> ,type: <*>",14
51f84e65,the log(event) is exist.,1
